ppm HF Concentration mole,X (m),Y (m),Z (m)
2,-16.15,59.96,62.21
5,-16.15,59.96,57.21
3,-12.94,56.13,62.21
3,-19.98,56.75,57.21
10,-12.94,56.13,57.21
3,-16.77,52.92,62.21
6,-9.72,52.3,57.21
6,-16.77,52.92,57.21
2,-20.6,49.71,52.21
4,-13.55,49.09,52.21
2,-20.6,49.71,62.21
3,-20.6,49.71,57.21
5,-13.55,49.09,57.21
2,-17.38,45.88,52.21
2,-10.34,45.26,52.21
2,-24.43,46.49,57.21
4,-17.38,45.88,57.21
2,-10.34,45.26,57.21
2,-14.17,42.05,52.21
2,-21.21,42.66,57.21
2,-14.17,42.05,57.21
2,-18,38.83,52.21
2,-18,38.83,57.21
7616,6.55,92.59,42.2
7616,6.55,92.59,42.19
7616,6.55,92.59,42.18
7616,6.55,92.59,42.17
7616,6.55,92.59,42.16
7616,6.55,92.59,42.15
7616,6.55,92.59,42.13
7616,6.55,92.59,42.14
7618,6.55,92.59,42.39
7618,6.55,92.59,42.41
7618,6.55,92.59,42.42
7618,6.55,92.59,42.36
7618,6.55,92.59,42.35
7617,6.55,92.59,42.33
7617,6.55,92.59,42.34
7617,6.55,92.59,41.87
7617,6.55,92.59,41.85
7617,6.55,92.59,41.84
7617,6.55,92.59,41.86
7616,6.55,92.58,41.87
7616,6.55,92.58,41.85
7616,6.55,92.58,41.84
7617,6.55,92.59,42.31
7617,6.55,92.59,42.32
7617,6.55,92.59,42.3
7617,6.55,92.59,42.29
7617,6.55,92.59,42.28
7617,6.55,92.59,42.27
7617,6.55,92.59,42.26
7617,6.55,92.59,42.25
7617,6.55,92.59,42.24
7617,6.55,92.59,42.23
7617,6.55,92.59,42.22
7617,6.55,92.59,42.21
7616,6.55,92.59,42.2
7617,6.55,92.59,42.2
7616,6.55,92.58,42.2
7617,6.55,92.58,42.2
7616,6.55,92.59,42.19
7617,6.55,92.59,42.19
7616,6.55,92.58,42.19
7617,6.55,92.58,42.19
7616,6.55,92.59,42.18
7617,6.55,92.59,42.18
7616,6.55,92.58,42.18
7617,6.55,92.58,42.18
7616,6.55,92.59,42.17
7617,6.55,92.59,42.17
7616,6.55,92.58,42.17
7617,6.55,92.58,42.17
7616,6.55,92.59,42.12
7616,6.55,92.59,42.11
7616,6.55,92.59,42.11
7616,6.55,92.59,42.1
7616,6.55,92.59,42.16
7617,6.55,92.59,42.16
7616,6.55,92.58,42.16
7617,6.55,92.58,42.16
7616,6.55,92.59,42.15
7617,6.55,92.59,42.15
7616,6.55,92.58,42.15
7617,6.55,92.58,42.15
7616,6.55,92.59,42.13
7616,6.55,92.59,42.13
7616,6.55,92.58,42.13
7617,6.55,92.58,42.13
7616,6.55,92.59,42.14
7616,6.55,92.59,42.14
7616,6.55,92.58,42.14
7617,6.55,92.58,42.14
7616,6.55,92.59,42.08
7616,6.55,92.59,42.09
7616,6.55,92.59,42.07
7616,6.55,92.59,42.06
7619,6.55,92.59,42.52
7619,6.55,92.59,42.51
7619,6.55,92.59,42.5
7619,6.55,92.59,42.49
7619,6.55,92.59,42.48
7619,6.55,92.59,42.47
7619,6.55,92.59,42.46
7619,6.55,92.59,42.45
7618,6.55,92.59,42.44
7618,6.55,92.59,42.43
7618,6.55,92.58,42.42
7618,6.55,92.59,42.4
7618,6.55,92.58,42.41
7618,6.55,92.59,42.37
7618,6.55,92.59,42.38
7618,6.55,92.58,42.39
7623,6.55,92.59,42.79
7620,6.55,92.59,42.59
7620,6.55,92.59,42.53
7619,6.55,92.59,42.53
7618,6.55,92.59,42.39
7618,6.55,92.59,42.39
7618,6.55,92.58,42.39
7618,6.55,92.59,42.41
7618,6.55,92.59,42.41
7618,6.55,92.58,42.41
7618,6.55,92.59,42.42
7618,6.55,92.59,42.42
7618,6.55,92.58,42.42
7617,6.55,92.58,42.36
7617,6.55,92.58,42.35
7617,6.55,92.58,42.34
7617,6.55,92.58,42.33
7617,6.55,92.59,42.36
7618,6.55,92.58,42.36
7618,6.55,92.59,42.36
7617,6.55,92.59,42.35
7618,6.55,92.58,42.35
7618,6.55,92.59,42.35
7617,6.55,92.59,42.33
7617,6.55,92.58,42.33
7618,6.55,92.59,42.33
7617,6.55,92.59,42.34
7618,6.55,92.58,42.34
7618,6.55,92.59,42.34
7620,6.55,92.59,41.58
7619,6.55,92.58,41.58
7620,6.55,92.58,41.58
7617,6.55,92.59,41.88
7616,6.55,92.59,41.87
7617,6.55,92.59,41.87
7617,6.55,92.58,41.87
7616,6.55,92.59,41.85
7617,6.55,92.59,41.85
7617,6.55,92.58,41.85
7616,6.55,92.58,41.83
7617,6.55,92.59,41.83
7616,6.55,92.59,41.84
7617,6.55,92.59,41.84
7618,6.55,92.58,41.84
7617,6.55,92.59,41.82
7616,6.55,92.59,42.05
7616,6.55,92.59,42.04
7616,6.55,92.59,42.03
7616,6.55,92.59,42.02
7616,6.55,92.58,41.88
7616,6.55,92.59,41.86
7617,6.55,92.59,41.86
7617,6.55,92.58,41.86
7616,6.55,92.58,41.86
7617,6.55,92.58,41.87
7617,6.55,92.58,41.85
7617,6.55,92.58,41.84
7616,6.55,92.58,41.82
7617,6.55,92.58,41.83
7617,6.55,92.59,42.31
7617,6.55,92.59,42.31
7617,6.55,92.58,42.31
7617,6.55,92.58,42.31
7617,6.55,92.59,42.32
7617,6.55,92.59,42.32
7617,6.55,92.58,42.32
7617,6.55,92.58,42.32
7617,6.55,92.59,42.3
7617,6.55,92.59,42.3
7617,6.55,92.58,42.3
7617,6.55,92.58,42.3
