ppm HF Concentration mole,X (m),Y (m),Z (m)
4,-51.97,56.28,39.64
2,-54.7,66.99,40.59
3,-51.99,56.08,40.62
2,-55.24,60.07,40.39
3,-55.78,53.25,38.55
2,-48.16,59.21,47.21
3,-51.99,55.8,42.93
2,-55.22,59.92,41.38
2,-55.8,53.01,39.52
2,-51.99,56,47.21
2,-55.21,59.75,43.34
2,-55.82,52.66,42.39
18,33.13,55.84,39.48
2,39.38,47.21,37.14
7,36.31,52.07,38.29
13,33.15,55.67,40.47
31,29.29,52.64,38.92
4,-44.92,55.65,39.58
2,-37.88,55.02,39.49
3,-30.83,54.39,39.41
2,-27.02,57.44,41.09
9,-23.79,53.76,39.41
3,39.6,49.61,37.55
7,35.62,45.07,37.07
2,39.43,47.05,38.13
5,36.34,51.88,39.28
16,32.43,48.88,37.92
5,33.19,55.45,42.86
20,29.32,52.48,39.91
34,25.44,49.4,38.46
12,26.11,56.1,43.04
2,42.24,38.97,36.07
2,26.1,56.27,47.21
2,41.94,35.22,35.61
2,40.37,37.28,35.98
2,-1.91,60.49,60.96
5,-48.72,52.6,38.51
3,-44.94,55.46,40.56
3,-41.69,51.91,38.54
2,-37.9,54.84,40.48
3,-34.65,51.25,38.59
3,-30.85,54.22,40.4
8,-27.61,50.6,38.64
2,-27.03,57.25,43.19
7,-23.81,53.6,40.4
15,-20.57,49.98,38.69
2,45.19,30.71,35.31
3,38.87,41.1,36.47
2,39.64,49.42,38.53
12,31.8,41.77,36.99
5,35.67,44.93,38.06
2,39.41,46.33,38.97
2,36.39,51.69,42.31
11,32.48,48.72,38.9
22,28.59,45.66,37.76
7,29.35,52.3,42.59
20,25.47,49.25,39.45
27,21.61,46.23,38.1
9,22.29,52.91,42.75
2,43.49,30.79,37.63
2,41.83,31.58,35.11
2,22.27,53.05,47.21
2,40.19,33.19,35.48
2,40.41,37.26,36.98
3,38.55,35.47,35.85
4,-16.15,59.96,62.21
5,-3.82,58.89,60.96
2,-3.82,58.89,63.46
2,-2.22,56.97,60.96
6,-16.15,59.96,57.21
2,-16.15,59.96,77.21
3,-16.15,59.96,72.21
2,-9.11,59.35,72.21
3,-16.15,59.96,67.21
6,-9.11,59.35,67.21
5,-52.62,48.38,37.02
4,-38.54,46.96,37.42
5,-45.57,47.67,37.2
3,-56.36,46.24,36.37
5,-52.42,50.71,37.71
4,-45.38,49.99,37.8
4,-48.75,52.37,39.49
3,-44.95,55.19,42.9
3,-38.35,49.28,37.96
3,-41.71,51.69,39.52
2,-37.91,54.6,42.86
3,-34.68,51.05,39.57
