ppm HF Concentration mole,X (m),Y (m),Z (m)
8,40.16,55.12,40.09
3,44.14,58.62,39.92
4,43.38,51.36,38.97
4,47.2,54.81,38.8
5,40.15,54.74,42.5
2,45.52,64.75,40.52
3,44,58.36,40.86
3,48.22,62.22,40.41
3,43.41,51.11,42.14
4,47.23,54.56,39.77
3,51.05,58.05,39.65
2,40.19,55.09,47.04
2,44.11,58.08,42.79
2,45.01,64.14,41.37
2,47.98,61.7,41.35
2,52.05,64.43,40.58
2,48.7,65.84,41.61
2,43.41,51.2,47.21
3,47.27,54.26,42.51
2,51.06,57.77,40.62
2,54.97,61.71,40.34
2,54.32,55.53,38.64
2,47.88,61.25,43.2
2,51.86,63.68,41.56
2,48.32,64.85,42.48
2,51.08,57.43,42.92
2,54.37,55.21,39.59
2,51.64,63.2,43.45
2,54.08,53.16,37.57
3,53.67,48.87,36.1
5,51.74,47.21,36.1
2,55.29,46.89,35.67
3,53.37,45.25,35.64
7,51.89,31.5,34.09
15,50.89,30.65,35.4
4,50.33,50.99,37.26
2,54.15,52.86,38.52
9,40.2,55.32,39.11
48,33.13,55.84,39.48
6,49.84,45.57,36.19
7,47.94,43.92,36.21
6,51.45,43.62,35.71
8,51.11,39.45,35.22
8,49.54,41.98,35.74
3,54.74,39.65,34.96
3,54.67,34.36,34.21
6,52.93,37.89,34.88
2,53.76,48.64,37.07
4,51.85,47.02,37.07
2,55.37,46.71,36.65
2,54.97,43.31,35.33
3,53.46,45.09,36.63
7,52.81,34.13,34.35
14,50.46,32.59,34.31
7,52.09,31.79,34.72
15,50.76,30.66,37.12
12,51.36,31.21,35.86
16,49.96,30.65,34.94
7,46.5,47.78,36.96
4,50.41,50.74,38.23
2,54.13,52.07,39.25
5,43.33,51.58,37.99
14,39.38,47.21,37.14
28,36.31,52.07,38.29
35,33.15,55.67,40.47
46,29.29,52.64,38.92
10,49.24,38.39,35.24
10,51.04,36.31,34.79
14,48.36,31.36,34.27
12,48.92,34.76,34.7
10,47.31,36.75,35.19
7,46.04,42.29,36.16
9,47.63,40.34,35.71
8,44.14,40.64,36.13
8,45.72,38.71,35.69
5,49.95,45.39,37.17
6,48.04,43.77,37.19
5,53.05,41.69,35.32
5,51.55,43.47,36.69
8,51.19,40.67,35.37
6,51.18,39.36,36.21
7,49.63,41.85,36.72
2,54.77,39.61,35.96
2,55.01,35.73,34.4
3,54.31,34.72,34.96
2,55.09,34.21,35.92
5,52.94,37.87,35.86
2,53.84,48.47,38.67
3,51.95,46.87,38.68
2,55.44,46.57,38.48
2,55.05,43.19,36.32
3,53.53,44.98,38.47
6,52.68,34.26,35.14
13,50.61,32.82,35
14,49.82,30.68,37.75
13,49.77,30.55,38.31
2,54.1,32.34,34.65
2,52.21,30.08,35.73
5,51.65,29.69,36.9
8,52.07,31.94,36.2
9,51.24,31.24,37.48
9,50.95,29.99,37.57
2,-30.83,54.39,39.41
15,50.34,31.2,35.45
13,45.09,31.42,34.64
16,48.28,30.66,35.36
9,42.69,44.47,36.69
5,46.58,47.58,37.94
3,51,49.95,39.11
15,39.6,49.61,37.55
28,35.62,45.07,37.07
12,39.43,47.05,38.13
23,36.34,51.88,39.28
41,32.43,48.88,37.92
19,33.19,55.45,42.86
34,29.32,52.48,39.91
31,25.44,49.4,38.46
19,26.11,56.1,43.04
8,49.31,38.32,36.23
8,51.06,36.3,35.73
11,46.96,32.85,34.59
14,48.56,31.77,34.87
11,49.02,34.8,35.52
9,45.38,35.01,35.14
9,47.4,36.72,36.14
15,48.03,30.7,37.6
12,43.51,33,35.09
7,46.12,42.15,37.15
8,47.72,40.23,36.7
10,42.24,38.97,36.07
7,44.21,40.53,37.13
8,45.81,38.63,36.68
9,43.83,37,35.67
7,33.15,55.65,47.21
14,26.1,56.27,47.21
11,41.94,35.22,35.61
13,40.37,37.28,35.98
4,50.04,45.25,38.73
5,48.11,43.64,38.74
4,53.13,41.58,36.31
4,51.63,43.36,38.5
6,51.27,40.56,36.36
6,51.2,39.01,36.91
5,49.71,41.74,38.51
2,55.06,39.2,36.8
2,54.8,36.02,35.28
3,54.19,34.95,36.4
4,53.04,37.62,36.84
2,53.82,48.52,40.96
2,51.9,46.91,40.96
2,50.42,50.57,42.2
2,55.12,43.08,38.31
2,53.51,45,40.96
5,29.93,59.48,57.21
11,49.23,30.27,38.66
