ppm HF Concentration mole,X (m),Y (m),Z (m)
6,-34.06,58.19,40.16
11,-27.01,57.56,40.1
3,33.15,55.67,40.47
2,-34.07,58.06,41.15
5,-30.83,54.39,39.41
5,-27.02,57.44,41.09
8,-23.79,53.76,39.41
2,36.34,51.88,39.28
3,33.19,55.45,42.86
2,26.11,56.1,43.04
3,-30.85,54.22,40.4
4,-23.81,53.6,40.4
6,-20.57,49.98,38.69
2,39.64,49.42,38.53
2,36.39,51.69,42.31
2,29.35,52.3,42.59
2,-20.59,49.79,39.67
4,-17.35,46.2,37.99
3,-14,43.62,37.53
2,6,102.41,40.36
2,6,102.4,40.36
2,6,102.41,40.36
2,6,102.4,40.36
2,6,102.42,40.36
2,6,102.41,40.36
2,6,102.4,40.36
2,6,102.39,40.36
2,6,102.41,40.36
2,6,102.4,40.36
2,6,102.4,40.36
2,6,102.39,40.36
2,6,102.38,40.36
2,6,102.41,40.36
2,6,102.4,40.36
2,6,102.4,40.36
2,6,102.39,40.36
2,6,102.38,40.36
2,6,102.42,40.36
2,6,102.42,40.36
2,6,102.42,40.36
2,6,102.41,40.36
2,6,102.4,40.36
2,6,102.4,40.36
2,6,102.39,40.36
2,6,102.38,40.36
2,6.01,102.41,40.36
2,6.01,102.41,40.36
2,6.01,102.4,40.36
2,6.01,102.39,40.36
2,6.01,102.39,40.36
2,6,102.38,40.36
2,6,102.37,40.36
2,6.01,102.41,40.36
2,6.01,102.41,40.36
2,6.01,102.4,40.36
2,6.01,102.39,40.36
2,6.01,102.39,40.36
2,6,102.38,40.36
2,6,102.37,40.36
2,6,102.42,40.36
2,6,102.42,40.36
2,6,102.43,40.36
2,6,102.43,40.36
2,6,102.42,40.36
2,6.01,102.42,40.36
2,6,102.44,40.36
2,6,102.44,40.36
2,6,102.43,40.36
2,6.01,102.41,40.36
2,6.01,102.41,40.36
2,6.01,102.4,40.36
2,6.01,102.39,40.36
2,6.01,102.39,40.36
2,6,102.38,40.36
2,6,102.37,40.36
2,6.01,102.42,40.36
2,6.01,102.41,40.36
2,6.01,102.4,40.36
2,6.01,102.4,40.36
2,6.01,102.39,40.36
2,6.01,102.38,40.36
2,6.01,102.38,40.36
2,6.01,102.37,40.36
2,6.01,102.42,40.36
2,6.01,102.41,40.36
2,6.01,102.4,40.36
2,6.01,102.4,40.36
2,6.01,102.39,40.36
2,6.01,102.38,40.36
2,6.01,102.38,40.36
2,6.01,102.37,40.36
2,6,102.42,40.36
2,6.01,102.42,40.36
2,6,102.43,40.36
2,6.01,102.42,40.36
2,6,102.42,40.36
2,6,102.45,40.36
2,6,102.44,40.36
2,6,102.44,40.36
2,6,102.43,40.36
2,6.01,102.43,40.36
2,6.01,102.42,40.36
2,6.01,102.45,40.36
2,6.01,102.45,40.36
2,6.01,102.44,40.36
2,6.01,102.43,40.36
2,6.01,102.42,40.36
2,6.01,102.41,40.36
2,6.01,102.4,40.36
2,6.01,102.4,40.36
2,6.01,102.39,40.36
2,6.01,102.38,40.36
2,6.01,102.38,40.36
