ppm NH3 Concentration mole,X (m),Y (m),Z (m)
6414,-87.16,90.89,50.3
6412,-87.17,90.88,50.3
6413,-87.17,90.88,50.3
6403,-87.17,90.88,50.31
6519,-87.12,90.64,50.33
6521,-87.19,90.65,50.3
6522,-87.19,90.65,50.3
6518,-87.19,90.65,50.32
6517,-87.22,90.67,50.32
6517,-87.21,90.66,50.32
6409,-87.16,90.89,50.31
6416,-87.15,90.89,50.3
6417,-87.15,90.89,50.3
6414,-87.15,90.89,50.31
6422,-87.13,90.89,50.31
6425,-87.13,90.89,50.3
6418,-87.15,90.89,50.3
6415,-87.15,90.89,50.3
6414,-87.16,90.89,50.3
6407,-87.16,90.89,50.31
6397,-87.17,90.89,50.31
6411,-87.17,90.88,50.3
6406,-87.17,90.89,50.31
6409,-87.18,90.88,50.3
6409,-87.18,90.89,50.3
6408,-87.18,90.88,50.3
6407,-87.19,90.87,50.3
6406,-87.19,90.88,50.3
6398,-87.18,90.88,50.31
6388,-87.17,90.88,50.32
6396,-87.19,90.87,50.31
6399,-87.2,90.87,50.31
6404,-87.2,90.87,50.3
6471,-87.2,90.86,50.32
6517,-87.25,90.76,50.31
6518,-87.24,90.83,50.31
6518,-87.24,90.83,50.33
6518,-87.09,90.63,50.32
6520,-87.11,90.64,50.32
6523,-87.12,90.63,50.31
6520,-87.12,90.63,50.32
6517,-87.12,90.63,50.32
6518,-87.11,90.63,50.33
6519,-87.12,90.63,50.33
6517,-87.23,90.68,50.33
6517,-87.22,90.67,50.32
6517,-87.22,90.67,50.32
6512,-87.22,90.66,50.32
6519,-87.21,90.66,50.3
6512,-87.21,90.66,50.32
6517,-87.21,90.66,50.32
6521,-87.21,90.66,50.3
6520,-87.2,90.66,50.3
6518,-87.2,90.66,50.32
6521,-87.2,90.65,50.3
6521,-87.15,90.64,50.31
6520,-87.18,90.64,50.31
6521,-87.2,90.65,50.3
6515,-87.19,90.65,50.31
6513,-87.19,90.65,50.31
6521,-87.2,90.65,50.3
6523,-87.18,90.64,50.3
6525,-87.15,90.63,50.3
