ppm NH3 Concentration mole,X (m),Y (m),Z (m)
147,-87.16,90.89,50.3
147,-87.17,90.88,50.3
147,-87.17,90.88,50.3
148,-87.17,90.88,50.31
169,-87.12,90.64,50.33
170,-87.19,90.65,50.3
170,-87.19,90.65,50.3
169,-87.19,90.65,50.32
169,-87.22,90.67,50.32
169,-87.21,90.66,50.32
147,-87.16,90.89,50.31
147,-87.15,90.89,50.3
147,-87.15,90.89,50.3
147,-87.15,90.89,50.31
147,-87.13,90.89,50.31
147,-87.13,90.89,50.3
147,-87.15,90.89,50.3
147,-87.15,90.89,50.3
147,-87.16,90.89,50.3
147,-87.16,90.89,50.31
147,-87.17,90.89,50.31
147,-87.17,90.88,50.3
147,-87.17,90.89,50.31
147,-87.18,90.88,50.3
147,-87.18,90.89,50.3
147,-87.18,90.88,50.3
147,-87.19,90.87,50.3
147,-87.19,90.88,50.3
148,-87.18,90.88,50.31
148,-87.17,90.88,50.32
148,-87.19,90.87,50.31
148,-87.2,90.87,50.31
148,-87.2,90.87,50.3
149,-87.2,90.86,50.32
162,-87.25,90.76,50.31
154,-87.24,90.83,50.31
152,-87.24,90.83,50.33
169,-87.09,90.63,50.32
169,-87.11,90.64,50.32
170,-87.12,90.63,50.31
170,-87.12,90.63,50.32
169,-87.12,90.63,50.32
169,-87.11,90.63,50.33
169,-87.12,90.63,50.33
168,-87.23,90.68,50.33
169,-87.22,90.67,50.32
169,-87.22,90.67,50.32
169,-87.22,90.66,50.32
170,-87.21,90.66,50.3
169,-87.21,90.66,50.32
169,-87.21,90.66,50.32
170,-87.21,90.66,50.3
169,-87.2,90.66,50.3
169,-87.2,90.66,50.32
170,-87.2,90.65,50.3
169,-87.15,90.64,50.31
169,-87.18,90.64,50.31
170,-87.2,90.65,50.3
170,-87.19,90.65,50.31
169,-87.19,90.65,50.31
170,-87.2,90.65,50.3
170,-87.18,90.64,50.3
170,-87.15,90.63,50.3
170,-87.12,90.63,50.3
169,-87.2,90.66,50.32
169,-87.21,90.65,50.32
169,-87.19,90.65,50.33
169,-87.2,90.64,50.32
169,-87.22,90.67,50.33
169,-87.21,90.66,50.33
169,-87.18,90.64,50.33
169,-87.15,90.63,50.33
163,-87.25,90.75,50.31
162,-87.26,90.76,50.33
168,-87.23,90.68,50.3
169,-87.23,90.68,50.32
168,-87.23,90.68,50.32
170,-87.09,90.64,50.32
170,-87.09,90.64,50.31
169,-87.09,90.64,50.32
169,-87.1,90.63,50.33
168,-87.03,90.85,50.32
169,-87,90.77,50.31
170,-87,90.76,50.3
151,-87.1,90.89,50.31
168,-87.05,90.86,50.31
168,-87.04,90.85,50.31
168,-87.04,90.85,50.32
147,-87.16,90.89,50.31
148,-87.17,90.89,50.32
148,-87.15,90.89,50.32
148,-87.16,90.89,50.33
147,-87.14,90.89,50.31
147,-87.15,90.9,50.31
147,-87.15,90.89,50.31
147,-87.15,90.9,50.31
147,-87.15,90.89,50.31
153,-87.1,90.89,50.32
147,-87.13,90.89,50.32
147,-87.11,90.89,50.31
147,-87.13,90.9,50.31
147,-87.11,90.9,50.3
148,-87.1,90.89,50.33
147,-87.13,90.89,50.33
149,-87.1,90.89,50.31
158,-87.08,90.88,50.31
168,-87.03,90.86,50.33
169,-87,90.79,50.31
168,-87.03,90.85,50.31
169,-87.03,90.85,50.3
165,-87.25,90.73,50.31
147,-87.14,90.9,50.3
147,-87.16,90.9,50.3
147,-87.17,90.9,50.3
147,-87.17,90.9,50.31
148,-87.18,90.89,50.31
147,-87.18,90.89,50.31
148,-87.18,90.89,50.31
147,-87.18,90.89,50.31
147,-87.18,90.9,50.3
147,-87.19,90.89,50.3
147,-87.2,90.87,50.3
