ppm NH3 Concentration mole,X (m),Y (m),Z (m)
43,-7.59,-134.81,16.51
39,-9.11,-134.52,16.67
41,-8.66,-134.54,16.63
41,-8.63,-134.47,16.69
43,-7.8,-134.58,16.56
43,-7.78,-134.47,16.66
43,-7.81,-135.03,16.49
41,-7.58,-134.83,16.7
42,-8.24,-134.56,16.6
42,-8.22,-134.47,16.67
29,-13.53,-134.54,17
40,-8.94,-135.08,16.55
40,-8.94,-135.14,16.65
39,-9.34,-134.65,16.66
40,-8.91,-134.67,16.63
37,-9.11,-134.63,16.77
41,-8.87,-134.47,16.69
39,-9.1,-134.47,16.89
42,-7.81,-135.13,16.63
41,-8.47,-134.74,16.58
39,-8.65,-134.63,16.77
40,-8.63,-134.47,16.92
40,-8.69,-134.97,16.56
40,-8.63,-135.13,16.65
42,-8.02,-134.79,16.54
41,-7.79,-134.67,16.73
42,-7.78,-134.48,16.91
41,-7.81,-134.97,16.69
38,-7.58,-134.81,16.95
40,-8.23,-134.65,16.75
41,-8.22,-134.48,16.91
27,-14.43,-134.5,17.08
28,-13.82,-135.12,17.02
28,-13.82,-135.08,16.96
29,-13.5,-134.46,17.05
28,-13.98,-134.95,16.99
28,-13.98,-135.12,17.01
27,-14.23,-134.65,17.05
26,-14.22,-134.47,17.27
29,-13.58,-134.98,16.95
29,-13.53,-135.12,17.01
29,-13.35,-134.75,16.96
28,-13.79,-134.7,17
29,-13.75,-134.46,17.05
26,-13.52,-134.62,17.13
28,-13.99,-134.52,17.04
27,-13.98,-134.47,17.25
39,-9.4,-135.06,16.59
39,-9.41,-135.14,16.67
38,-9.58,-134.86,16.65
38,-9.56,-134.5,16.7
38,-9.55,-134.47,16.9
39,-9.15,-134.92,16.6
38,-8.93,-135.01,16.72
37,-8.94,-135.12,16.93
39,-9.15,-135.14,16.67
36,-9.31,-134.75,16.77
38,-9.42,-134.5,16.69
38,-8.89,-134.75,16.76
35,-9.1,-134.61,16.94
38,-9.34,-134.47,16.91
39,-8.9,-134.47,16.91
36,-9.09,-134.48,17.27
35,-10.68,-134.56,16.78
35,-10.67,-134.46,16.95
41,-8.26,-135,16.52
41,-8.24,-135.13,16.64
39,-7.82,-135.12,16.94
39,-8.46,-134.8,16.74
36,-8.64,-134.63,16.96
38,-8.62,-134.48,17.26
39,-8.69,-134.94,16.73
38,-8.67,-135.12,16.94
40,-8.02,-134.82,16.72
38,-7.79,-134.66,16.96
40,-7.78,-134.48,17.26
37,-7.81,-134.95,16.96
32,-7.57,-134.81,17.27
37,-8.23,-134.65,16.96
39,-8.22,-134.48,17.26
26,-14.42,-134.47,17.27
26,-14.66,-134.61,17.09
26,-14.72,-135.04,17.03
26,-14.47,-134.89,17.04
27,-14.26,-135.05,16.99
26,-13.81,-135.11,17.27
25,-13.8,-134.98,17.13
29,-13.11,-134.56,16.97
27,-13.51,-134.47,17.28
30,-13.09,-134.47,17.04
29,-13.14,-135,16.9
29,-13.12,-135.13,17
27,-14.14,-134.89,17.01
25,-13.93,-134.91,17.13
26,-14.02,-135.11,17.25
26,-13.56,-134.92,17.11
26,-13.55,-135.11,17.28
26,-13.33,-134.79,17.11
25,-13.74,-134.74,17.13
27,-13.78,-134.47,17.27
37,-9.39,-135,16.75
35,-10.7,-135.01,16.72
34,-10.7,-135.12,16.92
37,-10.19,-135.13,16.69
