ppm NH3 Concentration mole,X (m),Y (m),Z (m)
211,-7.59,-134.81,16.51
198,-9.11,-134.52,16.67
202,-8.66,-134.54,16.63
203,-8.63,-134.47,16.69
210,-7.8,-134.58,16.56
211,-7.78,-134.47,16.66
208,-7.81,-135.03,16.49
212,-7.58,-134.83,16.7
206,-8.24,-134.56,16.6
207,-8.22,-134.47,16.67
123,-13.53,-134.54,17
196,-8.94,-135.08,16.55
194,-8.94,-135.14,16.65
195,-9.34,-134.65,16.66
199,-8.91,-134.67,16.63
199,-9.11,-134.63,16.77
200,-8.87,-134.47,16.69
200,-9.1,-134.47,16.89
205,-7.81,-135.13,16.63
203,-8.47,-134.74,16.58
204,-8.65,-134.63,16.77
205,-8.63,-134.47,16.92
199,-8.69,-134.97,16.56
197,-8.63,-135.13,16.65
207,-8.02,-134.79,16.54
212,-7.79,-134.67,16.73
213,-7.78,-134.48,16.91
209,-7.81,-134.97,16.69
214,-7.58,-134.81,16.95
208,-8.23,-134.65,16.75
209,-8.22,-134.48,16.91
48,-19.58,-135.04,17.38
46,-19.98,-134.58,17.5
46,-19.99,-134.47,17.67
46,-20.42,-134.56,17.53
45,-20.41,-134.47,17.68
103,-14.43,-134.5,17.08
113,-13.82,-135.12,17.02
115,-13.82,-135.08,16.96
122,-13.5,-134.46,17.05
112,-13.98,-134.95,16.99
109,-13.98,-135.12,17.01
108,-14.23,-134.65,17.05
108,-14.22,-134.47,17.27
120,-13.58,-134.98,16.95
118,-13.53,-135.12,17.01
127,-13.35,-134.75,16.96
117,-13.79,-134.7,17
117,-13.75,-134.46,17.05
127,-13.52,-134.62,17.13
114,-13.99,-134.52,17.04
114,-13.98,-134.47,17.25
48,-19.31,-134.5,17.45
48,-19.34,-134.86,17.4
47,-19.55,-134.6,17.46
47,-19.58,-134.47,17.65
48,-19.3,-134.47,17.64
49,-19.11,-134.7,17.41
49,-19.14,-135.06,17.34
47,-19.51,-135.15,17.41
191,-9.4,-135.06,16.59
189,-9.41,-135.14,16.67
191,-9.58,-134.86,16.65
193,-9.56,-134.5,16.7
195,-9.55,-134.47,16.9
195,-9.15,-134.92,16.6
198,-8.93,-135.01,16.72
195,-8.94,-135.12,16.93
192,-9.15,-135.14,16.67
197,-9.31,-134.75,16.77
194,-9.42,-134.5,16.69
201,-8.89,-134.75,16.76
201,-9.1,-134.61,16.94
197,-9.34,-134.47,16.91
202,-8.9,-134.47,16.91
203,-9.09,-134.48,17.27
178,-10.68,-134.56,16.78
180,-10.67,-134.46,16.95
204,-8.26,-135,16.52
202,-8.24,-135.13,16.64
206,-7.82,-135.12,16.94
205,-8.46,-134.8,16.74
206,-8.64,-134.63,16.96
208,-8.62,-134.48,17.26
201,-8.69,-134.94,16.73
197,-8.67,-135.12,16.94
209,-8.02,-134.82,16.72
213,-7.79,-134.66,16.96
215,-7.78,-134.48,17.26
211,-7.81,-134.95,16.96
215,-7.57,-134.81,17.27
210,-8.23,-134.65,16.96
211,-8.22,-134.48,17.26
45,-20.86,-134.54,17.57
45,-20.83,-134.47,17.7
46,-20.47,-135.01,17.47
46,-20.47,-135.13,17.64
47,-19.52,-135.01,17.49
47,-20.02,-135.02,17.43
47,-20.02,-135.13,17.63
47,-19.78,-134.83,17.44
46,-20.22,-134.79,17.48
49,-19.97,-134.65,17.72
48,-19.98,-134.48,17.98
45,-20.9,-134.96,17.52
46,-20.88,-135.12,17.66
45,-20.64,-134.46,17.65
45,-20.66,-134.74,17.53
48,-20.42,-134.64,17.74
47,-20.41,-134.47,17.98
45,-21.58,-135.06,17.56
44,-21.75,-134.5,17.64
45,-21.31,-134.52,17.61
44,-21.74,-134.46,17.73
45,-21.29,-134.46,17.71
44,-21.98,-134.6,17.65
44,-22.01,-134.46,17.74
110,-14.42,-134.6,17.33
104,-14.42,-134.47,17.27
99,-14.66,-134.61,17.09
97,-14.72,-135.04,17.03
102,-14.47,-134.89,17.04
107,-14.26,-135.05,16.99
112,-13.81,-135.11,17.27
119,-13.8,-134.98,17.13
132,-13.11,-134.56,16.97
126,-13.51,-134.47,17.28
132,-13.09,-134.47,17.04
130,-13.14,-135,16.9
127,-13.12,-135.13,17
109,-14.14,-134.89,17.01
117,-13.93,-134.91,17.13
108,-14.02,-135.11,17.25
115,-14.21,-134.7,17.32
112,-14.25,-134.97,17.3
115,-14.21,-134.48,17.63
125,-13.56,-134.92,17.11
117,-13.55,-135.11,17.28
131,-13.33,-134.79,17.11
123,-13.74,-134.74,17.13
119,-13.78,-134.47,17.27
131,-13.52,-134.63,17.32
120,-13.98,-134.61,17.3
121,-13.97,-134.48,17.62
115,-14.42,-134.6,17.63
109,-14.45,-134.86,17.32
49,-19.13,-135.01,17.48
50,-19.1,-134.78,17.51
49,-19.09,-134.54,17.43
51,-19.3,-134.6,17.69
49,-19.31,-134.91,17.5
50,-19.53,-134.67,17.69
49,-19.56,-134.48,17.99
50,-19.3,-134.47,17.98
49,-19.1,-134.47,17.63
50,-18.86,-134.52,17.42
50,-18.9,-134.9,17.36
48,-19.14,-135.15,17.41
49,-19.34,-135.12,17.73
48,-19.6,-135.13,17.64
193,-9.39,-135,16.75
175,-10.7,-135.01,16.72
172,-10.7,-135.12,16.92
179,-10.19,-135.13,16.69
180,-10.26,-135.02,16.68
185,-10.03,-134.93,16.67
184,-10.23,-134.57,16.74
189,-9.4,-135.12,16.92
187,-9.59,-135.12,16.99
193,-9.54,-134.9,16.76
184,-9.81,-135.14,16.68
186,-9.82,-135.04,16.64
186,-10.22,-134.47,16.94
180,-10.47,-134.79,16.73
190,-9.78,-134.6,16.71
196,-9.55,-134.6,16.95
191,-9.81,-134.47,16.92
198,-9.54,-134.48,17.27
197,-9.13,-134.92,16.75
199,-8.93,-134.99,16.95
195,-8.93,-135.11,17.27
193,-9.14,-135.12,16.94
198,-9.34,-134.7,16.96
203,-8.9,-134.72,16.96
204,-9.1,-134.62,17.28
200,-9.34,-134.48,17.27
205,-8.89,-134.48,17.26
205,-9.09,-134.48,17.59
167,-11.35,-134.7,16.82
169,-11.34,-134.46,16.98
165,-11.53,-134.47,16.98
165,-11.55,-134.52,16.86
173,-11.08,-134.46,16.97
172,-11.1,-134.54,16.82
173,-10.91,-134.78,16.77
182,-10.67,-134.64,17
184,-10.66,-134.47,17.28
