ppm NH3 Concentration mole,X (m),Y (m),Z (m)
29,-27.85,-73.9,32.72
27,-24.65,-77.74,32.71
31,-31.05,-70.06,32.74
238,-31,-70.04,37.74
244,-27.8,-73.88,37.72
28,-48.98,-68.45,34.01
62,-46.6,-66.99,33.87
245,-24.6,-77.73,37.71
34,-34.25,-66.22,32.76
113,-30.41,-63.02,32.71
38,-30.49,-63.09,29.44
61,-44.79,-61.29,35.1
29,-44.11,-61.76,31.18
57,-44.8,-58.36,34.14
273,-30.36,-63,37.71
25,-39.33,-83.49,37.86
38,-42.53,-79.64,37.88
228,-34.2,-66.2,37.76
162,-34.84,-73.24,37.78
383,-30.96,-70.03,42.74
156,-31.64,-77.09,37.77
416,-27.76,-73.87,42.72
120,-38.69,-76.44,37.83
98,-35.49,-80.29,37.81
26,-60.81,-63.34,35.8
37,-54.53,-57.69,34.35
52,-49.05,-69.9,34.79
29,-59.75,-59.82,35.48
88,-45.09,-68.96,34.86
34,-45.36,-70.34,32.5
93,-48.8,-63.83,35.56
30,-44.12,-65.29,32.72
76,-46.06,-67.58,34.37
95,-49.45,-59.83,35.51
70,-32.29,-84.13,37.8
45,-29.09,-87.97,37.78
443,-24.56,-77.71,42.71
141,-28.44,-80.93,37.75
116,-25.24,-84.77,37.73
27,-25.89,-91.81,37.76
84,-22.04,-88.61,37.72
38,-37.5,-62.11,32.89
98,-33.82,-59.4,32.63
38,-33.7,-59.25,29.47
103,-44.14,-61.19,35.79
28,-42.84,-61.65,31.57
52,-45.93,-56.91,33.9
85,-44.16,-58.03,34.76
219,-37.5,-62.11,37.8
255,-33.95,-59.13,38.2
374,-30.32,-62.98,42.71
72,-58.32,-17.91,32.58
38,-64.72,-10.23,32.55
36,-39.28,-83.47,42.86
46,-42.48,-79.63,42.87
49,-45.73,-75.8,37.89
159,-40.46,-65.03,37.24
164,-38.04,-69.4,37.8
136,-41.89,-72.6,37.85
351,-34.16,-66.19,42.75
262,-34.8,-73.23,42.78
521,-30.91,-70.01,47.74
270,-31.6,-77.07,42.77
549,-27.71,-73.85,47.72
162,-38.64,-76.43,42.83
148,-35.44,-80.27,42.81
25,-61.28,-63.52,36.56
44,-54.59,-57.02,34.9
52,-48.92,-71.86,37.82
31,-55.36,-65.1,35.82
29,-60.37,-59.26,36.05
140,-45.09,-68.83,37.85
181,-42.06,-66.12,38.83
110,-48.41,-64.06,36.31
119,-48.94,-59.4,36.17
25,-36.08,-87.31,42.84
126,-32.24,-84.11,42.8
99,-29.04,-87.95,42.78
266,-28.4,-80.91,42.75
245,-25.2,-84.75,42.73
72,-25.84,-91.79,42.76
210,-22,-88.59,42.72
49,-22.64,-95.64,42.75
177,-42.6,-61.55,37.24
34,-39.74,-55.88,31.44
80,-45.43,-56.38,34.43
210,-38.87,-56.37,37.46
322,-37.31,-62.27,42.66
349,-33.59,-59.14,42.9
542,-30.27,-62.97,47.71
42,-61.03,-46.33,39.96
164,-53.06,-39.62,40.34
85,-59.46,-31.94,40.37
501,-51.78,-25.54,40.28
29,-65.86,-24.26,40.41
450,-58.18,-17.86,40.31
325,-64.58,-10.17,40.35
35,-39.24,-83.45,47.86
39,-42.44,-79.61,47.87
56,-48.88,-71.94,42.91
53,-45.68,-75.79,42.89
227,-41.19,-65.56,42.7
161,-45.04,-68.74,42.86
244,-38,-69.39,42.8
165,-41.84,-72.59,42.85
494,-34.11,-66.17,47.75
541,-30.87,-69.99,52.74
337,-34.75,-73.21,47.78
553,-27.67,-73.84,52.72
351,-31.55,-77.05,47.77
198,-38.6,-76.41,47.83
197,-35.39,-80.25,47.81
93,-54.26,-53.8,39.85
27,-61.7,-58.97,40.55
32,-55.63,-68.01,40.53
162,-48.15,-59.16,40.97
147,-47.79,-64.28,40.91
28,-36.04,-87.29,47.84
179,-32.19,-84.09,47.8
151,-28.99,-87.94,47.78
351,-28.35,-80.89,47.75
337,-25.15,-84.74,47.73
118,-25.79,-91.78,47.76
306,-21.95,-88.58,47.72
85,-22.59,-95.62,47.75
218,-46.56,-47.64,40.13
473,-37.33,-62.3,47.68
520,-33.51,-59.08,47.67
266,-41.18,-54.8,40.99
471,-37.27,-62.31,52.77
482,-34.07,-66.15,52.75
538,-33.43,-59.11,52.73
568,-30.23,-62.95,52.71
49,-61.09,-46.18,49.86
323,-52.97,-39.59,50.34
214,-59.37,-31.91,50.37
799,-45.29,-33.19,50.25
915,-51.69,-25.51,50.28
100,-65.77,-24.22,50.4
31,-72.17,-16.54,50.44
942,-58.09,-17.82,50.31
737,-64.49,-10.14,50.35
33,-42.39,-79.59,52.87
27,-39.19,-83.44,52.86
226,-41.44,-69.03,50.31
307,-34.71,-73.19,52.78
315,-31.51,-77.04,52.77
158,-38.55,-76.39,52.83
148,-35.35,-80.24,52.81
103,-54.62,-53.68,49.88
177,-47.78,-61.36,50.24
328,-28.31,-80.88,52.75
309,-25.11,-84.72,52.73
138,-32.15,-84.08,52.8
107,-28.95,-87.92,52.78
280,-21.91,-88.56,52.72
81,-25.75,-91.76,52.76
52,-22.55,-95.6,52.75
413,-46.57,-47.35,50.37
462,-40.14,-55.16,50.33
229,-33.68,-62.61,60.24
648,-38.88,-40.99,50.25
87,-52.88,-39.56,60.34
43,-59.28,-31.87,60.37
603,-45.2,-33.16,60.25
506,-51.6,-25.47,60.28
359,-58,-17.79,60.31
203,-64.4,-10.11,60.35
25,-34.96,-76.69,60.3
140,-46.48,-47.24,60.31
190,-40.08,-54.92,60.27
637,-38.8,-40.84,60.21
117,-45.11,-33.12,70.25
72,-51.51,-25.44,70.28
38,-57.91,-17.76,70.31
133,-38.71,-40.81,70.21
190,-32.3,-48.49,70.18
29,-0.29,-7.54,33.39
38,-0.51,-7.58,33.04
32,-0.26,-7.53,32.41
32,-0.28,-7.56,32.67
40,-0.52,-7.58,32.72
39,-0.15,-8.32,30.2
74,-0.59,-8.28,29.92
27,-0.25,-7.53,33.66
26,-0.18,-7.53,33.29
28,-0.22,-7.55,33.03
