ppm HF Concentration mole,X (m),Y (m),Z (m)
4,14.64,92.78,54.4
4,12.42,92.59,56.95
3,14.42,92.79,50.32
2,14.66,92.79,50.61
4,14.64,92.78,53.77
3,13.29,92.78,55.05
4,14.11,92.78,54.4
4,13.29,92.78,54.41
3,15.05,92.78,53.77
3,14.64,92.58,54.4
3,14.63,92.41,55.02
2,14.49,91.04,55.67
4,12.42,92.43,56.75
4,12.43,92.78,56.51
3,13.29,92.78,55.73
3,14.11,92.78,55.04
3,15.05,92.78,54.4
3,14.64,92.78,55.04
2,13.97,90.84,56.51
3,13.26,92,56.95
2,14.42,92.61,50.5
3,14.39,92.79,50.58
3,14.67,92.78,51
2,14.66,92.61,50.73
3,14.2,92.78,50.54
2,14.2,92.72,50.3
4,13.95,92.78,50.55
2,13.96,92.58,50.3
4,14.64,92.78,53.14
4,14.11,92.78,53.77
3,14.64,92.58,53.77
3,13.29,92.58,55.03
4,12.41,92.33,56.29
4,12.36,91.29,56.94
4,14.11,92.58,54.4
3,14.19,92.27,55.02
3,14.63,92.41,54.4
5,13.29,92.78,53.77
4,13.29,92.58,54.4
3,13.75,92.78,50.55
3,13.75,92.74,50.3
2,15.05,92.78,53.14
2,15.05,92.58,53.77
2,15.06,92.22,54.4
2,14.51,91.26,55.02
2,14.08,91.04,55.67
2,14.09,91.04,55.03
3,12.33,90.84,56.5
2,13.57,90.84,55.73
2,14.51,91.26,55.65
3,14.1,91.49,55.65
3,14.58,91.88,55.02
4,12.43,92.58,56.37
3,13.29,92.58,55.68
3,14.11,92.58,55.03
3,14.19,92.27,55.64
3,14.63,92.41,55.65
3,15.05,92.58,54.4
3,15.06,92.22,55.02
3,14.64,92.58,55.03
2,14.98,91.04,55.67
2,13.97,91.04,56.38
3,13.25,91.96,56.75
2,15.54,92.78,54.4
4,13.28,92.78,56.5
3,14.12,92.78,55.71
3,14.64,92.78,55.71
3,15.05,92.78,55.04
3,14.21,92.51,56.95
2,14.98,90.84,56.5
3,14.02,91.22,56.95
2,14.3,92.4,50.48
3,14.39,92.6,50.71
4,14.4,92.78,50.99
2,15.08,92.78,52.03
2,15.07,92.78,51.7
4,14.67,92.78,51.36
3,14.67,92.59,51.07
4,14.2,92.78,50.99
3,14.2,92.59,50.69
2,14.2,92.55,50.48
5,13.95,92.78,50.99
4,13.95,92.59,50.7
2,13.72,92.32,50.3
3,13.96,92.44,50.49
3,13.49,92.03,50.3
2,13.49,91.39,50.3
4,14.66,92.78,52.5
5,14.11,92.78,53.14
3,14.64,92.58,53.14
6,13.29,92.78,53.14
2,14.63,92.41,53.77
4,14.11,92.58,53.77
3,13.7,91.98,55.65
3,13.28,92.3,55.65
3,13.28,92.3,55.02
4,12.34,91.4,56.75
3,13.26,91.94,56.29
3,13.7,91.98,55.02
3,14.19,92.27,54.4
5,13.29,92.58,53.77
4,13.28,92.3,54.4
3,11.66,91.67,50.3
5,13.74,92.78,51.08
3,13.26,92.78,50.55
4,13.75,92.59,50.69
3,13.75,92.56,50.49
3,13.31,92.53,50.3
2,12.44,92.78,50.56
2,12.43,92.56,50.3
2,15.06,92.78,52.52
2,14.58,91.88,54.4
3,13.6,91.28,55.65
2,14.1,91.49,55.02
3,12.31,91.04,56.37
2,13.57,91.04,55.68
2,13.57,91.04,55.03
2,12.32,90.85,55.4
2,11.87,90.85,54.42
3,11.58,91.15,50.29
2,13.28,91.26,50.3
2,15.54,92.58,54.4
2,15.52,92.39,55.02
3,14.03,91.41,56.29
3,14.58,91.88,55.65
2,14.98,91.44,55.65
2,15.46,91.8,55.65
3,13.28,92.58,56.37
3,14.12,92.58,55.67
3,14.21,92.28,56.29
3,14.64,92.58,55.67
3,15.05,92.58,55.03
3,15.06,92.22,55.65
3,14.21,92.37,56.75
2,14.98,91.04,56.37
3,14.02,91.34,56.75
2,15.85,91.38,55.65
2,15.4,91.23,55.65
2,15.77,91.04,56.38
3,15.54,92.78,55.04
3,14.25,92.78,56.5
3,15.05,92.78,55.71
3,15.02,91.84,56.95
2,15.83,91.14,56.95
3,15.94,92.78,55.04
2,14.39,92.32,50.78
4,14.4,92.78,51.36
4,14.4,92.59,51.07
4,14.68,92.78,51.86
3,14.67,92.58,51.4
2,14.65,92.42,51.11
5,14.2,92.78,51.36
4,14.2,92.58,51.06
3,14.19,92.43,50.78
5,13.92,92.78,51.37
4,13.95,92.58,51.07
3,13.72,92.23,50.5
3,13.96,92.35,50.79
2,13.93,91.94,50.5
2,14.16,92.14,50.78
3,13.26,91.8,50.3
3,13.48,92,50.5
2,13.47,91.58,50.3
2,13.45,91.43,50.49
2,13.69,91.72,50.5
5,14.11,92.78,52.51
3,14.66,92.58,52.51
6,13.29,92.78,52.51
2,14.63,92.41,53.15
4,14.11,92.58,53.14
5,13.29,92.58,53.14
3,14.19,92.27,53.77
