ppm NH3 Concentration mole,X (m),Y (m),Z (m)
16028,-87.16,90.89,50.3
16017,-87.17,90.88,50.3
15986,-87.17,90.88,50.3
16104,-87.17,90.88,50.31
16249,-87.12,90.64,50.33
16426,-87.19,90.65,50.3
16358,-87.19,90.65,50.3
16765,-87.19,90.65,50.32
17016,-87.22,90.67,50.32
16987,-87.21,90.66,50.32
16101,-87.16,90.89,50.31
16023,-87.15,90.89,50.3
16022,-87.15,90.89,50.3
16098,-87.15,90.89,50.31
16084,-87.13,90.89,50.31
15985,-87.13,90.89,50.3
15985,-87.15,90.89,50.3
15933,-87.15,90.89,50.3
15967,-87.16,90.89,50.3
15996,-87.16,90.89,50.31
16073,-87.17,90.89,50.31
16015,-87.17,90.88,50.3
16008,-87.17,90.89,50.31
16020,-87.18,90.88,50.3
15920,-87.18,90.89,50.3
15942,-87.18,90.88,50.3
16022,-87.19,90.87,50.3
15958,-87.19,90.88,50.3
16111,-87.18,90.88,50.31
16168,-87.17,90.88,50.32
16119,-87.19,90.87,50.31
16128,-87.2,90.87,50.31
16030,-87.2,90.87,50.3
16184,-87.2,90.86,50.32
16710,-87.25,90.76,50.31
16335,-87.24,90.83,50.31
16405,-87.24,90.83,50.33
16213,-87.09,90.63,50.32
16239,-87.11,90.64,50.32
16217,-87.12,90.63,50.31
16229,-87.12,90.63,50.32
16233,-87.12,90.63,50.32
16238,-87.11,90.63,50.33
16248,-87.12,90.63,50.33
16952,-87.23,90.68,50.33
16966,-87.22,90.67,50.32
17011,-87.22,90.67,50.32
16992,-87.22,90.66,50.32
16637,-87.21,90.66,50.3
16866,-87.21,90.66,50.32
16851,-87.21,90.66,50.32
16560,-87.21,90.66,50.3
16495,-87.2,90.66,50.3
16746,-87.2,90.66,50.32
16417,-87.2,90.65,50.3
16250,-87.15,90.64,50.31
16405,-87.18,90.64,50.31
16452,-87.2,90.65,50.3
16394,-87.19,90.65,50.31
16608,-87.19,90.65,50.31
16340,-87.2,90.65,50.3
16298,-87.18,90.64,50.3
16244,-87.15,90.63,50.3
16219,-87.12,90.63,50.3
16952,-87.2,90.66,50.32
16808,-87.21,90.65,50.32
16960,-87.19,90.65,50.33
16690,-87.2,90.64,50.32
17027,-87.22,90.67,50.33
16997,-87.21,90.66,50.33
16509,-87.18,90.64,50.33
16273,-87.15,90.63,50.33
16734,-87.25,90.75,50.31
16745,-87.26,90.76,50.33
16867,-87.23,90.68,50.3
16900,-87.23,90.68,50.32
16902,-87.23,90.68,50.32
16205,-87.09,90.64,50.32
16197,-87.09,90.64,50.31
16223,-87.09,90.64,50.32
16230,-87.1,90.63,50.33
16134,-87.03,90.85,50.32
16124,-87,90.77,50.31
16097,-87,90.76,50.3
16090,-87.1,90.89,50.31
16086,-87.05,90.86,50.31
16088,-87.04,90.85,50.31
16132,-87.04,90.85,50.32
16050,-87.16,90.89,50.31
16126,-87.17,90.89,50.32
16166,-87.15,90.89,50.32
16132,-87.16,90.89,50.33
16082,-87.14,90.89,50.31
15971,-87.15,90.9,50.31
16004,-87.15,90.89,50.31
16021,-87.15,90.9,50.31
16050,-87.15,90.89,50.31
16154,-87.1,90.89,50.32
16158,-87.13,90.89,50.32
16083,-87.11,90.89,50.31
16036,-87.13,90.9,50.31
15930,-87.11,90.9,50.3
16131,-87.1,90.89,50.33
16136,-87.13,90.89,50.33
16023,-87.1,90.89,50.31
16084,-87.08,90.88,50.31
16142,-87.03,90.86,50.33
16106,-87,90.79,50.31
16092,-87.03,90.85,50.31
16070,-87.03,90.85,50.3
16686,-87.25,90.73,50.31
15900,-87.14,90.9,50.3
15841,-87.16,90.9,50.3
15881,-87.17,90.9,50.3
15942,-87.17,90.9,50.31
16036,-87.18,90.89,50.31
15972,-87.18,90.89,50.31
16061,-87.18,90.89,50.31
15993,-87.18,90.89,50.31
15819,-87.18,90.9,50.3
15847,-87.19,90.89,50.3
15976,-87.2,90.87,50.3
