ppm NH3 Concentration mole,X (m),Y (m),Z (m)
27,-78.85,130.21,40.27
27,-78.88,130.09,40.43
27,-78.68,130.26,40.43
27,-78.81,130.66,40.28
27,-78.69,130.66,40.44
3347,-87.16,90.89,50.3
3342,-87.17,90.88,50.3
3332,-87.17,90.88,50.3
3349,-87.17,90.88,50.31
3467,-87.12,90.64,50.33
3508,-87.19,90.65,50.3
3530,-87.19,90.65,50.3
3497,-87.19,90.65,50.32
3438,-87.22,90.67,50.32
3445,-87.21,90.66,50.32
27,-79.25,130.18,40.27
27,-79.21,130.09,40.42
27,-79.35,130.26,40.44
27,-79.23,131.13,40.28
27,-79.02,130.9,40.28
27,-79.25,130.7,40.28
27,-79.06,130.42,40.27
27,-79.34,130.45,40.38
27,-78.88,130.11,40.75
27,-78.88,130.29,40.5
27,-78.68,130.26,40.77
27,-79.33,130.71,40.44
27,-78.8,131.09,40.28
27,-78.88,130.69,40.52
27,-78.69,131.09,40.44
27,-78.69,130.67,40.77
26,-78.7,131.32,40.39
27,-79.33,131.15,40.44
27,-78.98,131.34,40.28
3353,-87.16,90.89,50.31
3349,-87.15,90.89,50.3
3348,-87.15,90.89,50.3
3357,-87.15,90.89,50.31
3363,-87.13,90.89,50.31
3343,-87.13,90.89,50.3
3332,-87.15,90.89,50.3
3310,-87.15,90.89,50.3
3325,-87.16,90.89,50.3
3305,-87.16,90.89,50.31
3301,-87.17,90.89,50.31
3342,-87.17,90.88,50.3
3301,-87.17,90.89,50.31
3342,-87.18,90.88,50.3
3297,-87.18,90.89,50.3
3305,-87.18,90.88,50.3
3342,-87.19,90.87,50.3
3310,-87.19,90.88,50.3
3350,-87.18,90.88,50.31
3356,-87.17,90.88,50.32
3350,-87.19,90.87,50.31
3350,-87.2,90.87,50.31
3342,-87.2,90.87,50.3
3350,-87.2,90.86,50.32
3339,-87.25,90.76,50.31
3339,-87.24,90.83,50.31
3337,-87.24,90.83,50.33
3488,-87.09,90.63,50.32
3466,-87.11,90.64,50.32
3502,-87.12,90.63,50.31
3475,-87.12,90.63,50.32
3484,-87.12,90.63,50.32
3479,-87.11,90.63,50.33
3473,-87.12,90.63,50.33
3422,-87.23,90.68,50.33
3458,-87.22,90.67,50.32
3432,-87.22,90.67,50.32
3445,-87.22,90.66,50.32
3499,-87.21,90.66,50.3
3466,-87.21,90.66,50.32
3463,-87.21,90.66,50.32
3516,-87.21,90.66,50.3
3503,-87.2,90.66,50.3
3481,-87.2,90.66,50.32
3531,-87.2,90.65,50.3
3496,-87.15,90.64,50.31
3499,-87.18,90.64,50.31
3508,-87.2,90.65,50.3
3516,-87.19,90.65,50.31
3501,-87.19,90.65,50.31
3548,-87.2,90.65,50.3
3555,-87.18,90.64,50.3
3554,-87.15,90.63,50.3
3544,-87.12,90.63,50.3
3464,-87.2,90.66,50.32
3492,-87.21,90.65,50.32
3486,-87.19,90.65,50.33
3499,-87.2,90.64,50.32
3436,-87.22,90.67,50.33
3448,-87.21,90.66,50.33
3489,-87.18,90.64,50.33
3480,-87.15,90.63,50.33
3343,-87.25,90.75,50.31
3339,-87.26,90.76,50.33
3479,-87.23,90.68,50.3
3452,-87.23,90.68,50.32
3428,-87.23,90.68,50.32
27,-79.18,130.29,40.51
27,-79.22,130.1,40.75
27,-79.34,130.29,40.77
27,-79.15,131.15,40.52
27,-79.02,130.92,40.52
27,-79.16,130.72,40.52
27,-79.04,130.48,40.51
27,-79.07,130.13,40.8
27,-78.89,130.11,41.09
27,-78.86,130.31,40.79
26,-78.68,130.27,41.1
27,-79.33,130.71,40.77
27,-78.87,131.12,40.52
26,-78.7,130.67,41.1
27,-78.88,130.69,40.79
26,-78.7,131.11,40.77
27,-79.33,131.16,40.77
26,-78.7,131.51,40.45
27,-79,131.36,40.51
27,-79.33,131.57,40.44
27,-79.2,131.59,40.28
27,-78.77,131.53,40.28
3475,-87.09,90.64,50.32
3493,-87.09,90.64,50.31
3465,-87.09,90.64,50.32
3475,-87.1,90.63,50.33
3401,-87.03,90.85,50.32
3432,-87,90.77,50.31
3438,-87,90.76,50.3
3370,-87.1,90.89,50.31
3392,-87.05,90.86,50.31
3396,-87.04,90.85,50.31
3397,-87.04,90.85,50.32
3305,-87.16,90.89,50.31
3305,-87.17,90.89,50.32
3361,-87.15,90.89,50.32
3353,-87.16,90.89,50.33
3361,-87.14,90.89,50.31
3303,-87.15,90.9,50.31
3314,-87.15,90.89,50.31
3304,-87.15,90.9,50.31
3315,-87.15,90.89,50.31
3373,-87.1,90.89,50.32
3368,-87.13,90.89,50.32
3367,-87.11,90.89,50.31
3320,-87.13,90.9,50.31
3324,-87.11,90.9,50.3
3371,-87.1,90.89,50.33
3364,-87.13,90.89,50.33
3334,-87.1,90.89,50.31
3379,-87.08,90.88,50.31
3398,-87.03,90.86,50.33
3425,-87,90.79,50.31
3400,-87.03,90.85,50.31
3400,-87.03,90.85,50.3
3464,-87.25,90.73,50.31
3300,-87.14,90.9,50.3
3263,-87.16,90.9,50.3
3279,-87.17,90.9,50.3
3287,-87.17,90.9,50.31
3294,-87.18,90.89,50.31
3292,-87.18,90.89,50.31
3299,-87.18,90.89,50.31
3297,-87.18,90.89,50.31
3244,-87.18,90.9,50.3
3254,-87.19,90.89,50.3
3315,-87.2,90.87,50.3
3302,-87.19,90.88,50.31
3300,-87.19,90.88,50.31
3260,-87.2,90.89,50.3
3266,-87.2,90.88,50.3
3355,-87.18,90.88,50.32
3354,-87.17,90.88,50.33
3355,-87.19,90.87,50.32
3290,-87.2,90.88,50.32
3327,-87.21,90.87,50.33
3342,-87.21,90.86,50.31
3302,-87.2,90.87,50.31
3300,-87.2,90.87,50.31
3287,-87.21,90.87,50.32
3305,-87.24,90.83,50.3
3340,-87.22,90.85,50.31
3326,-87.23,90.85,50.33
3332,-87.26,90.76,50.3
3338,-87.25,90.78,50.31
3331,-87.26,90.76,50.31
3332,-87.26,90.77,50.33
3339,-87.24,90.81,50.31
3333,-87.25,90.82,50.33
3339,-87.23,90.84,50.31
3313,-87.24,90.83,50.31
3323,-87.24,90.84,50.33
3288,-87.25,90.82,50.3
3338,-87.25,90.8,50.31
3326,-87.26,90.8,50.33
3510,-87.08,90.63,50.32
3513,-87.09,90.63,50.32
3477,-87.11,90.63,50.32
3488,-87.11,90.63,50.32
3532,-87.09,90.63,50.31
3495,-87.11,90.63,50.31
3575,-87.11,90.62,50.3
3528,-87.12,90.63,50.31
3496,-87.12,90.63,50.32
3490,-87.14,90.63,50.31
3505,-87.11,90.62,50.33
3486,-87.14,90.63,50.33
3453,-87.22,90.67,50.32
3479,-87.22,90.67,50.3
3416,-87.23,90.68,50.33
3434,-87.24,90.68,50.32
3428,-87.22,90.67,50.32
3443,-87.23,90.67,50.32
3412,-87.24,90.69,50.33
3465,-87.22,90.67,50.31
3461,-87.22,90.66,50.32
3501,-87.22,90.67,50.3
3454,-87.22,90.66,50.32
3507,-87.21,90.66,50.31
3483,-87.22,90.65,50.32
3482,-87.21,90.66,50.31
3527,-87.22,90.66,50.3
3540,-87.22,90.66,50.3
3517,-87.21,90.65,50.31
3501,-87.21,90.65,50.31
3557,-87.21,90.65,50.3
3577,-87.21,90.64,50.3
3497,-87.16,90.64,50.31
3512,-87.15,90.63,50.31
3526,-87.2,90.64,50.31
3510,-87.2,90.64,50.31
3510,-87.18,90.64,50.31
3507,-87.19,90.63,50.32
3591,-87.19,90.63,50.3
3580,-87.17,90.63,50.3
3574,-87.14,90.63,50.3
3480,-87.2,90.65,50.33
3501,-87.21,90.65,50.32
3492,-87.2,90.65,50.33
3506,-87.21,90.64,50.32
3436,-87.22,90.66,50.33
3468,-87.22,90.65,50.33
3498,-87.19,90.63,50.33
3490,-87.16,90.63,50.33
3326,-87.28,90.76,50.33
3306,-87.26,90.75,50.3
3488,-87.23,90.68,50.3
3323,-87.27,90.75,50.31
3386,-87.26,90.73,50.31
3338,-87.26,90.75,50.33
3428,-87.26,90.73,50.33
3486,-87.25,90.71,50.31
3442,-87.25,90.71,50.33
3475,-87.23,90.68,50.31
3453,-87.23,90.68,50.32
3427,-87.24,90.69,50.33
3467,-87.24,90.7,50.31
3429,-87.24,90.68,50.32
27,-79.19,130.32,40.8
27,-79.22,130.1,41.09
26,-79.34,130.29,41.1
26,-79.15,131.16,40.8
27,-79.01,130.92,40.8
27,-79.16,130.72,40.8
27,-79.07,130.14,41.03
27,-79.02,130.49,40.8
26,-78.9,130.1,41.41
26,-78.86,130.31,41.11
26,-78.69,130.27,41.42
26,-79.33,131.16,41.1
26,-79.33,130.71,41.1
27,-78.87,131.13,40.79
26,-78.7,131.11,41.1
26,-78.7,130.67,41.42
