ppm NH3 Concentration mole,X (m),Y (m),Z (m)
25,-78.88,130.09,40.43
12711,-87.16,90.89,50.3
12665,-87.17,90.88,50.3
12641,-87.17,90.88,50.3
12705,-87.17,90.88,50.31
13186,-87.12,90.64,50.33
13263,-87.19,90.65,50.3
13280,-87.19,90.65,50.3
13234,-87.19,90.65,50.32
13228,-87.22,90.67,50.32
13225,-87.21,90.66,50.32
25,-79.25,130.18,40.27
26,-79.21,130.09,40.42
25,-79.35,130.26,40.44
25,-79.34,130.45,40.38
26,-78.88,130.11,40.75
26,-79.33,130.71,40.44
25,-78.88,130.69,40.52
26,-79.33,131.15,40.44
12739,-87.16,90.89,50.31
12733,-87.15,90.89,50.3
12741,-87.15,90.89,50.3
12774,-87.15,90.89,50.31
12823,-87.13,90.89,50.31
12765,-87.13,90.89,50.3
12694,-87.15,90.89,50.3
12593,-87.15,90.89,50.3
12646,-87.16,90.89,50.3
12583,-87.16,90.89,50.31
12543,-87.17,90.89,50.31
12650,-87.17,90.88,50.3
12576,-87.17,90.89,50.31
12638,-87.18,90.88,50.3
12506,-87.18,90.89,50.3
12536,-87.18,90.88,50.3
12627,-87.19,90.87,50.3
12584,-87.19,90.88,50.3
12675,-87.18,90.88,50.31
12667,-87.17,90.88,50.32
12640,-87.19,90.87,50.31
12621,-87.2,90.87,50.31
12691,-87.2,90.87,50.3
12543,-87.2,90.86,50.32
13520,-87.25,90.76,50.31
13354,-87.24,90.83,50.31
13430,-87.24,90.83,50.33
13201,-87.09,90.63,50.32
13186,-87.11,90.64,50.32
13232,-87.12,90.63,50.31
13203,-87.12,90.63,50.32
13204,-87.12,90.63,50.32
13185,-87.11,90.63,50.33
13186,-87.12,90.63,50.33
13243,-87.23,90.68,50.33
13236,-87.22,90.67,50.32
13229,-87.22,90.67,50.32
13234,-87.22,90.66,50.32
13273,-87.21,90.66,50.3
13236,-87.21,90.66,50.32
13239,-87.21,90.66,50.32
13295,-87.21,90.66,50.3
13266,-87.2,90.66,50.3
13237,-87.2,90.66,50.32
13295,-87.2,90.65,50.3
13227,-87.15,90.64,50.31
13237,-87.18,90.64,50.31
13262,-87.2,90.65,50.3
13262,-87.19,90.65,50.31
13240,-87.19,90.65,50.31
13296,-87.2,90.65,50.3
13283,-87.18,90.64,50.3
13263,-87.15,90.63,50.3
13245,-87.12,90.63,50.3
13224,-87.2,90.66,50.32
13237,-87.21,90.65,50.32
13224,-87.19,90.65,50.33
13237,-87.2,90.64,50.32
13225,-87.22,90.67,50.33
13223,-87.21,90.66,50.33
13209,-87.18,90.64,50.33
13196,-87.15,90.63,50.33
13489,-87.25,90.75,50.31
13476,-87.26,90.76,50.33
13285,-87.23,90.68,50.3
13255,-87.23,90.68,50.32
13244,-87.23,90.68,50.32
26,-79.18,130.29,40.51
28,-79.22,130.1,40.75
28,-79.34,130.29,40.77
