ppm NH3 Concentration mole,X (m),Y (m),Z (m)
544,-87.16,90.89,50.3
544,-87.17,90.88,50.3
543,-87.17,90.88,50.3
543,-87.17,90.88,50.31
504,-87.12,90.64,50.33
505,-87.19,90.65,50.3
505,-87.19,90.65,50.3
505,-87.19,90.65,50.32
506,-87.22,90.67,50.32
506,-87.21,90.66,50.32
544,-87.16,90.89,50.31
545,-87.15,90.89,50.3
546,-87.15,90.89,50.3
546,-87.15,90.89,50.31
550,-87.13,90.89,50.31
546,-87.13,90.89,50.3
545,-87.15,90.89,50.3
540,-87.15,90.89,50.3
542,-87.16,90.89,50.3
536,-87.16,90.89,50.31
536,-87.17,90.89,50.31
544,-87.17,90.88,50.3
537,-87.17,90.89,50.31
545,-87.18,90.88,50.3
539,-87.18,90.89,50.3
542,-87.18,90.88,50.3
548,-87.19,90.87,50.3
546,-87.19,90.88,50.3
543,-87.18,90.88,50.31
546,-87.17,90.88,50.32
544,-87.19,90.87,50.31
545,-87.2,90.87,50.31
549,-87.2,90.87,50.3
546,-87.2,90.86,50.32
542,-87.25,90.76,50.31
538,-87.24,90.83,50.31
543,-87.24,90.83,50.33
503,-87.09,90.63,50.32
503,-87.11,90.64,50.32
503,-87.12,90.63,50.31
503,-87.12,90.63,50.32
503,-87.12,90.63,50.32
504,-87.11,90.63,50.33
504,-87.12,90.63,50.33
507,-87.23,90.68,50.33
506,-87.22,90.67,50.32
506,-87.22,90.67,50.32
506,-87.22,90.66,50.32
505,-87.21,90.66,50.3
505,-87.21,90.66,50.32
505,-87.21,90.66,50.32
506,-87.21,90.66,50.3
505,-87.2,90.66,50.3
505,-87.2,90.66,50.32
505,-87.2,90.65,50.3
504,-87.15,90.64,50.31
504,-87.18,90.64,50.31
505,-87.2,90.65,50.3
504,-87.19,90.65,50.31
504,-87.19,90.65,50.31
505,-87.2,90.65,50.3
504,-87.18,90.64,50.3
504,-87.15,90.63,50.3
504,-87.12,90.63,50.3
505,-87.2,90.66,50.32
504,-87.21,90.65,50.32
505,-87.19,90.65,50.33
504,-87.2,90.64,50.32
506,-87.22,90.67,50.33
506,-87.21,90.66,50.33
505,-87.18,90.64,50.33
504,-87.15,90.63,50.33
