ppm NH3 Concentration mole,X (m),Y (m),Z (m)
37,97.81,17.68,51.28
26,94.61,21.52,51.29
41,93.97,14.48,51.32
111,94.36,18.02,58.81
60,104.21,9.99,51.25
46,101.01,13.84,51.26
58,100.37,6.79,51.29
48,97.17,10.64,51.31
32,146.36,-32.93,41
28,143.16,-29.09,41.02
27,125.28,-30.99,46.19
31,117.6,1.65,46.15
37,120.81,-2.18,46.13
26,102.04,24.42,58.72
30,104.85,17.04,51.22
40,108.05,13.2,51.2
157,100.76,10.34,58.78
48,107.07,2.62,48.74
33,156.6,-37.41,40.92
29,153.4,-33.57,40.94
37,163,-45.09,40.89
36,159.8,-41.25,40.91
31,166.85,-41.89,40.85
28,163.64,-38.05,40.86
33,170.05,-45.74,40.83
33,173.25,-49.58,40.81
25,177.09,-46.38,40.77
32,176.45,-53.42,40.8
25,180.29,-50.22,40.75
30,179.65,-57.26,40.78
36,166.2,-48.94,40.87
34,169.4,-52.78,40.86
31,172.6,-56.62,40.84
28,175.8,-60.46,40.83
34,149.56,-36.77,40.99
35,152.76,-40.61,40.97
34,155.96,-44.45,40.95
32,159.16,-48.29,40.94
43,147.69,-18.83,45.94
35,144.49,-14.99,45.96
32,148.18,-13.54,47.17
28,146.58,-11.62,47.18
77,140.01,-25.23,46.04
66,143.85,-22.03,45.99
70,136.81,-21.39,46.05
56,140.65,-18.19,46.01
87,150.25,-29.71,45.96
77,147.05,-25.87,45.97
64,154.09,-26.51,45.91
39,157.93,-23.31,45.87
31,154.73,-19.47,45.88
53,150.89,-22.67,45.93
27,142.52,-36.13,41.05
92,146.41,-32.91,46
87,143.21,-29.07,46.02
71,136.17,-28.43,46.08
67,132.96,-24.59,46.1
48,132.32,-31.63,46.13
49,129.12,-27.79,46.14
25,128.48,-34.83,46.17
28,141.29,-11.14,45.98
30,128.53,4.23,51.04
62,133.61,-17.54,46.07
58,126.56,-16.9,46.13
62,129.76,-20.74,46.11
47,122.72,-20.1,46.18
47,125.92,-23.94,46.16
56,130.41,-13.7,46.08
48,137.45,-14.34,46.02
41,134.25,-10.5,46.04
43,124.01,-6.02,46.12
48,120.16,-9.22,46.16
53,123.36,-13.06,46.15
45,116.32,-12.42,46.21
46,119.52,-16.26,46.19
49,127.21,-9.86,46.1
30,127.85,-2.82,46.07
36,131.05,-6.66,46.06
73,117.65,1.67,51.15
63,113.47,-5.05,48.71
84,120.85,-2.16,51.13
51,121.49,4.87,51.1
61,124.69,1.03,51.09
49,108.44,16.74,58.68
61,114.45,5.51,51.17
53,111.25,9.35,51.18
31,115.09,12.55,51.14
41,118.29,8.71,51.12
196,107.16,2.66,58.74
25,179,-64.3,40.81
27,182.85,-61.1,40.76
40,203.38,-70.05,45.61
33,206.58,-73.89,45.59
28,209.78,-77.73,45.57
31,168.17,-27.79,45.79
46,174.57,-35.48,45.75
39,171.37,-31.64,45.77
104,156.65,-37.39,45.92
97,153.45,-33.55,45.94
89,160.49,-34.19,45.88
77,157.29,-30.35,45.89
59,164.33,-30.99,45.83
49,161.13,-27.15,45.85
109,163.05,-45.08,45.89
108,159.85,-41.24,45.91
104,166.89,-41.88,45.85
98,163.69,-38.04,45.86
78,170.73,-38.68,45.8
70,167.53,-34.84,45.82
106,170.09,-45.72,45.83
84,173.93,-42.52,45.78
105,173.29,-49.56,45.81
87,177.13,-46.36,45.77
101,176.49,-53.4,45.8
87,180.33,-50.2,45.75
94,179.69,-57.24,45.78
84,183.53,-54.04,45.73
52,177.77,-39.32,45.74
57,180.97,-43.16,45.72
26,184.82,-39.96,45.68
59,184.17,-47,45.7
59,187.37,-50.84,45.69
29,188.02,-43.8,45.66
31,191.22,-47.64,45.64
28,162.36,-52.14,40.92
25,165.56,-55.98,40.9
107,166.25,-48.92,45.87
102,169.45,-52.76,45.86
81,168.81,-59.8,45.89
94,172.65,-56.6,45.84
74,172.01,-63.64,45.87
86,175.85,-60.44,45.82
100,152.81,-40.59,45.97
99,149.61,-36.75,45.99
99,159.21,-48.28,45.94
101,156.01,-44.44,45.95
38,161.82,-20.09,50.82
30,158.62,-16.25,50.84
55,151.58,-15.61,50.9
104,147.73,-18.81,50.94
87,144.53,-14.97,50.96
43,148.38,-11.77,50.92
160,140.05,-25.21,51.04
144,143.89,-22.01,50.99
149,136.85,-21.37,51.05
129,140.69,-18.17,51.01
166,146.45,-32.89,51
168,150.29,-29.69,50.96
166,143.25,-29.05,51.02
158,147.09,-25.85,50.97
137,154.14,-26.49,50.91
85,157.98,-23.29,50.87
69,154.78,-19.45,50.88
120,150.94,-22.65,50.93
105,139.07,-35.78,48.58
129,132.37,-31.61,51.13
124,129.17,-27.77,51.14
149,136.21,-28.41,51.08
143,133.01,-24.57,51.1
64,131.38,-42.18,48.67
73,141.33,-11.13,50.98
33,145.18,-7.93,50.93
59,138.13,-7.29,50.99
26,141.98,-4.09,50.95
39,131.73,0.39,51.03
48,134.93,-3.44,51.01
33,125.38,8.09,56.06
42,128.58,4.25,56.04
25,122.22,11.95,61.08
137,133.65,-17.53,51.07
110,122.77,-20.09,51.18
117,125.97,-23.93,51.16
126,126.61,-16.89,51.13
135,129.81,-20.73,51.11
124,130.45,-13.69,51.08
114,137.49,-14.33,51.02
99,134.29,-10.49,51.04
97,124.05,-6,51.12
94,116.37,-12.4,51.21
104,119.57,-16.25,51.19
102,120.21,-9.2,51.16
116,123.41,-13.04,51.15
110,127.25,-9.84,51.1
73,127.89,-2.8,51.07
85,131.09,-6.64,51.06
129,117.7,1.69,56.15
221,113.56,-5.02,58.71
152,120.9,-2.14,56.13
77,121.54,4.89,56.1
93,124.74,1.05,56.09
81,114.84,9.06,58.65
28,208.49,-91.82,45.63
25,212.34,-88.62,45.59
25,211.69,-95.66,45.61
32,226.41,-128.95,45.59
30,230.25,-125.75,45.54
36,234.14,-122.54,50.5
25,237.98,-119.34,50.45
31,229.61,-132.79,45.57
30,233.45,-129.59,45.53
36,237.34,-126.38,50.48
38,184.17,-86.05,45.83
36,187.37,-89.89,45.82
36,190.57,-93.74,45.8
36,193.77,-97.58,45.78
35,183.53,-93.09,45.86
36,180.33,-89.25,45.88
34,189.93,-100.78,45.83
35,186.73,-96.94,45.85
36,196.97,-101.42,45.77
37,200.17,-105.26,45.75
36,203.37,-109.1,45.73
36,206.57,-112.94,45.72
33,196.33,-108.46,45.8
34,193.13,-104.62,45.81
31,202.73,-116.14,45.76
32,199.53,-112.3,45.78
34,209.77,-116.79,45.7
33,212.97,-120.63,45.69
28,209.13,-123.83,45.73
29,205.93,-119.99,45.75
66,175.21,-67.49,45.85
58,178.41,-71.33,45.84
77,179.05,-64.29,45.81
68,182.25,-68.13,45.79
86,182.89,-61.09,45.76
77,186.09,-64.93,45.75
79,186.73,-57.89,45.72
73,189.93,-61.73,45.7
51,181.61,-75.17,45.82
45,184.81,-79.01,45.8
60,185.45,-71.97,45.78
52,188.65,-75.81,45.76
68,189.29,-68.77,45.73
65,193.13,-65.57,45.68
59,192.49,-72.61,45.71
57,196.33,-69.41,45.67
58,190.57,-54.68,45.67
31,194.42,-51.48,45.63
55,193.77,-58.53,45.66
30,197.62,-55.33,45.61
50,196.98,-62.37,45.64
29,200.82,-59.17,45.59
45,200.18,-66.21,45.62
27,204.02,-63.01,45.58
27,204.7,-55.95,50.55
26,207.9,-59.79,50.53
41,188.01,-82.85,45.79
37,191.21,-86.69,45.77
46,191.85,-79.65,45.74
40,195.05,-83.49,45.73
51,195.69,-76.45,45.7
50,199.53,-73.25,45.65
44,198.89,-80.29,45.68
42,202.73,-77.09,45.64
35,194.41,-90.54,45.76
34,197.61,-94.38,45.74
36,198.25,-87.34,45.71
33,201.45,-91.18,45.69
38,202.09,-84.14,45.66
33,205.29,-87.98,45.65
36,205.93,-80.94,45.62
29,209.13,-84.78,45.6
82,203.42,-70.04,50.61
53,207.26,-66.83,50.56
74,206.62,-73.88,50.59
49,210.46,-70.68,50.54
25,211.1,-63.63,50.51
66,209.82,-77.72,50.57
44,213.66,-74.52,50.53
58,213.02,-81.56,50.56
39,216.86,-78.36,50.51
62,168.22,-27.78,50.79
26,172.06,-24.58,50.74
51,165.02,-23.94,50.8
85,174.62,-35.46,50.75
76,171.42,-31.62,50.77
41,178.46,-32.26,50.71
34,175.26,-28.42,50.73
167,152.85,-40.58,50.97
181,156.69,-37.38,50.92
171,149.65,-36.74,50.99
179,153.49,-33.54,50.94
162,160.54,-34.18,50.88
154,157.34,-30.34,50.89
119,164.38,-30.98,50.83
105,161.18,-27.14,50.85
162,159.25,-48.26,50.94
168,156.05,-44.42,50.95
182,163.09,-45.06,50.89
186,159.89,-41.22,50.91
174,166.94,-41.86,50.85
172,163.74,-38.02,50.86
142,170.78,-38.66,50.8
135,167.58,-34.82,50.82
178,170.14,-45.7,50.83
151,173.98,-42.5,50.78
174,173.34,-49.54,50.81
151,177.18,-46.34,50.77
172,176.54,-53.39,50.8
153,180.38,-50.19,50.75
163,179.74,-57.23,50.78
147,183.58,-54.03,50.73
96,177.82,-39.3,50.74
48,181.66,-36.1,50.69
100,181.02,-43.14,50.72
54,184.86,-39.94,50.68
106,184.22,-46.99,50.7
106,187.42,-50.83,50.69
58,188.06,-43.78,50.66
61,191.26,-47.63,50.64
95,162.41,-52.12,45.92
88,165.61,-55.96,45.9
157,162.45,-52.1,50.92
181,166.29,-48.9,50.87
148,165.65,-55.94,50.9
172,169.5,-52.74,50.86
69,164.97,-63,45.93
63,168.17,-66.84,45.92
139,168.85,-59.79,50.89
165,172.7,-56.59,50.84
130,172.05,-63.63,50.87
154,175.9,-60.43,50.82
57,161.13,-66.2,45.98
53,164.33,-70.04,45.96
67,137.79,-49.87,48.64
105,145.47,-43.47,48.55
102,151.87,-51.15,48.51
36,136.5,-63.95,48.69
37,128.82,-70.35,48.79
67,144.19,-57.55,48.6
33,155.46,-12.39,55.85
58,161.86,-20.08,55.82
45,158.66,-16.24,55.84
83,151.62,-15.59,55.9
152,147.78,-18.79,55.94
130,144.58,-14.95,55.96
65,148.42,-11.75,55.91
226,140.1,-25.19,56.03
