ppm NH3 Concentration mole,X (m),Y (m),Z (m)
33,-83.44,133.08,41.97
28,-83.47,133.03,41.48
39,-83.44,133.34,42.21
26,-83.58,133.2,41.21
25,-83.23,133.14,41.21
36,-84.14,133.07,42.84
52,-84.17,133.06,41.94
47,-83.97,133.32,42.28
40,-83.45,133.41,42.08
38,-83.45,133.3,41.58
53,-84.29,133.74,41.7
79,-85.01,133.09,42.66
42,-84.99,134.9,42.39
82,-86.55,135.89,40.68
81,-86.57,135.75,40.52
81,-86.66,135.6,40.62
88,-86.51,135.49,40.66
83,-86.48,135.64,40.73
84,-86.41,135.67,41.14
30,-84.19,133.46,43.19
57,-85.46,135.21,42.63
85,-85.15,133.24,41.75
93,-85.11,133.08,42
72,-85.01,134.17,42.1
57,-84.23,133.69,42.16
37,-85.17,134.98,42.96
69,-85.13,133.38,43.1
73,-85.37,133.06,42.84
85,-86.64,134.76,40.74
79,-86.18,135.19,41.61
77,-85.85,134.47,42.3
78,-86.86,134.8,40.7
35,-87.5,133.98,41.49
72,-86.78,135.71,40.65
60,-87.21,134.85,41.3
31,-93.81,148.78,37.52
31,-95.63,150.72,36.95
34,-95.28,154.25,37.23
45,-93.22,155.85,38.08
45,-92.2,159.31,38.63
45,-89.4,158.94,40.32
47,-91.14,157.41,39.19
41,-93.52,152.32,37.78
43,-92.14,153.96,38.48
33,-92.35,150.43,38.23
42,-88.47,156.87,40.98
41,-89.58,155.47,40.2
38,-88.49,153.58,41
30,-92.63,143.26,37.98
25,-92.58,146.91,38.04
33,-84.2,136.27,42.74
29,-84.35,133.93,43.07
77,-86.68,135.88,40.58
69,-86.06,135.36,42.27
82,-86.52,136.29,41.25
67,-86.68,135.89,41.1
69,-86.56,135.64,41.75
72,-86.63,135.56,41.1
61,-86.41,135.32,42.06
86,-86.31,134.72,41.26
53,-87.34,136.28,41.02
40,-85.22,133.06,43.81
53,-85.44,135.99,42.97
39,-85.67,135.1,43.22
41,-84.71,136.81,43.1
70,-85.2,133.51,42.88
32,-85.11,134.48,43.26
87,-85.5,133.62,42
95,-85.58,133.09,42.16
88,-85.22,133.42,42.26
70,-85.13,134.07,42.42
53,-86.02,134.51,42.72
54,-85.56,133.37,43.33
78,-85.64,132.78,42.73
47,-85.67,132.81,43.73
25,-87.6,134.68,42.01
59,-86,135.64,42.8
26,-87.7,134.11,41.93
67,-86.46,132.75,41.08
73,-86.77,134.73,41.15
77,-86.18,133.74,41.46
76,-85.9,134.46,42.09
59,-86.89,133.07,40.65
26,-87.54,133.82,42.07
41,-87.47,133.38,41.09
51,-87.15,133.27,40.62
94,-85.82,132.81,41.62
105,-86.09,131.93,41.13
99,-85.67,132.78,41.95
53,-86.87,135.75,41.04
34,-87.31,134.8,41.99
45,-87.6,135.6,41.3
31,-85.02,156.82,42.31
28,-94.2,148.76,38.43
31,-95.92,150.68,37.9
33,-95.59,154.21,38.18
40,-93.62,155.82,38.99
34,-92.61,159.28,39.54
46,-88.13,159.21,41.22
39,-89.9,158.94,41.19
43,-91.6,157.39,40.07
38,-93.91,152.28,38.7
39,-90.88,153.83,39.23
40,-92.59,153.93,39.36
33,-91.07,150.31,39.02
30,-92.81,150.41,39.11
36,-89.78,151.95,40.02
43,-87.16,157.1,41.68
40,-89,156.88,41.84
38,-90.1,155.48,41.05
40,-87.17,153.42,41.78
35,-89.05,153.6,41.84
40,-86.11,155.18,42.1
25,-84.99,154.77,42.91
46,-91.68,141.21,38.56
42,-91.28,143.56,38.85
27,-93.1,143.25,38.85
29,-91.29,146.79,38.83
41,-90.18,144.9,39.71
35,-89.97,148.42,39.87
36,-88.69,150.06,40.89
38,-88.88,146.54,40.76
37,-86.09,151.52,42.62
30,-85.1,153.21,43.22
33,-85.48,149.68,43.34
60,-86.8,135.89,40.99
64,-86.84,136.51,41.04
66,-86.38,136.69,42.12
41,-86.37,135.32,42.89
57,-86.79,136.2,41.83
57,-86.79,135.78,41.18
64,-86.66,135.58,41.6
46,-86.81,134.77,42.04
43,-87.85,136.39,41.27
36,-87.47,136.27,41.6
30,-88.23,136.04,41.34
26,-85.56,133.51,44.24
57,-86,135.98,42.95
51,-85.95,137,43.11
40,-85.24,137.43,43.49
31,-85.73,135.78,43.74
29,-85.88,134.92,43.63
25,-84.84,136.54,43.94
27,-85.73,132.92,44.4
27,-88.61,135,41.27
47,-92.06,134.38,38.47
81,-87.5,131.29,40.48
95,-86.97,131.15,40.51
41,-86.32,134.27,42.76
40,-85.92,133.92,43.23
69,-85.71,133.63,42.42
46,-85.94,133.01,43.15
89,-85.67,131.64,42.57
42,-85.69,132.35,43.89
55,-85.7,131.63,43.64
27,-88.02,134.19,41.75
27,-86.38,135.45,43.55
26,-87.34,133.79,42.26
54,-86.64,132.61,41.3
86,-87.13,132.15,40.47
52,-86.45,133.84,42.01
53,-86.95,132.73,40.95
34,-87.53,133.12,41.57
50,-87.18,132.88,40.96
47,-87.87,132.29,41.05
58,-86.13,133.18,42.3
104,-86.35,131.14,40.74
67,-85.88,132.91,42.32
71,-86.35,131.85,41.4
105,-85.68,131.57,41.62
522,-82.33,103.43,40.26
514,-82.33,103.44,40.22
515,-82.33,103.42,40.23
523,-82.41,103.47,40.26
524,-82.38,103.45,40.27
516,-82.37,103.46,40.22
518,-82.39,103.43,40.23
525,-82.46,103.49,40.27
68,-119.96,58.93,30.8
25,-118.49,56.96,31.07
77,-118.52,60.55,31.31
175,-118.93,72.97,32.66
28,-95.19,134.65,36.63
41,-92.83,139.79,37.83
48,-93.18,136.25,37.65
46,-91.77,137.91,38.54
29,-85.73,132.25,44.41
34,-85.74,131.48,44.37
33,-89.84,135.42,40.26
35,-89.72,136.68,40.3
26,-88.18,135.01,41.62
30,-87.68,135.68,41.94
29,-85.74,156.89,43.23
26,-94.71,148.73,39.46
30,-96.18,150.64,39.28
31,-95.9,154.17,39.4
36,-94.25,155.62,39.7
41,-88.64,159.23,42.09
36,-90.55,158.86,41.96
40,-92.06,157.38,41.53
37,-94.44,152.23,39.6
36,-91.38,153.82,40.09
39,-93.15,153.94,39.95
