ppm NH3 Concentration mole,X (m),Y (m),Z (m)
77,-86.55,135.89,40.68
77,-86.57,135.75,40.52
76,-86.66,135.6,40.62
77,-86.51,135.49,40.66
77,-86.48,135.64,40.73
74,-86.41,135.67,41.14
28,-85.15,133.24,41.75
41,-85.11,133.08,42
77,-86.64,134.76,40.74
70,-86.18,135.19,41.61
59,-85.85,134.47,42.3
75,-86.86,134.8,40.7
59,-87.5,133.98,41.49
76,-86.78,135.71,40.65
66,-87.21,134.85,41.3
36,-93.81,148.78,37.52
44,-92.63,143.26,37.98
72,-92.58,146.91,38.04
77,-86.68,135.88,40.58
40,-86.06,135.36,42.27
74,-86.52,136.29,41.25
75,-86.68,135.89,41.1
63,-86.56,135.64,41.75
74,-86.63,135.56,41.1
55,-86.41,135.32,42.06
74,-86.31,134.72,41.26
67,-87.34,136.28,41.02
53,-85.58,133.09,42.16
26,-85.22,133.42,42.26
29,-85.64,132.78,42.73
49,-87.6,134.68,42.01
50,-87.7,134.11,41.93
78,-86.46,132.75,41.08
73,-86.77,134.73,41.15
74,-86.18,133.74,41.46
67,-85.9,134.46,42.09
78,-86.89,133.07,40.65
46,-87.54,133.82,42.07
66,-87.47,133.38,41.09
74,-87.15,133.27,40.62
78,-85.82,132.81,41.62
79,-86.09,131.93,41.13
72,-85.67,132.78,41.95
71,-86.87,135.75,41.04
53,-87.31,134.8,41.99
62,-87.6,135.6,41.3
29,-94.2,148.76,38.43
42,-91.07,150.31,39.02
42,-91.68,141.21,38.56
61,-91.28,143.56,38.85
48,-93.1,143.25,38.85
77,-91.29,146.79,38.83
66,-93.04,146.89,38.92
72,-90.18,144.9,39.71
70,-89.97,148.42,39.87
30,-88.69,150.06,40.89
77,-88.88,146.54,40.76
74,-86.8,135.89,40.99
72,-86.84,136.51,41.04
49,-86.38,136.69,42.12
61,-86.79,136.2,41.83
71,-86.79,135.78,41.18
65,-86.66,135.58,41.6
54,-86.81,134.77,42.04
63,-87.85,136.39,41.27
60,-87.47,136.27,41.6
59,-88.23,136.04,41.34
59,-88.61,135,41.27
65,-92.06,134.38,38.47
79,-87.5,131.29,40.48
81,-86.97,131.15,40.51
25,-86.32,134.27,42.76
34,-85.71,133.63,42.42
36,-85.67,131.64,42.57
40,-87.54,134.63,42.48
54,-88.02,134.19,41.75
40,-87.63,134.03,42.39
41,-87.34,133.79,42.26
72,-86.64,132.61,41.3
81,-87.13,132.15,40.47
53,-86.45,133.84,42.01
75,-86.95,132.73,40.95
55,-87.53,133.12,41.57
69,-87.18,132.88,40.96
69,-87.87,132.29,41.05
49,-86.13,133.18,42.3
82,-86.35,131.14,40.74
48,-85.88,132.91,42.32
67,-86.35,131.85,41.4
75,-85.68,131.57,41.62
1385,-82.33,103.43,40.26
1395,-82.33,103.44,40.22
1394,-82.33,103.42,40.23
1384,-82.41,103.47,40.26
1382,-82.38,103.45,40.27
1395,-82.37,103.46,40.22
1393,-82.39,103.43,40.23
1382,-82.46,103.49,40.27
230,-118.93,72.97,32.66
31,-92.83,139.79,37.83
30,-93.18,136.25,37.65
48,-91.77,137.91,38.54
67,-89.84,135.42,40.26
69,-89.72,136.68,40.3
54,-88.18,135.01,41.62
53,-87.68,135.68,41.94
30,-91.59,150.3,39.87
66,-90.31,141.46,39.68
38,-92.21,141.21,39.4
69,-89.14,143.07,40.61
70,-89.61,139.61,40.35
56,-91.82,143.56,39.68
44,-93.75,143.14,39.61
72,-91.82,146.78,39.68
48,-93.65,146.91,39.62
68,-90.77,144.9,40.51
60,-90.55,148.42,40.69
60,-87.57,146.41,41.65
73,-89.51,146.56,41.53
40,-87.12,138.26,42.24
67,-87.97,137.14,41.35
64,-87.07,136.41,41.6
29,-86.75,136.47,42.79
57,-87.03,136.06,41.97
52,-87.97,136.43,41.99
48,-87.4,135.8,42.27
63,-88.58,136.81,41.31
60,-88.46,136.02,41.38
50,-88.27,136.16,42.12
67,-88.79,137.37,41.11
29,-86.31,139.63,43.41
25,-83.86,136.98,44.8
25,-82.87,137.78,44.88
1368,-82.38,103.44,40.3
1380,-82.35,103.44,40.28
47,-88.75,135.01,42.05
57,-92.59,134.4,39.32
69,-87.5,131.22,40.93
71,-87.01,131.13,40.91
62,-88.44,132.56,41.51
72,-90.95,134.28,39.39
64,-89.19,134.14,40.83
62,-88.69,133.28,41.27
44,-93.46,132.72,37.59
78,-87.65,130.67,40.54
82,-86.76,130.26,40.52
27,-85.72,130.75,42.7
26,-86.1,131.89,42.97
41,-88.01,134.13,42.32
28,-87.33,133.81,42.96
47,-86.96,132.97,41.97
74,-87.11,132.11,40.84
66,-86.99,133.1,41.14
54,-87.89,132.2,41.54
67,-88.49,131.44,41.14
74,-88.25,130.58,40.76
45,-86.52,132.07,42.07
69,-86.56,131.23,41.15
84,-86.04,130.08,40.7
61,-87.3,131.15,41.21
50,-86.08,131.68,42
78,-85.72,130.04,41.3
1393,-82.3,103.43,40.23
1385,-82.34,103.41,40.26
1382,-82.3,103.43,40.27
1392,-82.3,103.4,40.23
1390,-82.33,103.38,40.24
1384,-82.27,103.43,40.26
1397,-82.33,103.43,40.2
1392,-82.36,103.41,40.23
1379,-82.42,103.47,40.28
1385,-82.41,103.45,40.26
1396,-82.41,103.48,40.22
1394,-82.41,103.45,40.23
1382,-82.39,103.43,40.27
1398,-82.38,103.44,40.2
1391,-82.41,103.41,40.23
1364,-82.43,103.47,40.31
1370,-82.39,103.42,40.3
1386,-82.49,103.51,40.26
1396,-82.45,103.49,40.23
1367,-82.46,103.48,40.3
1381,-82.5,103.51,40.28
1384,-82.5,103.48,40.26
1394,-82.49,103.49,40.23
1382,-82.47,103.46,40.27
1393,-82.47,103.47,40.23
156,-117.45,67.44,32.19
33,-115.49,65.42,32.78
127,-119.49,65.92,31.77
254,-119.2,69.43,32.25
274,-120.88,71.39,32.34
249,-120.59,74.91,32.7
249,-119.1,72.91,33.64
251,-121.2,67.87,31.91
263,-122.86,69.81,32.01
223,-118.33,80.01,33.31
235,-120.3,78.42,33.01
254,-122.23,76.83,32.72
26,-93.3,139.79,38.71
26,-93.64,136.26,38.54
70,-90.51,137.86,39.6
36,-92.3,137.92,39.39
58,-90.11,136.71,41.19
56,-90.13,135.47,41.13
43,-88.98,135.02,42.51
41,-88.19,135,42.32
56,-90.89,141.45,40.5
37,-92.75,141.29,39.96
54,-87.87,142.98,41.62
62,-89.77,143.05,41.39
44,-87.11,141.29,42.52
57,-88.3,139.54,41.5
57,-90.16,139.55,41.2
29,-94.72,145.23,41.29
52,-93.18,143.34,41.31
50,-92.88,146.83,41.3
67,-91.46,144.91,41.67
58,-86.7,144.62,42.62
56,-85.87,146.27,43.34
48,-86.18,142.63,43.47
39,-91.21,148.43,41.77
62,-88.28,146.44,42.38
70,-90.2,146.59,42.14
37,-87.1,148.08,43.4
32,-87.58,138.01,43.04
53,-88.25,137.05,42.14
49,-88.81,136.86,42.23
48,-88.54,136.19,42.27
32,-88.14,136.32,42.79
26,-87.95,135.54,43.5
28,-86.55,134.76,45.43
55,-89.15,137.33,42.03
27,-85.41,139.65,44.09
27,-84.66,138.3,44.65
31,-86.82,139.39,44.2
28,-85.87,135.56,45.69
31,-83.96,137.17,45.65
28,-84.91,136.38,45.65
41,-84.17,141.17,44.51
31,-82.82,139.89,44.83
32,-83.75,139.1,44.77
31,-82.02,138.75,45.67
35,-82.99,137.95,45.67
1367,-82.3,103.42,40.31
1380,-82.36,103.4,40.27
1386,-82.36,103.35,40.24
1351,-82.43,103.46,40.34
1362,-82.4,103.45,40.32
1366,-82.35,103.43,40.31
1364,-82.33,103.42,40.32
1378,-82.33,103.38,40.27
45,-93.19,134.44,39.9
30,-87.18,134.45,45.43
47,-88.47,132.45,42.02
62,-91.42,134.3,40.24
53,-89.42,134.15,41.61
50,-88.79,133.22,41.85
40,-93.94,132.74,38.46
65,-87.65,130.6,41.01
69,-86.91,130.31,40.96
64,-88.99,131.63,41.16
69,-90.23,132.47,40.09
67,-92.37,130.87,38.42
81,-87.61,130.01,40.43
82,-86.96,129.95,40.44
33,-85.74,130.03,42.4
26,-87.03,132.99,43.17
25,-87.06,133,44.44
30,-87.91,133.96,43.26
30,-87.8,133.96,44.46
