ppm HF Concentration mole,X (m),Y (m),Z (m)
10,160.55,87.01,34.68
10,160.68,87,34.58
10,160.55,86.67,34.67
10,161.78,88.31,34.55
10,162,88.5,34.54
10,160.55,87.48,34.71
10,160.69,87.47,34.58
10,160.89,87.24,34.58
10,160.55,87.21,34.65
9,160.55,87.04,35.01
10,160.74,87.07,34.85
10,162.06,88.54,34.62
10,162.15,88.32,34.54
10,162.24,88.2,34.54
10,160.81,87.04,34.76
10,160.55,86.42,34.68
10,160.62,86.41,34.58
10,160.81,86.73,34.58
10,161.57,88.56,34.55
10,161.44,88.38,34.55
10,160.54,87.89,34.73
10,160.73,87.94,34.57
10,160.61,88.18,34.56
10,161.81,88.73,34.79
10,161.91,88.81,34.62
10,161.82,88.76,34.54
10,160.53,88.19,34.75
10,161.97,88.08,34.55
10,160.55,86.71,34.99
10,160.75,86.77,34.85
10,161.18,87.01,34.59
10,161.58,88.13,34.55
10,161.7,88.32,34.6
10,161.95,88.47,34.64
10,160.94,87.69,34.57
10,160.55,87.48,35.05
10,160.72,87.5,34.85
10,160.81,87.49,34.75
10,161.74,87.95,34.56
10,161.23,87.46,34.58
10,160.73,87.26,34.82
10,160.97,87.26,34.77
9,160.55,87.06,35.42
9,160.73,87.09,35.11
10,160.9,87.09,34.96
10,162.19,88.36,34.63
10,162.28,88.23,34.63
10,161.97,88.48,34.78
10,162.1,88.28,34.64
10,162.2,88.16,34.64
10,162.38,88.12,34.63
10,162.34,88.08,34.54
10,162.45,87.97,34.54
10,162.5,88.02,34.62
10,160.75,86.54,34.85
10,160.9,86.62,34.96
10,160.78,86.53,34.77
10,160.92,86.79,34.77
10,160.55,86.47,34.99
10,160.55,86.17,34.67
10,160.72,86.18,34.58
10,161.05,86.42,34.58
10,161.39,86.75,34.59
10,161.44,88.79,34.55
10,161.52,88.54,34.61
10,160.79,88.39,34.56
10,161.1,88.59,34.56
10,161.28,88.34,34.56
10,161.43,88.38,34.63
10,161.05,88.15,34.56
10,160.54,87.9,35.1
10,160.69,87.9,34.85
10,160.82,87.94,34.71
10,160.72,88.19,34.7
10,161.74,88.65,34.96
10,160.84,88.83,34.56
10,161.71,88.74,34.81
9,161.68,89.02,34.88
10,161.77,88.74,34.64
10,161.53,89,34.6
9,161.82,89.01,34.66
10,161.62,89,34.54
10,160.67,88.2,34.84
10,160.66,89.07,34.56
10,160.53,88.85,34.68
10,160.64,88.63,34.56
10,160.53,88.39,34.76
10,160.54,88.19,35.12
10,161.74,89.21,34.75
10,161.96,88,34.61
10,162.17,87.83,34.55
10,161.45,87.23,34.59
9,160.55,86.73,35.4
9,160.74,86.78,35.1
10,161.2,87.02,34.79
9,161,86.83,34.96
10,161.42,88.09,34.55
10,161.55,88.11,34.64
10,161.92,88.45,34.75
10,161.78,88.32,34.66
10,161.28,87.91,34.56
10,161,87.7,34.73
9,160.54,87.5,35.44
9,160.72,87.5,35.13
10,160.9,87.51,34.95
10,161.73,87.81,34.55
10,161.72,87.93,34.64
10,161.49,87.67,34.57
10,161.25,87.47,34.77
10,161.02,87.28,34.96
9,160.55,87.07,35.75
9,160.73,87.09,35.46
9,160.9,87.09,35.18
10,161.65,86.98,34.59
10,161.91,88.42,34.94
10,162.16,88.24,34.77
10,162.84,87.89,34.53
10,162.62,87.8,34.54
10,162.38,87.66,34.55
10,161.98,88.1,34.65
10,162.11,88.21,34.74
10,162.37,87.99,34.77
10,162.3,88.04,34.63
10,162.41,87.93,34.63
10,162.68,87.92,34.64
10,160.75,86.56,35.1
9,160.9,86.62,35.18
10,160.98,86.45,34.96
10,160.75,86.33,34.84
10,160.88,86.34,34.78
10,161.18,86.58,34.96
10,161.13,86.52,34.78
10,161.41,86.78,34.79
10,160.55,86.48,35.38
10,160.55,86.19,34.96
10,160.76,86.02,34.66
10,161.27,86.18,34.58
10,161.57,86.4,34.59
10,161.28,88.8,34.55
10,161.42,88.78,34.61
10,161.6,88.56,34.66
9,161.69,88.61,35.21
10,160.86,88.39,34.69
10,161.11,88.59,34.68
10,161.28,88.34,34.67
10,161.47,88.37,34.68
10,161.07,88.15,34.7
9,160.54,87.91,35.45
10,160.7,87.9,35.15
10,160.89,87.96,34.91
10,160.8,88.19,34.9
10,161.66,88.63,34.96
9,161.62,88.83,35
9,161.15,89.03,34.55
9,160.9,88.83,34.69
10,161.73,88.71,34.76
9,161.59,88.98,34.91
9,161.62,89.26,34.98
9,161.57,89.03,35.16
10,161.63,88.99,34.64
9,161.46,89.23,34.61
10,161.84,89.2,34.62
9,160.88,89.27,34.56
9,161.33,89.24,34.55
9,161.48,89.23,34.55
10,161.81,89.2,34.54
9,160.75,89.07,34.69
10,160.66,88.85,34.79
10,160.74,88.63,34.69
10,160.66,88.39,34.85
10,160.68,88.19,35.15
10,160.53,89.08,34.74
10,160.53,88.65,34.75
10,160.53,88.39,35.13
9,160.54,88.19,35.46
9,160.68,89.52,34.56
9,160.72,89.95,34.56
9,160.95,89.72,34.56
10,161.68,89.21,34.73
9,161.69,89.43,34.85
9,161.59,89.44,34.89
10,161.85,86.69,34.59
10,161.93,87.63,34.56
10,162.13,87.79,34.61
10,161.69,87.43,34.57
10,161.45,87.23,34.78
9,160.55,86.72,35.74
9,160.74,86.79,35.46
9,161,86.83,35.18
9,161.22,87.03,34.96
10,161.42,88.09,34.67
10,161.6,88.15,34.68
10,161.76,88.31,34.85
10,161.29,87.91,34.7
10,161.05,87.72,34.93
9,160.54,87.5,35.77
9,160.71,87.51,35.47
9,160.9,87.51,35.18
10,161.74,87.98,34.68
10,161.72,87.8,34.65
10,161.49,87.67,34.71
10,161.26,87.48,34.95
9,161.03,87.27,35.18
9,160.55,87.07,36.08
9,160.73,87.1,35.78
9,160.89,87.09,35.49
10,161.89,87.19,34.58
9,161.42,86.79,34.96
10,161.66,86.99,34.79
10,162.13,87.38,34.56
10,162.85,87.9,34.6
10,162.62,87.81,34.84
10,161.85,88.38,34.97
9,161.87,88.37,35.21
10,162.1,88.18,34.93
9,161.65,88.58,35.49
10,162.28,87.95,34.93
10,162.83,87.84,34.6
10,163.05,87.74,34.53
10,163.38,87.73,34.53
10,163.25,87.51,34.54
10,162.61,87.71,34.59
10,162.82,87.56,34.54
10,162.37,87.51,34.55
10,162.37,87.64,34.61
10,162.21,87.87,34.65
10,161.96,88.06,34.84
10,163.03,87.4,34.55
10,162.34,87.94,34.74
10,162.62,87.8,34.64
9,160.75,86.57,35.45
9,160.9,86.62,35.49
10,160.98,86.45,35.18
10,160.75,86.34,35.09
9,161.18,86.58,35.18
10,161.39,86.42,34.96
10,160.92,86.22,34.84
10,161.34,86.32,34.77
10,161.6,86.49,34.78
9,160.55,86.46,35.72
10,160.55,86.18,35.33
10,160.76,86.02,34.94
10,161.78,86.14,34.58
10,161.23,86.02,34.66
10,162.04,86.37,34.58
9,161.28,88.8,34.65
10,161.48,88.79,34.65
10,161.56,88.55,34.85
9,161.61,88.57,35.2
9,161.58,88.75,35.22
10,160.91,88.39,34.9
9,161.14,88.59,34.88
9,161.34,88.36,34.87
10,161.1,88.15,34.9
9,160.54,87.91,35.79
9,160.7,87.91,35.47
10,160.9,87.96,35.17
9,160.81,88.19,35.17
9,161.56,88.81,34.98
9,161.56,88.89,35.22
10,160.8,88.64,34.9
9,161.15,89.03,34.66
9,160.94,88.83,34.9
9,160.93,89.27,34.68
9,160.82,89.07,34.9
9,161.32,89.25,34.63
9,161.55,89,34.8
9,161.53,89.28,34.98
9,161.48,89.02,35.14
8,161.56,89.25,35.21
9,161.19,89.47,34.65
9,161.52,89.23,34.65
10,161.58,89.45,34.6
10,161.75,89.2,34.63
9,161.81,89.46,34.66
9,161.19,89.48,34.55
10,161.66,89.43,34.54
9,160.66,89.08,34.84
10,160.66,88.65,34.84
9,160.68,88.39,35.16
9,160.69,88.2,35.48
9,160.53,89.91,34.73
9,160.53,89.5,34.73
9,160.53,89.07,35.1
9,160.53,88.67,35.12
