ppm HF Concentration mole,X (m),Y (m),Z (m)
19,79.65,115.99,60.86
10,79.65,115.97,60.87
26,79.54,116,60.77
26,79.52,116,60.77
26,79.54,116,60.79
26,79.56,115.99,60.79
27,79.54,115.98,60.79
27,79.51,115.98,60.79
27,79.57,116,60.81
26,79.63,115.99,60.83
26,79.63,116,60.86
20,79.63,115.99,60.87
27,79.56,115.99,60.77
27,79.57,115.99,60.8
24,79.66,115.99,60.83
11,79.67,115.97,60.87
18,79.64,115.96,60.85
5,79.62,115.95,60.86
27,79.54,115.98,60.77
27,79.56,115.97,60.77
27,79.53,115.97,60.77
26,79.54,115.99,60.74
26,79.51,115.99,60.77
27,79.51,115.98,60.77
27,79.53,115.98,60.77
26,79.51,115.99,60.79
26,79.52,116,60.79
26,79.54,116,60.81
27,79.56,116,60.84
27,79.54,115.96,60.77
27,79.59,116,60.86
27,79.57,116,60.83
27,79.56,115.97,60.79
26,79.59,116,60.87
26,79.56,116,60.86
25,79.56,116,60.87
27,79.56,115.99,60.84
27,79.54,115.98,60.81
27,79.53,115.97,60.79
27,79.51,115.96,60.79
27,79.51,115.98,60.81
27,79.6,115.99,60.82
27,79.57,115.98,60.81
25,79.63,115.97,60.83
26,79.6,116,60.86
25,79.63,115.98,60.85
10,79.6,115.97,60.87
27,79.57,115.96,60.81
3,79.58,115.94,60.86
27,79.6,115.99,60.78
27,79.57,115.98,60.8
27,79.57,115.96,60.79
22,79.65,115.96,60.82
2,79.63,115.92,60.86
14,79.62,115.95,60.84
27,79.56,115.94,60.79
27,79.57,115.96,60.77
27,79.56,115.94,60.77
27,79.54,115.97,60.74
27,79.52,115.96,60.77
27,79.51,115.98,60.74
27,79.51,115.96,60.77
27,79.51,115.94,60.77
27,79.52,115.98,60.79
26,79.51,115.99,60.81
26,79.52,116,60.81
26,79.54,116,60.83
27,79.53,115.95,60.77
27,79.54,115.96,60.79
26,79.59,115.99,60.85
26,79.57,116,60.86
27,79.56,115.97,60.81
27,79.57,115.98,60.83
20,79.57,115.99,60.87
26,79.56,115.99,60.85
26,79.54,116,60.85
18,79.55,115.99,60.87
27,79.55,115.98,60.83
27,79.53,115.97,60.81
27,79.52,115.96,60.79
27,79.51,115.94,60.79
27,79.51,115.96,60.81
26,79.6,115.96,60.82
27,79.58,115.94,60.81
8,79.59,115.93,60.84
23,79.6,115.97,60.85
5,79.57,115.96,60.87
25,79.57,115.96,60.83
27,79.56,115.94,60.81
13,79.58,115.94,60.84
27,79.58,115.94,60.77
27,79.6,115.96,60.78
27,79.58,115.94,60.79
21,79.62,115.94,60.82
26,79.6,115.93,60.81
10,79.61,115.91,60.83
27,79.57,115.93,60.77
27,79.57,115.93,60.79
27,79.54,115.93,60.79
27,79.57,115.94,60.74
27,79.53,115.95,60.74
27,79.54,115.93,60.77
27,79.53,115.92,60.77
27,79.51,115.92,60.79
27,79.51,115.95,60.74
27,79.51,115.92,60.77
27,79.52,115.98,60.81
26,79.51,115.99,60.83
26,79.52,116,60.83
17,79.54,116,60.87
26,79.53,116,60.86
26,79.51,115.98,60.83
26,79.51,116.01,60.85
26,79.51,116,60.85
16,79.54,115.99,60.87
27,79.53,115.95,60.79
27,79.54,115.96,60.81
26,79.57,115.98,60.85
27,79.56,115.97,60.83
9,79.56,115.97,60.87
26,79.54,115.98,60.85
27,79.52,115.96,60.81
27,79.53,115.97,60.83
27,79.51,115.94,60.81
27,79.51,115.96,60.83
21,79.58,115.94,60.83
26,79.57,115.93,60.81
14,79.59,115.93,60.83
25,79.58,115.91,60.81
6,79.59,115.9,60.83
3,79.58,115.91,60.84
19,79.57,115.96,60.85
27,79.53,115.92,60.79
27,79.51,115.92,60.81
27,79.54,115.93,60.81
23,79.56,115.94,60.83
5,79.57,115.93,60.85
27,79.6,115.93,60.77
27,79.62,115.94,60.78
27,79.6,115.93,60.79
16,79.65,115.91,60.82
24,79.61,115.91,60.81
9,79.62,115.9,60.83
27,79.58,115.91,60.77
27,79.55,115.92,60.77
27,79.58,115.91,60.79
27,79.55,115.92,60.79
5,79.6,115.88,60.83
23,79.59,115.9,60.81
27,79.52,115.9,60.78
27,79.54,115.9,60.77
27,79.59,115.91,60.74
27,79.54,115.92,60.74
27,79.51,115.9,60.76
27,79.51,115.91,60.78
27,79.51,115.91,60.79
27,79.52,115.91,60.74
26,79.52,115.99,60.83
26,79.51,115.99,60.85
26,79.52,116,60.85
26,79.53,115.99,60.85
23,79.54,115.99,60.86
25,79.53,116,60.87
27,79.51,115.98,60.84
26,79.5,115.98,60.85
2,79.5,115.96,60.86
26,79.51,116,60.86
26,79.51,116.01,60.87
26,79.5,116,60.87
7,79.53,115.97,60.87
25,79.53,116,60.87
24,79.51,116,60.88
27,79.53,115.95,60.81
26,79.54,115.96,60.83
22,79.56,115.97,60.85
2,79.55,115.96,60.87
24,79.53,115.97,60.85
27,79.52,115.96,60.83
27,79.51,115.95,60.82
27,79.51,115.93,60.81
27,79.51,115.95,60.84
26,79.5,115.96,60.85
2,79.54,115.96,60.86
2,79.54,115.96,60.87
17,79.57,115.93,60.83
26,79.55,115.92,60.81
27,79.54,115.9,60.79
27,79.52,115.9,60.79
27,79.51,115.91,60.81
25,79.57,115.9,60.81
10,79.58,115.91,60.83
4,79.58,115.89,60.83
10,79.63,115.88,60.82
7,79.62,115.87,60.83
10,79.55,115.94,60.85
27,79.53,115.92,60.81
20,79.54,115.93,60.83
27,79.61,115.91,60.77
27,79.61,115.91,60.79
23,79.63,115.88,60.81
23,79.62,115.9,60.81
27,79.59,115.9,60.77
27,79.57,115.9,60.77
27,79.59,115.9,60.79
27,79.57,115.9,60.79
23,79.62,115.87,60.81
22,79.61,115.88,60.81
24,79.58,115.89,60.81
3,79.59,115.87,60.83
27,79.53,115.89,60.77
27,79.55,115.89,60.77
27,79.55,115.89,60.79
24,79.56,115.87,60.81
27,79.64,115.85,60.78
27,79.56,115.89,60.74
27,79.53,115.89,60.75
27,79.51,115.89,60.77
27,79.51,115.89,60.79
27,79.52,115.89,60.75
26,79.52,115.99,60.85
8,79.53,115.97,60.87
26,79.53,115.99,60.86
26,79.51,115.98,60.85
10,79.5,115.98,60.86
24,79.51,116,60.87
23,79.5,116,60.88
25,79.5,116,60.88
4,79.51,115.98,60.88
20,79.52,115.99,60.88
27,79.52,115.93,60.82
16,79.54,115.96,60.85
26,79.53,115.95,60.83
22,79.52,115.96,60.85
26,79.51,115.95,60.84
26,79.51,115.93,60.83
9,79.5,115.95,60.85
12,79.55,115.92,60.83
26,79.54,115.9,60.81
26,79.52,115.91,60.81
27,79.52,115.89,60.79
27,79.51,115.89,60.81
6,79.51,115.91,60.83
24,79.55,115.89,60.81
6,79.57,115.9,60.83
3,79.56,115.87,60.83
15,79.64,115.85,60.82
5,79.6,115.86,60.83
4,79.59,115.84,60.83
3,79.58,115.86,60.83
16,79.53,115.92,60.83
3,79.54,115.93,60.85
25,79.64,115.81,60.78
27,79.58,115.89,60.77
27,79.62,115.88,60.78
27,79.58,115.89,60.79
23,79.6,115.86,60.81
23,79.59,115.87,60.81
27,79.56,115.87,60.77
27,79.54,115.88,60.77
25,79.59,115.84,60.81
24,79.58,115.86,60.81
27,79.56,115.87,60.79
27,79.54,115.88,60.79
24,79.55,115.86,60.81
27,79.61,115.83,60.78
27,79.54,115.86,60.75
27,79.51,115.88,60.77
27,79.53,115.86,60.77
27,79.51,115.88,60.79
27,79.52,115.86,60.74
8,79.64,115.81,60.82
8,79.51,115.98,60.87
20,79.52,115.99,60.87
2,79.5,115.98,60.87
24,79.5,116,60.88
22,79.49,115.99,60.88
22,79.49,115.99,60.87
3,79.5,115.98,60.88
25,79.52,115.93,60.83
10,79.53,115.95,60.85
10,79.51,115.95,60.85
5,79.51,115.93,60.85
8,79.54,115.9,60.83
8,79.52,115.91,60.83
26,79.52,115.89,60.81
27,79.52,115.88,60.8
2,79.51,115.89,60.83
27,79.51,115.88,60.81
27,79.52,115.86,60.79
25,79.54,115.88,60.81
4,79.55,115.89,60.83
26,79.51,115.86,60.81
23,79.53,115.85,60.81
2,79.55,115.86,60.83
10,79.61,115.83,60.82
3,79.57,115.83,60.83
2,79.56,115.85,60.83
6,79.64,115.78,60.8
27,79.59,115.86,60.78
27,79.55,115.86,60.77
24,79.57,115.83,60.81
24,79.56,115.85,60.81
27,79.55,115.86,60.79
22,79.55,115.83,60.81
27,79.53,115.85,60.77
27,79.53,115.85,60.79
11,79.52,115.84,60.81
26,79.58,115.81,60.78
27,79.53,115.84,60.75
27,79.51,115.86,60.77
27,79.51,115.86,60.79
27,79.51,115.84,60.75
8,79.51,115.84,60.81
12,79.49,115.99,60.88
22,79.48,116,60.88
22,79.48,116,60.88
4,79.52,115.93,60.85
26,79.52,115.88,60.81
4,79.52,115.89,60.83
4,79.51,115.88,60.83
26,79.52,115.86,60.81
2,79.54,115.88,60.83
2,79.51,115.86,60.82
18,79.56,115.82,60.81
6,79.58,115.81,60.82
2,79.56,115.82,60.83
2,79.55,115.83,60.83
5,79.59,115.78,60.8
26,79.56,115.83,60.78
14,79.53,115.82,60.81
27,79.52,115.84,60.77
27,79.52,115.84,60.79
21,79.55,115.79,60.78
28,79.54,115.81,60.75
27,79.51,115.84,60.77
27,79.51,115.84,60.79
28,79.52,115.81,60.74
22,79.51,115.82,60.8
22,79.48,116,60.88
6,79.46,115.99,60.88
5,79.46,115.99,60.87
3,79.52,115.88,60.83
18,79.5,115.82,60.81
4,79.5,115.83,60.82
8,79.54,115.81,60.81
2,79.55,115.79,60.82
11,79.52,115.81,60.81
27,79.53,115.75,60.77
4,79.55,115.77,60.79
27,79.52,115.76,60.77
27,79.52,115.78,60.75
16,79.52,115.77,60.78
21,79.53,115.81,60.78
28,79.51,115.75,60.77
28,79.51,115.78,60.75
27,79.51,115.81,60.78
22,79.5,115.81,60.81
3,79.46,115.99,60.88
6,79.45,116,60.88
5,79.45,116,60.88
10,79.5,115.82,60.82
3,79.53,115.79,60.81
5,79.51,115.81,60.82
4,79.52,115.77,60.79
10,79.52,115.78,60.78
21,79.51,115.78,60.78
17,79.49,115.8,60.8
5,79.45,116,60.88
3,79.43,116,60.88
4,55.42,-15,28.63
4,52.18,-14.62,28.93
4,51.7,-14.51,30.23
4,56.61,-16.57,29.41
4,56.39,-16.52,28.29
2,39.37,-36.3,26.35
2,39.35,-36.76,26.71
2,39.45,-35.95,26.77
2,40.98,-36.4,26.2
2,41.03,-35.95,26.7
2,40.99,-36.76,26.64
2,25.9,-120.09,16.11
3,26.9,-120.07,15.8
2,26.7,-119.95,16.03
2,25.8,-120.95,15.82
5,13.42,-95.68,20.32
3,14.39,-96.12,21.02
2,52.55,-17.26,28.47
4,51.42,-16.37,30.09
3,53.51,-16.2,28.56
4,55.07,-15.31,29.27
4,52.7,-15,29.49
4,52.38,-14.96,30.74
4,51.7,-14.48,32.79
4,51.7,-15.77,30.13
2,56.61,-17.47,29.92
2,55.93,-17.02,29.96
3,55.79,-16.97,28.93
6,44.79,-25.41,28
2,45.89,-25.42,29.89
8,45.18,-24.52,27.74
2,36.11,-35.95,26.86
2,35.93,-36.21,26.67
5,30.75,-36.13,28.09
5,30.68,-36.43,27.29
2,37.42,-36.38,26.52
2,37.87,-36.76,26.69
2,37.48,-35.95,26.85
2,39.4,-36.33,26.85
2,39.33,-36.76,28.4
2,39.4,-35.95,28.41
2,42.94,-36.32,26.03
2,41.02,-36.39,26.78
2,41.03,-35.95,28.41
2,40.95,-36.76,28.41
2,52.39,-35,30.75
2,52.35,-28.16,29.97
2,52.31,-31.4,30.52
6,35.24,-41.92,26.06
6,35.84,-42.06,27.66
4,34.1,-36.94,26.78
3,33.95,-36.02,28.31
6,35.2,-38.61,26.45
5,35.94,-38.62,27.96
6,21.68,-93.1,20.18
5,21.51,-95.18,20.17
7,18.45,-93.31,20.39
5,19.98,-95.22,20.46
5,20.07,-94.37,20.1
3,27.83,-119.74,15.79
2,26.52,-120.84,16.7
2,25.52,-120.11,17.68
2,26.71,-119.89,17.64
2,27.56,-120.7,16.34
2,27.38,-120.61,16.55
2,26.3,-121.54,16.52
2,23.94,-120.16,17.59
7,14.95,-92.73,20.76
7,12.21,-92.9,20.93
6,11.36,-93.71,21.22
6,13.16,-93.82,20.67
7,12.97,-92.12,21.05
5,11.4,-93.71,22.92
5,11.91,-94.66,21.26
6,16.64,-93.94,20.4
5,17.31,-95.32,20.78
5,13.39,-95.53,20.7
6,14.65,-94.73,20.37
4,14.05,-95.84,21.32
3,14.39,-96.09,23.1
6,15.27,-95.39,20.99
3,11.95,-97.04,23.35
12,43.14,-25.4,28.1
11,43.15,-25.4,29.96
12,43.23,-24.86,27.83
3,49.93,-16.43,30.17
2,52.84,-17.77,29.12
3,52.08,-17.07,30.59
4,51.44,-16.37,32.82
4,54.87,-15.52,30.93
3,53.65,-16.62,29.17
4,53.04,-15.26,31.03
4,52.38,-14.93,33.21
4,52.37,-16.37,30.62
4,51.7,-15.75,32.8
2,55.94,-18.03,30.43
2,55.43,-17.26,30.05
2,45.92,-25.41,32.41
8,44.81,-25.41,29.98
5,45.36,-24.73,28.72
2,46.54,-24.75,30.44
5,45.49,-24.13,28.55
4,45.52,-23.12,28.02
2,47.33,-16.47,30.31
11,43.18,-25.4,32.41
2,35.92,-35.97,28.34
2,36.05,-36.22,26.92
5,32.07,-37.81,26.93
4,32,-36.08,28.39
5,30.59,-36.18,29.79
5,28.84,-36.17,28.12
5,30.65,-36.9,28.65
5,30.57,-37.12,27.95
6,28.97,-37.17,27.4
6,30.31,-39.22,26.98
2,52.41,-38.15,30.8
2,47.87,-36.71,30.64
2,37.61,-36.36,26.89
2,37.36,-36.76,28.25
2,37.44,-35.95,28.4
2,39.37,-36.32,28.46
2,39.33,-36.76,30.94
2,39.41,-35.95,30.92
2,43.06,-35.95,28.41
2,40.99,-36.38,28.46
2,41.03,-35.95,30.92
2,40.95,-36.76,30.94
2,42.96,-36.76,28.42
2,52.34,-32.74,30.58
2,48.11,-37.19,30.6
2,52.4,-34.96,33.09
2,51.75,-34.99,30.88
2,48.3,-36.25,30.86
2,46.16,-32.57,33.02
2,52.37,-27.21,30.53
2,46.17,-26.61,32.71
2,46.2,-28.96,32.88
2,51.62,-27.73,30.33
2,52.32,-29.69,30.46
2,52.34,-31.52,32.95
2,51.47,-31.24,30.8
2,50.78,-31.12,28.7
2,55.1,-26.34,32.41
6,32,-41.56,26.48
6,34.11,-43.62,26.01
6,35.77,-43.85,27.55
6,35.28,-45.37,25.7
6,33.89,-40.19,26.41
6,35.88,-40.51,28.39
6,34.73,-41.93,26.73
6,35.16,-42.03,28.12
5,35.77,-42.16,30.45
4,33.53,-36.9,27.15
3,34.07,-36.07,30.75
5,33.55,-36.46,28.53
6,35.17,-39.02,26.69
5,35.57,-38.97,28.2
5,35.93,-38.52,30.77
19,25.96,10.26,33.67
20,32.51,2.92,32.41
16,34.17,1.66,32.57
6,9.17,-93.59,22.49
7,9.28,-93.07,21.17
2,29.32,-121.06,15.52
5,22.87,-95.19,20.28
6,22.98,-94.61,19.83
7,16.97,-86.46,21.56
7,18.6,-88.49,21.13
7,15.08,-88.13,21.48
7,16.72,-90.15,21.04
5,22.8,-95.2,22.23
7,23.42,-91.79,20.21
7,20.19,-90.65,20.67
6,21.87,-92.6,21.18
6,21.71,-94.28,21.16
7,18.41,-91.71,20.67
6,18.47,-92.97,21.27
5,20.06,-95.21,22.36
6,20.04,-94.41,21.31
6,20.14,-93.76,21.02
3,27.32,-107.07,17.72
2,26.74,-118.24,17.51
3,28.44,-120.27,16.44
3,27.64,-118.43,16.02
2,27.11,-121.69,17.02
2,26.09,-120.88,18.18
2,25.57,-120.11,20.38
2,26.71,-119.9,20.37
2,27.38,-120.55,18.07
2,27.98,-121.13,16.88
2,24,-120.17,20.39
2,22.68,-120.19,20.39
7,13.13,-89.9,21.37
7,14.7,-91.48,21
6,15.03,-92.62,21.52
7,11.1,-91.72,21.24
6,12.49,-92.61,21.59
6,11.72,-93.29,21.64
6,10.52,-93.63,23.1
6,13.36,-93.67,21.2
6,13.14,-92,21.88
6,11.76,-93.28,23.24
6,12.26,-94.39,21.53
5,11.56,-93.67,25.59
5,11.93,-94.58,23.23
6,16.6,-93.63,21.11
6,17.15,-94.75,21.34
5,17.33,-95.27,22.74
5,13.37,-95.43,21.58
6,14.62,-94.49,20.84
4,14.04,-95.81,23.33
6,14.98,-95,21.36
4,14.35,-96.02,25.17
5,15.22,-95.36,23.02
3,12.3,-96.92,23.41
4,11.96,-97.03,25.84
11,41.67,-25.4,29.69
11,43.6,-24.7,28.85
10,43.57,-24.7,30.55
11,43.62,-24.29,28.64
12,41.85,-23.63,28.19
12,39.8,-24.81,28.13
10,39.82,-25.39,32.38
3,45.63,-25.99,33.66
2,51.16,-18.45,29.31
3,50.5,-17.27,30.71
4,50.07,-16.44,32.84
3,53.05,-18.09,30.9
4,52.09,-17.09,33.22
4,51.44,-16.37,35.36
4,53.04,-15.24,33.46
3,53.83,-16.92,30.92
4,52.37,-16.35,33.21
4,51.7,-15.75,35.35
3,55.93,-17.93,33.2
2,54.65,-18.8,30.74
3,47.47,-16.49,32.81
2,47.83,-18.33,29.69
8,44.78,-25.69,33.49
8,44.83,-25.41,32.41
2,46.57,-24.74,32.81
3,45.66,-24.02,29.24
4,45.38,-24.73,30.55
3,45.73,-23.02,28.94
4,43.88,-21.48,28.44
2,44.32,-16.48,30.33
2,47.66,-17.45,30.92
3,42.51,-18.92,29
10,43.13,-25.83,33.6
10,41.72,-25.39,32.42
8,43.59,-24.69,32.83
9,41.64,-25.63,33.48
9,39.97,-25.73,33.55
2,35.99,-35.99,30.93
2,35.91,-36.29,28.26
5,31.81,-38.13,27.51
5,31.96,-36.74,28.76
4,31.79,-36.14,30.55
4,30.59,-36.19,32.73
9,26.27,-36.14,28.2
5,28.84,-36.19,30.08
5,30.46,-37.07,30.26
6,28.55,-37.07,28.83
5,30.49,-37.62,28.94
6,28.73,-37.9,28.22
6,30.16,-39.65,27.79
6,27.02,-38.63,27.39
6,28.37,-40.93,26.96
2,52.4,-38.08,33.05
2,45.27,-35.94,30.9
2,47.82,-36.7,32.67
2,46.85,-36.69,30.79
2,45.72,-36.7,30.9
2,45.94,-36.66,32.54
2,45.74,-35.93,32.51
2,46.48,-34.92,30.97
2,46.05,-34.7,32.99
2,37.35,-36.38,28.4
2,37.43,-36.77,30.91
2,36.01,-36,32.68
2,37.47,-35.95,30.91
2,47.41,-36.38,30.9
2,39.37,-36.32,30.96
3,39.36,-36.74,32.86
2,39.41,-35.95,32.7
2,43.05,-36.33,28.46
2,43.06,-35.95,30.92
2,40.99,-36.38,30.96
2,41.03,-35.95,32.69
2,40.97,-36.74,32.85
2,42.96,-36.76,30.94
2,44.53,-36.76,30.95
2,51.58,-32.66,30.79
2,52.37,-32.84,32.93
2,48.12,-37.21,32.57
2,48.66,-36.76,30.84
2,47.91,-37.08,33.38
2,52.4,-34.98,35.1
2,51.79,-34.96,33.32
2,50.95,-34.86,30.99
2,48.29,-36.22,32.93
2,48.82,-35.71,30.99
2,46.21,-30.79,32.95
2,47.73,-32.72,31.02
2,46.87,-32.73,33.3
2,46.15,-32.06,34.93
2,52.36,-27.3,32.59
2,51.7,-26.67,30.89
2,52.72,-26.38,32.47
2,52.82,-27,33.59
2,46.15,-27.35,34.24
2,46.89,-26.14,33.12
2,47.96,-28.8,30.96
2,47.02,-28.77,33.24
2,46.17,-29.34,34.86
2,51.07,-27.48,30.32
2,52.33,-29.71,32.73
2,51.51,-29.38,30.79
2,52.37,-31.64,34.65
2,51.59,-31.33,33.3
2,50.79,-31.11,31
2,52.35,-28.35,33.14
2,56.51,-18.88,33.16
2,57.21,-26.33,32.38
2,56.85,-26.66,33.52
2,53.72,-26.37,32.46
2,53.08,-25.7,31.13
2,53.64,-26.59,33.46
2,54.63,-25.56,32.92
2,55.15,-26.81,33.57
6,35.74,-45.49,27.4
6,30,-43.06,26.51
6,32.01,-45.08,26.04
6,34.04,-46.95,25.6
6,31.79,-41.74,27.29
6,33.57,-43.72,26.91
5,34.93,-43.88,28.15
5,35.74,-43.81,30.49
6,34.41,-45.5,26.73
6,33.63,-40.42,26.94
6,35.32,-40.45,28.67
5,35.82,-40.64,30.68
5,34.35,-41.93,28.33
5,34.91,-42.11,30.74
5,35.74,-42.24,32.53
3,34.06,-36.07,32.64
5,33.69,-36.63,30.88
5,34.21,-37.17,28.3
6,34.92,-38.42,28.18
5,35.48,-38.77,30.91
3,36.52,-37.14,33.51
4,35.92,-38.76,32.64
13,34.17,-7.82,32.28
18,33.56,-7.68,31.04
14,34.17,-3.8,32.39
18,32.09,-4.24,31.57
9,34.2,-0.96,35.84
5,35.53,-1.11,38.03
5,14.68,8.21,34.7
6,15.58,8.1,33.46
21,29.76,6.54,33.03
13,21.44,7.1,33.38
12,25.76,10.19,34.65
11,34.19,3.01,35
6,35.01,2.82,37.71
19,29.23,-0.39,32.24
17,31.71,2.77,33.45
14,33.18,1.51,33.58
6,5.79,-93.53,22.57
7,5.79,-92.93,21.53
7,7.57,-91.81,21.54
6,7.46,-93.55,22.66
5,8.98,-93.53,25.27
6,9.57,-92.54,21.9
6,9.5,-92.85,23.08
7,11.5,-87.84,21.82
7,9.54,-89.75,21.69
3,31.37,-119.54,15.59
2,31.04,-123.54,15.03
3,29.81,-121.34,16.33
3,33.12,-121.66,15.14
2,28.45,-122.84,16.93
2,58.35,-43.59,33.5
2,60.02,-43.59,33.5
2,44,-60.4,23.3
3,43.95,-60.79,22.61
3,47.88,-62.93,21.94
2,46.58,-60.4,23.21
2,48.14,-55.39,27.97
2,48.21,-53.82,30.42
2,48.13,-56.94,27.93
2,48.2,-53.75,32.5
2,48.13,-59.98,26.44
6,24.61,-95.21,20.28
6,23.21,-94.3,21.21
6,23.31,-93.85,20.81
6,24.82,-93.4,19.83
7,18.86,-84.83,21.62
7,20.5,-86.84,21.19
7,15.3,-84.46,21.99
7,13.42,-86.11,21.92
6,17.08,-86.6,22.55
6,18.7,-88.57,22.12
6,15.18,-88.23,22.42
6,16.8,-90.18,22
5,24.66,-95.21,22.26
5,23.09,-94.32,23
5,23.02,-95.24,24.8
7,22.07,-88.91,20.76
7,23.61,-90.3,20.42
6,23.65,-91.52,21.21
6,20.3,-90.57,21.66
6,22.24,-92.59,21.94
6,18.48,-91.6,21.62
6,18.44,-93.12,21.93
5,20.06,-95.24,24.82
5,20.09,-94.37,23.06
6,20.03,-93.52,21.86
2,48.72,-60.53,23.65
4,50.8,-66.67,21.16
2,55.15,-63.57,25.56
2,52.41,-66.76,22.44
3,26.83,-107.07,19.43
3,29.41,-105.19,17.8
3,27.46,-103.76,18.17
6,26.26,-94.66,19.47
3,26.83,-103.7,19.63
6,25.92,-95.25,20.24
5,25.94,-95.24,22.35
2,26.81,-103.73,22.32
3,29.5,-117.41,16.04
3,28.78,-110.44,17.11
3,28.24,-107.12,18.63
3,26.83,-111.54,17.75
3,26.83,-110.35,19.75
2,26.75,-118.27,20.22
2,28.66,-120.81,16.93
3,26.81,-115.3,17.64
2,27.52,-118.84,18.06
3,27.78,-115.59,16.46
3,28.34,-118.96,16.71
2,26.81,-110.41,22.43
2,26.73,-118.47,22.59
2,26.75,-117.02,22.99
2,26.79,-113.72,22.83
2,26.81,-106.99,22.4
2,26.13,-120.91,20.75
2,25.45,-120.11,22.78
2,26.71,-119.89,22.77
2,27.39,-120.56,20.74
2,27.96,-121.08,18.37
2,24.02,-120.17,22.35
6,13.25,-89.9,22.24
6,14.81,-91.43,21.88
6,14.97,-92.84,22.03
6,11.32,-91.45,22.01
6,12.4,-92.73,22.04
5,10.89,-93.02,23.5
5,10.43,-93.59,25.47
6,13.27,-93.83,21.81
5,12.7,-92.49,23.48
4,12.01,-93.15,25.86
5,12.27,-94.28,23.38
4,11.62,-93.62,27.3
5,11.95,-94.54,25.75
3,17.32,-99.42,25.93
2,12.01,-100.37,28.02
6,16.48,-93.74,21.81
5,17.12,-94.58,23.24
5,17.34,-95.27,24.88
5,15.39,-96.1,25.88
5,13.35,-95.37,23.46
6,14.58,-94.38,21.67
4,14.04,-95.92,25.29
5,14.9,-94.91,23.31
5,15.19,-95.32,25.1
3,13.03,-96.97,23.46
3,12.33,-96.99,25.98
3,12.01,-97.07,28.05
3,16.5,-97.66,25.9
12,39.69,-25.4,29.78
10,41.98,-24.68,30.32
9,43.9,-24.02,29.36
7,43.88,-23.95,30.86
8,40.55,-21.12,28.75
9,42.08,-23.26,29.08
11,38.57,-23.26,28.52
11,40.02,-24.22,28.96
8,40,-24.67,32.8
10,38.41,-25.39,32.72
9,38.38,-25.58,33.45
3,45.65,-26.86,34.19
3,46.26,-25.38,34.09
2,51.5,-18.78,30.97
4,50.59,-17.32,33.23
4,50.29,-16.42,35.21
4,53.07,-18.1,33.46
4,52.08,-17.08,35.74
4,51.38,-16.37,36.99
4,53.88,-16.92,33.46
4,52.37,-16.35,35.73
4,51.7,-15.75,36.88
4,55.92,-17.67,34.73
3,54.63,-18.83,33.44
2,49.59,-20.26,31.05
4,49.16,-16.45,35.73
2,44.3,-16.49,32.72
3,47.32,-16.47,35.3
3,47.76,-17.49,33.22
2,48,-18.79,31.18
5,45.35,-25.03,33.9
4,45.39,-24.72,32.82
2,47.15,-24.11,33.12
2,45.79,-23.34,30.84
3,44.04,-21.53,29.39
2,41.35,-16.48,31.77
2,41.21,-17.19,29.4
2,42.53,-19.44,29.91
10,43.04,-26.69,34.14
8,43.57,-25.17,34.05
8,44.5,-27.78,34.8
9,41.34,-27.59,34.74
8,42.83,-28.67,35.39
8,42.01,-24.67,32.84
6,43.89,-23.95,33.21
8,41.96,-24.92,33.94
7,40.2,-25.03,34.02
9,39.87,-26.52,34.07
4,37.84,-34.52,34.19
2,35.98,-36.33,31.04
2,35.86,-36.27,33
5,28.96,-36.19,32.34
5,29.04,-35.85,33.57
