ppm HF Concentration mole,X (m),Y (m),Z (m)
22,79.65,115.99,60.86
14,79.65,115.97,60.87
33,79.54,116,60.77
33,79.52,116,60.77
33,79.54,116,60.79
33,79.56,115.99,60.79
33,79.54,115.98,60.79
33,79.51,115.98,60.79
33,79.57,116,60.81
28,79.63,115.99,60.83
30,79.63,116,60.86
26,79.63,115.99,60.87
33,79.56,115.99,60.77
33,79.57,115.99,60.8
29,79.66,115.99,60.83
16,79.67,115.97,60.87
26,79.64,115.96,60.85
8,79.62,115.95,60.86
33,79.54,115.98,60.77
33,79.56,115.97,60.77
33,79.53,115.97,60.77
33,79.54,115.99,60.74
33,79.51,115.99,60.77
33,79.51,115.98,60.77
33,79.53,115.98,60.77
33,79.51,115.99,60.79
33,79.52,116,60.79
33,79.54,116,60.81
33,79.56,116,60.84
33,79.54,115.96,60.77
32,79.59,116,60.86
33,79.57,116,60.83
33,79.56,115.97,60.79
32,79.59,116,60.87
33,79.56,116,60.86
32,79.56,116,60.87
33,79.56,115.99,60.84
33,79.54,115.98,60.81
33,79.53,115.97,60.79
33,79.51,115.96,60.79
33,79.51,115.98,60.81
32,79.6,115.99,60.82
33,79.57,115.98,60.81
29,79.63,115.97,60.83
3,79.59,115.93,60.86
32,79.6,116,60.86
30,79.63,115.98,60.85
16,79.6,115.97,60.87
33,79.57,115.96,60.81
4,79.58,115.94,60.86
32,79.6,115.99,60.78
33,79.57,115.98,60.8
33,79.57,115.96,60.79
28,79.65,115.96,60.82
4,79.63,115.92,60.86
23,79.62,115.95,60.84
2,79.61,115.91,60.86
33,79.56,115.94,60.79
33,79.57,115.96,60.77
33,79.56,115.94,60.77
33,79.54,115.97,60.74
33,79.52,115.96,60.77
33,79.51,115.98,60.74
33,79.51,115.96,60.77
33,79.51,115.94,60.77
33,79.52,115.98,60.79
33,79.51,115.99,60.81
33,79.52,116,60.81
33,79.54,116,60.83
33,79.53,115.95,60.77
33,79.54,115.96,60.79
32,79.59,115.99,60.85
33,79.57,116,60.86
33,79.56,115.97,60.81
33,79.57,115.98,60.83
29,79.57,115.99,60.87
32,79.56,115.99,60.85
33,79.54,116,60.85
27,79.55,115.99,60.87
33,79.55,115.98,60.83
33,79.53,115.97,60.81
33,79.52,115.96,60.79
33,79.51,115.94,60.79
33,79.51,115.96,60.81
32,79.6,115.96,60.82
33,79.58,115.94,60.81
16,79.59,115.93,60.84
31,79.6,115.97,60.85
7,79.57,115.96,60.87
32,79.57,115.96,60.83
33,79.56,115.94,60.81
22,79.58,115.94,60.84
2,79.59,115.9,60.84
33,79.58,115.94,60.77
32,79.6,115.96,60.78
33,79.58,115.94,60.79
2,79.65,115.91,60.86
31,79.62,115.94,60.82
32,79.6,115.93,60.81
20,79.61,115.91,60.83
2,79.62,115.9,60.86
33,79.57,115.93,60.77
33,79.57,115.93,60.79
33,79.54,115.93,60.79
33,79.57,115.94,60.74
33,79.53,115.95,60.74
33,79.54,115.93,60.77
33,79.53,115.92,60.77
33,79.51,115.92,60.79
33,79.51,115.95,60.74
33,79.51,115.92,60.77
33,79.52,115.98,60.81
33,79.51,115.99,60.83
33,79.52,116,60.83
28,79.54,116,60.87
33,79.53,116,60.86
33,79.51,115.98,60.83
33,79.51,116.01,60.85
33,79.51,116,60.85
24,79.54,115.99,60.87
33,79.53,115.95,60.79
33,79.54,115.96,60.81
32,79.57,115.98,60.85
33,79.56,115.97,60.83
14,79.56,115.97,60.87
33,79.54,115.98,60.85
33,79.52,115.96,60.81
33,79.53,115.97,60.83
33,79.51,115.94,60.81
33,79.51,115.96,60.83
31,79.58,115.94,60.83
32,79.57,115.93,60.81
26,79.59,115.93,60.83
32,79.58,115.91,60.81
10,79.59,115.9,60.83
5,79.58,115.91,60.84
26,79.57,115.96,60.85
2,79.56,115.94,60.87
33,79.53,115.92,60.79
33,79.51,115.92,60.81
33,79.54,115.93,60.81
31,79.56,115.94,60.83
9,79.57,115.93,60.85
33,79.6,115.93,60.77
32,79.62,115.94,60.78
33,79.6,115.93,60.79
23,79.65,115.91,60.82
31,79.61,115.91,60.81
17,79.62,115.9,60.83
33,79.58,115.91,60.77
33,79.55,115.92,60.77
33,79.58,115.91,60.79
33,79.55,115.92,60.79
6,79.6,115.88,60.83
28,79.59,115.9,60.81
33,79.52,115.9,60.78
33,79.54,115.9,60.77
33,79.59,115.91,60.74
33,79.54,115.92,60.74
33,79.51,115.9,60.76
33,79.51,115.91,60.78
33,79.51,115.91,60.79
33,79.52,115.91,60.74
33,79.52,115.99,60.83
33,79.51,115.99,60.85
33,79.52,116,60.85
33,79.53,115.99,60.85
30,79.54,115.99,60.86
32,79.53,116,60.87
33,79.51,115.98,60.84
33,79.5,115.98,60.85
6,79.5,115.96,60.86
33,79.51,116,60.86
33,79.51,116.01,60.87
33,79.5,116,60.87
13,79.53,115.97,60.87
32,79.53,116,60.87
33,79.51,116,60.88
33,79.53,115.95,60.81
32,79.54,115.96,60.83
28,79.56,115.97,60.85
4,79.55,115.96,60.87
31,79.53,115.97,60.85
33,79.52,115.96,60.83
33,79.51,115.95,60.82
33,79.51,115.93,60.81
33,79.51,115.95,60.84
32,79.5,115.96,60.85
2,79.54,115.96,60.86
3,79.54,115.96,60.87
28,79.57,115.93,60.83
32,79.55,115.92,60.81
33,79.54,115.9,60.79
33,79.52,115.9,60.79
33,79.51,115.91,60.81
31,79.57,115.9,60.81
19,79.58,115.91,60.83
6,79.58,115.89,60.83
9,79.63,115.88,60.82
4,79.62,115.87,60.83
15,79.55,115.94,60.85
33,79.53,115.92,60.81
28,79.54,115.93,60.83
3,79.55,115.92,60.85
33,79.61,115.91,60.77
32,79.61,115.91,60.79
26,79.63,115.88,60.81
30,79.62,115.9,60.81
33,79.59,115.9,60.77
33,79.57,115.9,60.77
32,79.59,115.9,60.79
33,79.57,115.9,60.79
23,79.62,115.87,60.81
26,79.61,115.88,60.81
28,79.58,115.89,60.81
3,79.59,115.87,60.83
33,79.53,115.89,60.77
33,79.55,115.89,60.77
33,79.55,115.89,60.79
25,79.56,115.87,60.81
32,79.64,115.85,60.78
33,79.56,115.89,60.74
33,79.53,115.89,60.75
33,79.51,115.89,60.77
33,79.51,115.89,60.79
33,79.52,115.89,60.75
33,79.52,115.99,60.85
12,79.53,115.97,60.87
33,79.53,115.99,60.86
32,79.51,115.98,60.85
13,79.5,115.98,60.86
2,79.52,115.96,60.87
32,79.51,116,60.87
32,79.5,116,60.88
33,79.5,116,60.88
9,79.51,115.98,60.88
30,79.52,115.99,60.88
33,79.52,115.93,60.82
21,79.54,115.96,60.85
32,79.53,115.95,60.83
28,79.52,115.96,60.85
33,79.51,115.95,60.84
33,79.51,115.93,60.83
11,79.5,115.95,60.85
23,79.55,115.92,60.83
32,79.54,115.9,60.81
33,79.52,115.91,60.81
33,79.52,115.89,60.79
27,79.51,115.89,60.81
16,79.51,115.91,60.83
30,79.55,115.89,60.81
13,79.57,115.9,60.83
2,79.56,115.87,60.83
11,79.64,115.85,60.82
2,79.6,115.86,60.83
31,79.53,115.92,60.83
6,79.54,115.93,60.85
31,79.64,115.81,60.78
33,79.58,115.89,60.77
32,79.62,115.88,60.78
32,79.58,115.89,60.79
21,79.6,115.86,60.81
24,79.59,115.87,60.81
33,79.56,115.87,60.77
33,79.54,115.88,60.77
21,79.59,115.84,60.81
21,79.58,115.86,60.81
32,79.56,115.87,60.79
33,79.54,115.88,60.79
21,79.55,115.86,60.81
32,79.61,115.83,60.78
33,79.54,115.86,60.75
33,79.51,115.88,60.77
33,79.53,115.86,60.77
33,79.51,115.88,60.79
33,79.52,115.86,60.74
6,79.64,115.81,60.82
11,79.51,115.98,60.87
29,79.52,115.99,60.87
3,79.5,115.98,60.87
32,79.5,116,60.88
27,79.49,115.99,60.88
28,79.49,115.99,60.87
5,79.5,115.98,60.88
32,79.52,115.93,60.83
15,79.53,115.95,60.85
12,79.51,115.95,60.85
8,79.51,115.93,60.85
18,79.54,115.9,60.83
24,79.52,115.91,60.83
32,79.52,115.89,60.81
33,79.52,115.88,60.8
2,79.51,115.89,60.83
31,79.51,115.88,60.81
33,79.52,115.86,60.79
28,79.54,115.88,60.81
6,79.55,115.89,60.83
31,79.51,115.86,60.81
14,79.53,115.85,60.81
6,79.61,115.83,60.82
2,79.53,115.92,60.85
8,79.64,115.78,60.8
32,79.59,115.86,60.78
33,79.55,115.86,60.77
15,79.57,115.83,60.81
17,79.56,115.85,60.81
32,79.55,115.86,60.79
11,79.55,115.83,60.81
33,79.53,115.85,60.77
32,79.53,115.85,60.79
4,79.52,115.84,60.81
32,79.58,115.81,60.78
33,79.53,115.84,60.75
33,79.51,115.86,60.77
33,79.51,115.86,60.79
33,79.51,115.84,60.75
5,79.51,115.84,60.81
3,79.5,115.97,60.87
17,79.49,115.99,60.88
2,79.48,115.98,60.88
30,79.48,116,60.88
29,79.48,116,60.88
7,79.52,115.93,60.85
31,79.52,115.88,60.81
6,79.52,115.89,60.83
4,79.51,115.88,60.83
31,79.52,115.86,60.81
2,79.54,115.88,60.83
10,79.56,115.82,60.81
4,79.58,115.81,60.82
9,79.59,115.78,60.8
32,79.56,115.83,60.78
6,79.53,115.82,60.81
33,79.52,115.84,60.77
31,79.52,115.84,60.79
30,79.55,115.79,60.78
33,79.54,115.81,60.75
33,79.51,115.84,60.77
32,79.51,115.84,60.79
33,79.52,115.81,60.74
12,79.51,115.82,60.8
29,79.48,116,60.88
12,79.46,115.99,60.88
6,79.46,115.99,60.87
3,79.52,115.88,60.83
5,79.54,115.81,60.81
7,79.52,115.81,60.81
29,79.53,115.75,60.77
7,79.55,115.77,60.79
31,79.52,115.76,60.77
33,79.52,115.78,60.75
23,79.52,115.77,60.78
29,79.53,115.81,60.78
32,79.51,115.75,60.77
33,79.51,115.78,60.75
33,79.51,115.81,60.78
6,79.46,115.99,60.88
12,79.45,116,60.88
11,79.45,116,60.88
2,79.53,115.79,60.81
6,79.52,115.77,60.79
17,79.52,115.78,60.78
33,79.51,115.78,60.78
2,79.49,115.8,60.8
10,79.45,116,60.88
2,79.43,116,60.88
5,79.43,116,60.88
2,79.5,115.77,60.8
12,79.49,115.78,60.79
2,79.43,115.99,60.88
2,55.42,-15,28.63
2,52.18,-14.62,28.93
3,51.7,-14.51,30.23
2,56.61,-16.57,29.41
2,56.39,-16.52,28.29
6,45.88,-25.42,27.94
6,46.43,-24.91,27.55
2,46.98,-33.66,26.13
2,46.11,-33.88,26.3
2,46.72,-32.42,26.4
2,46.17,-32.41,27.91
5,47.31,-25.75,27.38
4,46.17,-26.68,28.03
3,46.9,-29.13,26.91
2,46.2,-29.04,28.1
3,52.1,-28.08,26.58
3,52.36,-28.12,27.86
2,52.31,-31.35,27.68
3,51.99,-31.25,26.15
3,57.21,-18.18,28.32
3,54.77,-25.79,26.71
3,54.71,-26.43,27.81
2,26.7,-119.95,16.03
2,52.55,-17.26,28.47
2,51.42,-16.37,30.09
2,53.51,-16.2,28.56
2,55.07,-15.31,29.27
2,52.7,-15,29.49
2,52.38,-14.96,30.74
2,51.7,-14.48,32.79
2,51.7,-15.77,30.13
3,56.61,-17.47,29.92
2,55.93,-17.02,29.96
2,55.79,-16.97,28.93
3,55.96,-19.12,27.92
3,54.96,-18.1,28.15
4,51.08,-22.62,27.72
5,49.21,-23.83,27.62
6,44.79,-25.41,28
5,45.89,-25.42,29.89
6,46.53,-24.75,28.64
6,46.89,-24.48,28.27
6,45.18,-24.52,27.74
2,46.05,-34.96,28.14
2,50.61,-32.7,26.02
2,52.34,-32.7,27.63
2,51.73,-34.95,28.2
2,47.31,-33.77,26.59
2,46.71,-34.17,26.81
2,46.11,-33.81,28.09
3,48.35,-30.84,26.51
2,46.2,-30.79,28.05
