ppm NH3 Concentration mole,X (m),Y (m),Z (m)
41,-146.51,21.58,26.92
45,-149.89,25.7,26.59
48,-153.2,29.69,26.24
51,-149.38,32.98,26.54
27,-157.49,12.41,27.02
32,-153.97,14.75,27.03
36,-157.4,18.89,26.86
40,-146.79,21.91,27.9
37,-150.25,18.12,27
38,-143.56,11.09,37.26
41,-153.67,22.32,26.71
42,-150.05,25.86,27.58
32,-147.96,14.16,27.01
27,-145.68,11.92,27.02
31,-147.06,11.12,30.99
27,-164.67,12.89,26.96
30,-160.95,15.37,26.96
34,-160.26,30.35,25.8
43,-157,26.38,26.17
25,-164.09,27.06,25.63
37,-160.78,23.07,26.3
28,-166.69,-33.4,42.79
39,-156.43,33.62,26.11
41,-152.59,36.87,26.55
43,-153.3,29.76,27.23
45,-149.46,32.99,27.53
28,-157.76,11.14,32.58
26,-158.17,12.07,29.32
28,-158.03,13.26,27.97
32,-154.4,15.46,28.02
34,-157.66,19.31,27.84
36,-150.58,18.62,27.98
37,-147.44,11.12,36.56
39,-144.05,12.01,38.02
38,-153.87,22.59,27.7
41,-150.18,26.02,29.59
30,-146.41,12.83,27.95
33,-148.46,14.91,27.94
33,-147.69,12.12,31.82
35,-151.52,11.12,37.6
26,-165.16,13.52,27.76
25,-164.36,11.85,29.27
26,-163.74,11.08,32.81
29,-161.35,15.94,27.88
29,-164.52,19.79,26.67
28,-160.35,30.41,26.79
38,-157.12,26.51,27.16
33,-160.94,23.27,27.29
35,-166.65,-26.11,43.34
38,-164.96,-32.36,47.52
37,-164.88,-31.7,44.86
33,-166.67,-29.35,42.55
36,-166.66,-33.6,47.74
32,-167.52,-33.06,43.39
32,-156.51,33.64,27.11
33,-152.67,36.86,27.55
39,-153.38,29.82,29.43
42,-149.55,32.96,29.55
26,-166.68,9.04,37.95
31,-158.06,11.13,37.73
29,-158.17,12.11,33.24
28,-158.42,13.77,29.85
32,-154.65,15.9,29.85
33,-157.84,19.62,29.77
36,-150.79,18.94,29.81
41,-144.24,13.31,38.6
37,-147.6,12.07,37.26
40,-150.1,25.98,33.51
37,-154.02,22.83,29.67
40,-150.29,10.54,44.84
41,-151.33,10.3,46.25
35,-147.9,14.62,32.27
36,-151.58,12.06,38.22
37,-151.68,11.06,42.41
25,-165.62,13.84,29.71
26,-164.34,11.89,33.37
28,-163.82,11.08,37.89
28,-161.69,16.26,29.79
27,-164.72,20.08,27.62
25,-160.42,30.44,29.24
35,-157.24,26.66,29.41
30,-161.07,23.5,29.49
30,-166.69,-15.05,42.6
38,-160.85,-23.06,44.94
36,-157.33,-19.6,44.96
37,-161.45,-30.32,44.92
38,-160.7,-32.31,47.42
36,-164.89,-32.38,51.54
37,-165.32,-26.33,44.86
31,-166.68,-22,42.55
37,-163.31,-26.64,44.9
33,-167.38,-25.84,43.94
36,-153.67,-16.29,44.96
36,-149.92,-13.04,44.96
