ppm NH3 Concentration mole,X (m),Y (m),Z (m)
40,-99.55,54.77,37.99
138,-101.23,55.25,38.56
254,-104.71,55.52,38.93
267,-102.91,57.21,41.01
50,-97.78,54.97,38.46
36,-99.68,52.97,37.23
47,-108.19,55.78,39.13
396,-106.07,57.5,41.14
25,-125.34,44.63,28.7
41,-101.53,52.31,36.18
31,-101.69,50.51,35.19
46,-99.58,54.07,38.72
79,-99.5,55.76,39.34
56,-106.7,53.17,37.29
57,-106.45,55.02,38.21
79,-102.97,53.14,37.21
89,-101.24,54.56,39.3
138,-101.22,56.36,40.06
93,-103.15,54.96,38.1
294,-104.61,56.53,40.28
220,-104.77,54.8,39.66
216,-102.88,56.84,41.94
28,-94.25,54.75,38.65
25,-97.8,54.31,39.24
39,-95.96,54.32,37.87
29,-99.74,52.29,37.72
25,-123.34,46.85,28.99
28,-121.79,44.8,29.61
25,-119.89,45.88,29.68
43,-108.76,50.94,35.34
233,-107.69,56.79,40.2
162,-108.49,55.16,39.89
439,-106.24,57.16,42.08
129,-108.99,58.17,40.33
25,-112.57,48.33,32.47
25,-125.22,45.82,28.85
29,-125.36,44.52,29.69
29,-123.72,43.17,29.52
57,-107.04,49.97,34.82
38,-103.39,51.86,35.44
32,-103.54,49.73,34.76
33,-101.6,51.38,37.05
35,-99.5,55.15,40.18
53,-105.19,50.74,35.25
47,-105.06,52.54,36.37
101,-106.78,52.6,37.76
153,-106.59,54.3,38.92
262,-106.34,56.03,39.73
94,-103.07,52.49,37.7
46,-101.28,53.99,39.93
84,-101.21,55.83,40.93
132,-103.18,54.23,38.8
216,-103.06,55.95,39.58
124,-102.89,56.34,42.61
262,-104.68,56,41.15
177,-104.83,54.24,40.19
27,-94.25,53.48,37.11
26,-123.38,46.71,29.98
29,-121.49,44.41,30.36
27,-119.95,45.44,30.37
25,-119.77,47.06,30.02
38,-112.48,49.13,34.37
37,-110.61,50.25,34.86
51,-108.39,53.83,38.18
52,-108.65,51.82,37.2
29,-110,54.69,38.94
440,-106.38,56.68,42.7
284,-108.02,56.33,41.05
187,-108.61,54.65,40.37
28,-111.85,56.52,39.04
125,-109.52,57.94,41.18
25,-109.05,48.03,32.44
29,-105.44,48.51,34.29
45,-110.88,47.31,34.29
53,-108.96,48.81,34.33
26,-125.24,45.7,29.84
27,-127.23,43.48,29.54
29,-125.39,44.15,30.4
31,-123.73,42.86,30.37
27,-125.64,41.54,29.33
26,-122.11,41.1,30.27
75,-107.02,50.43,36.81
35,-103.5,50.13,36.77
126,-105.01,53.72,38.04
78,-105.08,51.6,37.1
155,-106.67,53.45,39.65
268,-106.51,55.4,40.52
72,-103.12,53.23,39.52
151,-103.07,55.29,40.37
157,-104.72,55.29,42.14
30,-121.8,44.71,31.88
26,-119.85,46.29,31.87
59,-124.3,55.59,36.92
48,-122.7,53.67,36.92
42,-120.78,55.27,36.89
36,-116.32,45.98,34.38
39,-114.4,47.62,34.33
56,-112.46,49.19,36.84
26,-113.78,50.8,36.85
48,-110.54,50.74,36.85
116,-108.6,52.34,39.33
48,-110.3,53.94,39.76
284,-108.37,55.67,42.08
129,-110.16,57.58,42.13
35,-112.55,56.26,39.83
32,-111.6,55.26,40.34
33,-105.42,48.55,36.78
33,-112.8,45.66,34.35
62,-110.86,47.27,36.83
71,-108.94,48.87,36.81
29,-127.28,43.19,30.39
33,-123.7,43.12,31.91
31,-125.64,41.41,30.32
27,-122.11,41.17,31.95
26,-124.05,39.52,30.22
74,-106.99,50.48,39.28
78,-105.07,52.05,39.28
147,-106.65,53.96,41.8
112,-104.71,55.61,44.26
27,-103.13,53.67,41.75
29,-118.24,44.38,34.41
44,-128.46,48.87,36.98
45,-126.54,50.47,36.96
48,-124.62,52.07,36.94
49,-128.14,52.39,36.97
56,-126.22,53.99,36.95
79,-124.28,55.6,39.42
43,-130.06,50.79,36.99
27,-119.5,49.83,36.9
38,-121.1,51.75,36.91
68,-122.68,53.68,39.42
32,-119.18,53.35,36.88
77,-120.76,55.28,39.39
52,-116.3,45.99,36.88
29,-117.9,47.91,36.89
59,-114.38,47.59,36.86
28,-115.98,49.51,36.87
79,-112.43,49.2,39.34
39,-114.03,51.12,39.35
89,-110.51,50.8,39.31
115,-108.57,52.41,41.79
29,-112,52.64,39.37
32,-113.32,53.02,39.28
155,-110.18,54.28,41.85
342,-108.22,55.97,44.24
39,-115.63,53.04,39.35
34,-113.72,54.62,39.33
71,-111.8,56.24,41.84
25,-107.34,46.95,36.8
47,-112.78,45.67,36.85
62,-110.83,47.28,39.33
69,-108.91,48.88,39.31
28,-114.7,44.07,36.87
33,-125.63,41.49,31.98
29,-124.03,39.57,31.97
28,-124,39.58,34.47
25,-125.6,41.5,34.48
39,-131.98,49.19,37.02
43,-130.38,47.27,37.01
32,-106.97,50.49,41.78
27,-105.05,52.09,41.76
94,-106.63,54.02,44.27
41,-126.86,46.95,36.98
29,-125.26,45.03,36.97
42,-124.94,48.55,36.95
29,-123.34,46.63,36.94
42,-123.02,50.15,36.93
