ppm NH3 Concentration mole,X (m),Y (m),Z (m)
27,-150.1,25.98,33.51
30,-153.3,29.82,33.52
30,-149.46,33.02,33.48
26,-157.15,26.62,33.57
30,-156.46,33.68,38.54
39,-153.26,29.84,38.52
34,-152.62,36.88,38.49
38,-149.42,33.04,38.48
33,-157.74,19.59,38.6
39,-153.9,22.79,38.55
27,-160.3,30.48,38.58
37,-157.1,26.64,38.57
25,-164.14,27.28,38.63
32,-160.94,23.44,38.61
38,-178.87,21.52,38.78
36,-182.71,18.32,38.83
34,-186.55,15.12,38.87
28,-190.38,12.12,38.9
25,-194.24,7.25,44.68
26,-194.26,8.64,42.83
44,-163.5,34.32,38.6
42,-167.34,31.12,38.65
47,-159.66,37.52,38.56
49,-155.82,40.72,38.51
46,-156.41,33.69,43.54
44,-153.21,29.85,43.52
49,-152.57,36.89,43.49
46,-149.37,33.05,43.48
25,-167.32,9.96,47.1
27,-166.67,9.86,48.33
49,-153.85,22.81,43.55
48,-157.7,19.61,43.6
39,-175.02,24.72,38.74
40,-171.18,27.92,38.69
26,-164.33,11.71,47.07
27,-165.01,11.03,48.33
35,-165.49,13.83,43.69
41,-161.54,16.24,43.65
25,-164.78,20.24,38.66
45,-160.25,30.49,43.58
43,-157.05,26.65,43.57
41,-164.1,27.29,43.63
41,-160.9,23.45,43.61
36,-182.02,25.38,43.8
51,-178.82,21.54,43.78
34,-185.86,22.18,43.84
50,-182.66,18.33,43.83
33,-175.62,17.69,43.77
31,-179.46,14.49,43.81
31,-189.7,18.98,43.89
47,-186.5,15.13,43.87
27,-193.55,15.78,43.94
41,-190.35,12.11,43.98
30,-183.3,11.6,43.73
28,-183.27,9.41,45.54
30,-187.41,9.98,43.49
28,-187.05,7.84,45.49
34,-194.14,10.2,43.77
35,-194.07,8.15,45.82
27,-198.06,5.89,45.83
26,-190.86,5.11,45.74
32,-166.66,38.18,43.62
52,-163.46,34.34,43.6
53,-167.3,31.14,43.65
32,-170.5,34.98,43.66
26,-162.81,41.38,43.57
50,-159.61,37.54,43.56
25,-158.97,44.58,43.53
49,-155.77,40.74,43.51
27,-201.76,2.28,48.81
28,-195.42,-5.3,48.63
26,-199.26,-8.52,48.76
28,-198.59,-1.47,48.65
26,-202.43,-4.69,48.77
26,-165.9,6.99,50.15
31,-169.82,10.04,48.4
31,-167.98,10.01,50.26
29,-173.02,6.83,48.78
36,-178.18,28.58,43.75
52,-174.98,24.74,43.74
38,-174.34,31.78,43.71
53,-171.14,27.94,43.69
26,-161.5,16.29,48.59
31,-165.38,13.98,48.3
35,-171.78,20.89,43.72
32,-168.58,17.05,43.7
27,-165.28,12.19,50.17
39,-167.94,24.09,43.68
37,-164.74,20.25,43.66
33,-160.51,27,51.1
26,-181.98,25.39,48.8
37,-178.78,21.55,48.78
28,-185.82,22.19,48.84
39,-182.62,18.35,48.83
40,-175.58,17.71,48.77
38,-172.37,13.87,48.75
36,-176.22,10.67,48.79
39,-179.42,14.51,48.81
25,-176.86,3.63,48.82
29,-189.66,18.99,48.89
41,-186.46,15.15,48.87
28,-193.5,15.79,48.94
40,-190.3,11.95,48.92
33,-180.06,7.47,48.84
38,-183.26,11.31,48.86
31,-183.9,4.27,48.89
36,-187.1,8.11,48.9
26,-197.34,12.59,48.98
37,-194.14,8.75,48.96
32,-197.98,5.49,48.89
30,-187.74,1.07,48.93
34,-190.94,4.91,48.95
29,-191.62,-2.16,48.76
31,-194.81,1.69,48.8
26,-192.18,-9.15,54.01
32,-195.38,-5.31,54.02
27,-199.22,-8.51,54.07
32,-198.58,-1.46,54.04
26,-202.42,-4.67,54.08
27,-169.13,10.04,53.73
29,-172.97,6.84,53.78
39,-168.19,20.6,51.19
25,-178.73,21.57,53.78
27,-182.57,18.37,53.83
40,-175.53,17.73,53.77
40,-172.33,13.88,53.75
40,-176.17,10.68,53.79
40,-179.37,14.53,53.81
33,-176.81,3.64,53.82
31,-180.65,0.44,53.87
31,-184.49,-2.75,53.91
27,-188.34,-5.95,53.96
28,-186.41,15.17,53.87
28,-190.25,11.97,53.92
40,-180.01,7.48,53.84
40,-183.21,11.33,53.86
38,-183.85,4.28,53.89
39,-187.05,8.13,53.9
27,-194.1,8.77,53.96
38,-187.7,1.08,53.93
38,-190.9,4.93,53.95
34,-191.54,-2.11,53.98
34,-194.74,1.73,53.99
111,-99.56,53.38,46.71
40,-133.41,52.88,38.27
50,-137.25,49.68,38.31
28,-137.89,42.64,38.34
50,-141.09,46.48,38.36
31,-146.26,29.18,33.46
85,-99.88,49.86,46.72
109,-97.96,51.46,46.7
83,-101.48,51.78,46.73
739,-99.54,53.39,49.21
52,-103.08,53.7,46.74
51,-133.37,52.9,43.27
29,-134.01,45.85,43.29
56,-137.21,49.7,43.31
32,-142.42,32.38,33.42
25,-134.69,38.8,38.32
31,-138.58,35.58,33.37
38,-137.85,42.65,43.34
33,-141.73,39.44,38.39
36,-145.58,36.24,38.43
58,-141.05,46.5,43.36
46,-144.93,43.28,38.4
40,-148.78,40.08,38.45
40,-146.22,29.2,38.46
41,-150.06,25.99,38.51
48,-98.28,47.94,46.71
64,-96.36,49.54,46.69
58,-101.8,48.26,46.74
559,-99.86,49.87,49.22
709,-97.94,51.47,49.2
36,-105.32,48.58,46.77
58,-103.4,50.18,46.75
1574,-99.52,53.4,51.71
577,-101.46,51.79,49.23
333,-103.06,53.71,49.24
36,-105,52.1,46.76
66,-94.44,51.14,46.67
44,-92.52,52.74,46.64
46,-133.32,52.91,48.27
44,-129.48,56.11,48.22
56,-108.5,52.43,49.29
33,-103.72,46.66,46.77
45,-137.16,49.71,48.31
38,-142.38,32.4,38.41
32,-138.53,35.6,38.37
44,-141,46.51,48.36
25,-137.8,42.67,48.34
51,-148.73,40.1,43.45
46,-145.53,36.25,43.43
56,-144.89,43.3,43.4
46,-141.69,39.45,43.39
43,-146.17,29.21,43.46
47,-150.01,26.01,43.51
29,-100.2,46.34,46.74
327,-98.26,47.95,49.21
429,-96.34,49.55,49.19
125,-102.1,44.75,49.26
209,-100.18,46.35,49.24
201,-103.7,46.67,49.27
351,-101.78,48.27,49.24
1234,-99.84,49.88,51.72
1370,-97.92,51.48,51.7
1068,-101.41,51.81,54.23
1467,-101.44,51.8,51.73
157,-106.9,50.51,49.28
233,-104.98,52.11,49.26
225,-105.3,48.59,49.27
384,-103.38,50.19,49.25
27,-92.84,49.22,46.66
436,-94.42,51.15,49.17
303,-92.5,52.75,49.14
36,-130.07,49.09,53.25
33,-126.23,52.29,53.2
42,-133.27,52.93,53.27
55,-129.43,56.13,53.22
31,-112.34,49.23,49.34
40,-110.42,50.83,49.31
55,-125.59,59.33,53.17
30,-105.79,43.3,48.05
60,-110.74,47.31,49.33
95,-108.82,48.91,49.31
57,-109.14,45.39,49.32
110,-107.22,46.99,49.3
35,-142.33,32.41,43.41
26,-138.49,35.61,43.37
790,-98.24,47.96,51.71
911,-96.32,49.56,51.69
45,-95.06,44.11,49.2
53,-93.14,45.71,49.17
111,-96.66,46.03,49.2
146,-94.74,47.63,49.18
542,-101.91,46.52,53
568,-98.21,47.97,54.21
837,-99.81,49.89,54.22
526,-96.29,49.57,54.19
726,-97.89,51.49,54.2
784,-105.11,50.36,53.02
30,-87.38,50.51,49.11
55,-88.98,52.43,49.11
404,-94.37,51.17,54.17
543,-92.48,52.76,51.64
830,-94.4,51.16,51.67
61,-91.22,47.31,49.15
49,-89.3,48.91,49.13
155,-92.82,49.23,49.16
120,-90.9,50.83,49.14
35,-126.87,45.25,53.23
31,-123.67,41.4,53.22
40,-123.03,48.45,53.19
59,-119.83,44.6,53.17
41,-130.03,49.1,58.25
54,-126.19,52.3,58.2
48,-129.39,56.15,58.22
36,-119.19,51.65,53.14
96,-115.99,47.8,53.12
136,-112.15,51,53.08
27,-115.35,54.85,53.1
40,-122.35,55.5,58.16
64,-125.55,59.35,58.17
33,-118.5,58.7,58.11
51,-109.59,40.12,53.09
127,-112.79,43.96,53.11
209,-105.75,43.32,53.05
351,-108.95,47.16,53.06
37,-116.63,40.76,53.15
25,-85.11,55.64,51.57
129,-98.71,42.68,52.98
217,-94.87,45.88,52.94
257,-101.86,46.54,58
249,-98.02,49.74,57.96
431,-105.06,50.38,58.02
69,-87.18,52.28,52.85
186,-91.02,49.08,52.89
30,-87.82,45.24,52.88
26,-91.67,42.04,52.92
81,-126.83,45.26,58.23
87,-123.63,41.42,58.22
88,-122.99,48.46,58.19
142,-119.79,44.62,58.17
31,-133.18,52.96,63.26
58,-129.98,49.12,63.25
48,-129.34,56.16,63.22
68,-126.14,52.32,63.2
76,-119.15,51.66,58.14
194,-115.95,47.82,58.12
263,-112.1,51.02,58.08
79,-115.3,54.86,58.1
75,-125.5,59.36,63.17
78,-122.3,55.52,63.16
157,-118.46,58.72,63.11
43,-102.55,39.48,53.03
96,-109.54,40.14,58.09
194,-112.74,43.98,58.11
187,-105.7,43.34,58.05
313,-108.9,47.18,58.06
34,-120.43,37.58,58.2
32,-113.39,36.94,58.14
96,-116.59,40.78,58.15
39,-137.28,46.27,70.82
33,-130.97,38.55,60.79
94,-98.66,42.7,57.98
98,-94.82,45.9,57.94
39,-101.82,46.55,63
31,-97.97,49.75,62.95
119,-105.02,50.4,63.02
61,-90.98,49.1,57.89
103,-126.78,45.28,63.23
85,-123.58,41.44,63.22
134,-122.94,48.48,63.19
139,-119.74,44.64,63.17
118,-129.59,52.67,70.73
153,-119.1,51.68,63.14
188,-115.9,47.84,63.12
233,-112.06,51.04,63.08
221,-115.26,54.88,63.1
219,-121.91,59.07,70.64
57,-102.5,39.5,58.03
97,-112.7,44,63.11
32,-105.66,43.35,63.05
116,-108.86,47.2,63.06
55,-116.54,40.8,63.15
55,-123.19,44.98,70.7
85,-115.51,51.38,70.61
772,-92.91,68.83,41.03
806,-92.93,68.88,41.07
817,-92.9,68.85,41.07
787,-92.91,68.83,41.07
880,-92.91,68.88,41.11
848,-92.87,68.82,41.07
920,-92.9,68.9,41.07
839,-92.87,68.82,41.03
843,-92.88,68.81,41.03
845,-92.88,68.86,41.07
801,-92.9,68.85,41.03
919,-92.87,68.87,41.03
820,-92.96,68.9,41.07
733,-92.94,68.86,41.03
847,-92.91,68.88,41.07
781,-92.93,68.88,41.03
758,-92.91,68.83,40.99
751,-92.94,68.86,41.07
768,-92.98,68.88,41.11
836,-92.93,68.88,41.11
836,-92.9,68.85,41.11
866,-92.88,68.86,41.11
804,-92.91,68.83,41.11
856,-92.88,68.81,41.07
859,-92.87,68.82,41.11
915,-92.91,68.88,41.15
958,-92.9,68.9,41.11
854,-92.96,68.9,41.11
742,-92.98,68.88,41.07
787,-93.01,68.9,41.11
910,-92.94,68.92,41.07
885,-92.9,68.9,41.03
857,-92.99,68.92,41.07
960,-92.84,68.79,41.07
882,-92.85,68.83,41.07
942,-92.87,68.87,41.07
969,-92.87,68.87,41.11
871,-92.85,68.83,41.03
830,-92.87,68.82,40.99
968,-92.84,68.85,41.03
941,-92.84,68.79,41.03
826,-92.88,68.81,40.99
919,-92.83,68.81,41.03
828,-92.88,68.86,41.03
789,-92.9,68.85,40.99
903,-92.87,68.87,40.99
720,-92.98,68.88,41.03
786,-92.96,68.9,41.03
718,-92.94,68.86,40.99
818,-92.91,68.88,41.03
854,-92.9,68.9,40.99
762,-92.93,68.88,40.99
743,-92.91,68.83,40.95
1045,-92.81,68.76,41.07
972,-92.84,68.79,41.11
772,-92.94,68.86,41.11
796,-92.98,68.88,41.15
867,-92.93,68.88,41.15
993,-92.87,68.87,41.15
859,-92.9,68.85,41.15
894,-92.85,68.83,41.11
890,-92.88,68.86,41.15
946,-92.91,68.88,41.18
823,-92.91,68.83,41.15
867,-92.88,68.81,41.11
874,-92.87,68.82,41.15
1021,-92.9,68.9,41.18
851,-93.01,68.9,41.19
994,-92.9,68.9,41.15
883,-92.96,68.9,41.15
817,-93.01,68.9,41.15
955,-92.94,68.92,41.11
882,-92.98,68.92,41.11
859,-93.01,68.92,41.11
759,-93.01,68.9,41.07
801,-93.04,68.93,41.11
840,-93.01,68.92,41.07
710,-93.01,68.9,40.99
825,-92.94,68.92,40.99
789,-93.01,68.92,40.99
734,-93.01,68.9,41.03
923,-92.97,68.94,41.07
865,-92.94,68.92,41.03
825,-92.99,68.92,41.03
876,-93.01,68.95,41.07
818,-93.01,68.92,41.03
1012,-92.84,68.85,41.15
969,-92.81,68.76,40.99
953,-92.8,68.78,40.99
1010,-92.81,68.76,41.03
977,-92.8,68.78,41.03
961,-92.78,68.74,40.95
958,-92.77,68.76,40.95
1069,-92.78,68.74,41.07
931,-92.82,68.81,41.07
978,-92.84,68.85,41.07
1024,-92.81,68.83,41.03
993,-92.8,68.78,41.07
1093,-92.78,68.74,41.11
1004,-92.8,68.78,41.11
939,-92.82,68.81,41.11
994,-92.84,68.85,41.11
791,-92.99,68.92,40.99
756,-93.01,68.92,40.95
859,-92.85,68.83,40.99
821,-92.87,68.82,40.95
962,-92.84,68.85,40.99
911,-92.84,68.79,40.99
806,-92.88,68.81,40.95
925,-92.81,68.76,40.95
924,-92.78,68.74,40.91
903,-92.83,68.81,40.99
971,-92.8,68.81,41.02
927,-92.8,68.78,40.95
931,-92.77,68.76,40.91
958,-92.72,68.7,40.94
920,-92.72,68.7,40.88
