ppm NH3 Concentration mole,X (m),Y (m),Z (m)
29,-166.74,-32.46,28.7
28,-167.37,-32.34,27.04
140,-146.51,21.58,26.92
139,-149.89,25.7,26.59
36,-168.2,-15,27.04
38,-166.75,-15.12,28.63
25,-156.18,-42.73,28.7
30,-166.75,-28.23,28.72
29,-168.88,-28.84,27.04
34,-166.75,-21.96,28.72
33,-168.49,-21.74,27.04
31,-171.49,-18.18,27.04
37,-166.75,-32.63,33.07
28,-166.72,-35.44,28.7
33,-167.74,-32.7,29.5
32,-168.24,-32.61,28.02
28,-169.53,-35.65,27.03
93,-153.2,29.69,26.24
115,-149.38,32.98,26.54
56,-166.74,5.57,28.6
53,-167.36,5.6,27.02
32,-169.1,9.2,26.99
71,-166.68,8.87,28.64
30,-169.45,2.46,27.04
57,-166.76,2.46,28.61
54,-166.76,-1.22,28.61
41,-167.66,-1.14,27.04
91,-157.62,11.13,28.47
80,-157.49,12.41,27.02
83,-153.97,14.75,27.03
83,-157.4,18.89,26.86
137,-146.79,21.91,27.9
110,-150.25,18.12,27
130,-143.56,11.09,37.26
117,-153.67,22.32,26.71
132,-150.05,25.86,27.58
92,-147.96,14.16,27.01
91,-145.68,11.92,27.02
108,-147.06,11.12,30.99
63,-164.67,12.89,26.96
78,-163.71,11.07,28.56
63,-160.95,15.37,26.96
58,-157,26.38,26.17
33,-160.78,23.07,26.3
30,-169.99,-4.28,27.04
51,-166.75,-4.36,28.61
45,-166.75,-8.44,28.63
39,-167.89,-8.13,27.04
32,-170.75,-11.21,27.04
39,-166.75,-11.47,28.08
38,-168.96,-15,28.02
42,-167.75,-15.11,29.47
49,-166.76,-14.99,32.95
25,-166.64,-39.79,28.73
26,-167.73,-39.53,26.98
25,-162.91,-42.67,28.72
25,-163.01,-43.98,26.98
25,-156.21,-42.74,33.13
25,-156.48,-43.72,29.48
31,-173.18,-32.02,27.04
40,-166.76,-28.49,33.14
35,-167.74,-28.36,29.5
33,-169.55,-28.97,28.03
29,-172.01,-25.08,27.04
44,-166.76,-22.03,33.08
39,-167.74,-21.97,29.51
37,-169.21,-21.78,28.02
