ppm HF Concentration mole,X (m),Y (m),Z (m)
2,173.39,65.94,45.62
2,172.94,66.04,45.49
3,172.92,65.94,45.62
2,172.7,66.07,45.62
3,171.57,66.07,45.49
3,171.57,66,45.62
4,171.07,66.06,45.49
3,170.16,66.08,45.49
3,169.87,66.07,45.73
2,170.16,66.08,46.41
3,171.57,65.94,45.82
3,171.09,65.98,45.62
3,170.25,66.02,45.62
3,169.87,66.07,46.18
3,170,66,45.79
3,170.25,66.02,46.28
2,171.09,65.98,46.28
3,170.31,65.98,45.82
3,170,66,46.12
3,170.3,65.98,46.08
2,168.25,66.18,45.64
2,168.91,66.27,46.9
3,168.25,66.18,46.15
3,168.94,66.27,47.54
2,168.87,66.46,46.9
3,168.44,66.26,46.86
4,168.25,66.17,46.85
2,168.95,66.27,48.19
2,167.89,66.4,45.84
3,168.12,66.22,46.23
2,168.88,66.46,47.53
4,168.45,66.26,47.54
4,168.25,66.17,47.53
3,168.34,66.41,46.88
4,168.12,66.22,46.88
2,168.89,66.46,48.16
3,168.46,66.26,48.21
3,168.25,66.17,48.22
2,164.38,66.25,46.07
2,168.25,66.18,48.94
2,168.1,66.2,49.31
2,168.46,66.26,48.92
3,167.89,66.39,46.27
3,168.34,66.41,47.53
3,168.12,66.22,47.52
3,167.89,66.39,46.9
2,168.34,66.41,48.17
3,168.12,66.22,48.17
4,167.6,66.07,47.52
2,167.97,66.28,49.18
2,168.12,66.22,48.84
2,167.89,66.39,47.52
2,167.89,66.39,48.15
3,166.24,66.06,49.31
3,164.38,66.23,47.55
2,167.32,66.21,49.31
3,167.6,66.07,48.15
2,166.76,66.14,49.31
2,166.77,66.25,49.53
4,166.24,65.98,49.18
4,165.77,66.16,49.31
6,165.25,66.07,49.31
5,164.38,66.23,48.24
2,164.51,66.34,47.53
2,167.25,66.3,49.18
3,167.6,66.06,48.78
6,165.31,66.23,49.31
3,166.3,66.22,49.31
3,166.73,66.16,49.18
2,166.33,66.26,49.65
9,164.38,66.24,48.83
10,164.38,66.23,49.07
3,165.83,66.22,48.15
3,165.81,66.18,49.18
7,165.32,66,49.18
6,165.31,66.25,49.65
3,165.77,66.25,49.62
9,164.78,66.25,49.63
10,164.8,66.17,49.31
2,164.29,66.25,48.24
5,164.51,66.34,48.18
5,165.38,66.34,49.18
2,166.3,66.32,49.18
3,166.71,66.16,48.78
6,164.29,66.25,48.94
9,164.51,66.36,48.73
11,164.51,66.33,48.95
5,164.97,66.3,48.15
3,165.83,66.23,48.78
4,165.39,66.4,49.51
2,165.81,66.4,49.48
8,164.89,66.4,49.49
9,164.91,66.2,49.18
5,164.34,66.25,49.64
3,165.15,66.27,50.61
2,164.42,66.39,48.18
2,164.72,66.52,48.15
6,164.43,66.39,48.84
4,164.68,66.5,48.62
6,164.96,66.3,48.79
5,164.96,66.57,49.39
7,164.47,66.4,49.51
2,165.23,66.44,50.46
3,164.32,66.26,50.38
3,164.44,66.43,50.23
3,180.2,75.65,44.24
3,180.2,75.65,43.87
3,180.23,75.6,44.43
4,174.05,75.62,44.43
4,174.07,75.65,44.23
4,175.03,75.65,44.22
4,174.99,75.59,44.43
4,175.92,75.56,44.43
4,175.93,75.64,44.23
4,173.79,75.54,44.43
4,173.53,75.37,44.43
4,173.29,75.56,44.43
4,173.77,75.65,44.22
4,173.32,75.65,44.21
4,172.56,75.43,44.43
4,172.81,75.57,44.43
4,172.35,75.59,44.43
4,172.84,75.65,44.22
4,172.39,75.65,44.22
4,172.3,75.21,44.43
17,181.88,65.84,34.46
17,181.82,65.84,34.49
17,181.82,65.84,34.5
17,181.82,65.84,34.46
18,181.85,65.84,34.44
24,181.21,65.84,34.46
24,181.27,65.84,34.45
27,181.27,65.84,34.42
28,181.27,65.83,34.42
25,181.18,65.84,34.45
25,181.13,65.84,34.45
26,181.02,65.84,34.45
25,181.07,65.84,34.45
3,180.27,75.57,44.23
3,180.27,75.57,43.86
3,180.2,75.65,43.51
3,180.2,75.65,43.15
2,179.76,75.65,44.24
3,180,75.65,44.23
3,180.01,75.45,44.05
3,179.75,75.65,43.86
3,179.99,75.65,43.86
3,180.01,75.45,43.71
2,180.03,75.4,44.23
2,179.77,75.61,44.43
2,180.01,75.5,44.43
4,174.27,75.51,44.43
4,174.13,75.42,44.23
4,174.74,75.48,44.43
4,174.49,75.27,44.43
4,174.51,75.6,44.43
4,174.14,75.45,44.05
4,174.75,75.65,44.23
4,174.53,75.65,44.22
4,174.28,75.65,44.22
4,174.08,75.65,43.82
4,175.68,75.41,44.43
4,175.43,75.19,44.43
4,175.21,75.45,44.43
4,175.23,75.65,44.29
4,175.47,75.57,44.43
4,175.48,75.65,44.22
4,175.05,75.65,43.83
4,175.06,75.45,44.04
4,175.03,75.39,44.23
4,176.15,75.38,44.43
4,175.93,75.64,43.86
4,175.93,75.37,44.23
4,176.4,75.54,44.43
4,176.38,75.64,44.23
4,175.94,75.45,44.05
4,173.99,74.81,44.43
4,174.24,75.04,44.43
4,173.76,75.09,44.43
4,174.02,75.31,44.43
4,173.02,74.9,44.43
4,173.28,75.13,44.43
4,172.79,75.17,44.43
4,173.05,75.4,44.43
4,173.88,75.35,44.23
4,173.63,75.19,44.23
4,173.41,75.37,44.23
4,173.85,75.45,44.05
4,173.43,75.45,44.05
