ppm HF Concentration mole,X (m),Y (m),Z (m)
6,25.32,85.17,52.05
3,24.46,85.54,50.56
3,24.2,85.54,50.58
3,24.5,85.67,50.31
3,24.28,85.57,50.31
2,25.2,85.42,52.05
4,21.9,85.28,51.59
5,21.52,85.24,51.98
17,21.91,85.28,52.46
6,24.43,85.54,50.96
8,24.09,85.54,51.05
9,24.06,85.53,51.37
9,23.44,85.51,51.25
6,24.62,85.74,50.54
5,24.31,85.73,50.7
3,23.96,85.54,50.58
7,24.1,85.73,50.71
3,23.65,85.54,50.6
6,24.32,85.85,50.5
5,24.13,85.77,50.5
4,24.32,85.91,50.31
8,24.53,86.17,50.3
4,23.72,85.6,50.31
5,24.01,85.7,50.31
3,25.07,85.42,52.09
5,22.46,85.44,52.46
7,24.43,85.54,51.32
8,24.07,85.53,51.71
10,22.44,85.38,51.59
11,21.96,85.21,51.72
17,21.64,85.14,52.02
18,21.98,85.21,52.34
15,22.43,85.33,52.46
15,23.48,85.5,51.53
7,23.48,85.51,52.03
8,24.62,85.75,50.94
13,24.3,85.73,51.05
10,23.89,85.53,50.98
14,24.03,85.72,51.1
12,23.64,85.53,51.04
11,23.7,85.52,51.36
12,24,85.7,51.41
4,22.91,85.52,51.1
13,23.39,85.64,51.31
8,24.43,85.9,50.69
10,24.62,86.19,50.54
9,24.2,85.97,50.79
7,23.88,85.73,50.7
10,24.03,85.89,50.79
5,23.6,85.72,50.72
9,24.17,86.07,50.5
11,24.35,86.3,50.5
5,23.64,85.78,50.5
7,23.9,85.88,50.5
8,24.05,86.23,50.3
9,24.35,86.46,50.3
5,23.5,86.02,50.31
7,24.07,85.53,52.04
2,23.84,85.54,53.79
11,23.37,85.49,52.06
18,23,85.47,51.59
3,23.02,85.47,52.46
2,23.45,85.52,52.54
2,21.97,85.48,51.59
7,22.46,85.51,52.34
2,22.47,85.52,52.63
9,24.62,85.75,51.3
8,24.43,85.54,51.67
10,24.3,85.73,51.38
9,23.72,85.52,51.69
6,23.73,85.52,52.06
11,24.01,85.7,51.73
2,21.75,85.42,52.34
2,21.63,85.41,52.03
2,22.14,85.52,51.5
16,22.01,85.17,52.03
16,22.43,85.3,52.34
11,22.44,85.39,51.72
15,22.9,85.51,51.49
15,23.39,85.62,51.61
16,23.39,85.5,51.54
13,23.38,85.63,52
10,23.38,85.51,51.91
13,24.43,85.9,51.04
13,24.62,86.23,50.98
16,24.2,85.97,51.11
16,23.85,85.71,51.03
16,24,85.87,51.13
14,23.6,85.69,51.08
13,23.65,85.65,51.4
14,23.98,85.85,51.43
10,22.9,85.69,51.2
15,23.36,85.74,51.42
13,24.43,86.3,50.69
13,24.62,86.69,50.53
11,24.54,86.69,50.3
15,24.07,86.17,50.79
17,24.23,86.38,50.79
10,23.57,85.89,50.81
13,23.82,85.99,50.79
2,22.92,85.99,50.8
12,23.94,86.34,50.5
15,24.2,86.55,50.5
7,23.44,86.15,50.5
11,23.8,86.53,50.3
13,24.1,86.75,50.3
2,23.04,86.61,50.3
17,24.62,88.15,50.52
16,24.59,88.15,50.3
2,24.47,85.54,54.43
5,24.46,85.54,53.79
8,24.43,85.54,52
5,23.9,85.53,52.56
10,24.01,85.7,52.05
3,23.86,85.54,53.18
2,23.78,85.74,53.78
15,23.24,85.61,52.08
16,22.93,85.55,51.71
6,22.95,85.55,52.34
3,23.37,85.64,52.47
2,22.03,85.57,51.72
5,22.46,85.6,52.26
2,22.47,85.66,52.53
12,24.43,85.9,51.38
9,24.62,85.75,51.65
14,24.62,86.22,51.33
10,24.3,85.73,51.71
14,24.2,85.97,51.43
13,23.65,85.64,51.72
10,23.66,85.65,52.05
13,23.99,85.85,51.74
3,21.8,85.46,52.02
2,22.17,85.65,51.61
12,22.44,85.42,52.02
13,23.34,85.73,51.92
16,23.27,85.62,51.65
15,22.87,85.64,51.6
15,23.27,85.62,51.92
17,24.42,86.31,51.06
17,24.62,86.72,50.96
18,24.07,86.17,51.11
19,24.23,86.37,51.11
16,23.56,85.84,51.13
15,23.57,85.82,51.43
16,23.82,85.97,51.43
17,23.82,85.98,51.12
11,22.94,85.94,51.28
20,24.62,88.15,50.93
17,24.43,86.76,50.69
16,24.62,87.14,50.52
17,24.62,87.66,50.52
16,24.36,86.77,50.5
14,24.37,86.96,50.3
15,24.55,87.16,50.3
16,24.57,87.67,50.3
16,23.86,86.41,50.79
18,24.09,86.61,50.79
2,22.52,86.3,50.79
11,23.4,86.23,50.79
13,23.71,86.6,50.5
16,23.98,86.81,50.5
4,23.01,86.67,50.5
10,23.58,87.04,50.3
17,24.62,87.93,50.52
16,24.44,87.92,50.3
16,24.47,88.38,50.3
17,24.62,88.42,50.52
17,24.4,88.14,50.49
18,24.42,88.14,50.68
14,24.24,88.63,50.3
3,24.62,86.01,54.43
2,24.31,85.73,54.41
6,24.45,85.54,53.14
8,24.62,86.01,53.78
4,24.31,85.73,53.78
15,24.49,88.87,50.3
20,24.62,88.15,51.32
16,24.62,88.87,50.52
9,24.62,85.73,51.99
10,24.3,85.73,52.03
8,24.44,85.54,52.5
12,23.99,85.84,52.05
6,23.83,85.69,52.54
4,23.79,85.72,53.17
2,23.77,85.97,53.77
12,22.9,85.6,52.03
2,22.92,85.66,52.63
5,23.33,85.73,52.38
2,22.47,85.77,52.38
2,22.06,85.68,52.03
12,24.43,85.9,51.7
17,24.42,86.31,51.39
