ppm HF Concentration mole,X (m),Y (m),Z (m)
5,6.55,92.59,42.19
5,6.55,92.59,42.2
5,6.55,92.59,42.18
5,6.55,92.59,42.17
5,6.55,92.59,42.42
5,6.55,92.59,42.41
5,6.55,92.59,42.39
5,6.55,92.59,42.36
5,6.55,92.59,42.35
5,6.55,92.59,42.34
5,6.55,92.59,42.33
5,6.55,92.59,42.16
5,6.55,92.59,42.15
5,6.55,92.59,42.14
5,6.55,92.59,42.13
5,6.55,92.59,41.84
5,6.55,92.59,41.85
5,6.55,92.59,41.87
5,6.55,92.59,41.83
5,6.55,92.59,42.58
5,6.55,92.59,42.53
5,6.55,92.59,42.53
5,6.55,92.59,42.59
5,6.55,92.59,42.79
5,6.55,92.59,42.28
5,6.55,92.59,42.27
5,6.55,92.59,42.26
5,6.55,92.59,42.25
5,6.55,92.59,42.24
5,6.55,92.59,42.23
5,6.55,92.59,42.22
5,6.55,92.59,42.21
5,6.55,92.59,42.19
5,6.55,92.59,42.19
5,6.55,92.58,42.19
5,6.55,92.58,42.19
5,6.55,92.59,42.2
5,6.55,92.59,42.2
5,6.55,92.58,42.2
5,6.55,92.58,42.2
5,6.55,92.59,42.18
5,6.55,92.59,42.18
5,6.55,92.58,42.18
5,6.55,92.58,42.18
5,6.55,92.59,42.17
5,6.55,92.59,42.17
5,6.55,92.58,42.17
5,6.55,92.58,42.17
5,6.55,92.59,42.32
5,6.55,92.59,42.31
5,6.55,92.59,42.3
5,6.55,92.59,42.29
5,6.55,92.59,42.44
5,6.55,92.59,42.43
5,6.55,92.59,42.42
5,6.55,92.59,42.42
5,6.55,92.58,42.42
5,6.55,92.58,42.42
5,6.55,92.59,42.41
5,6.55,92.59,42.41
5,6.55,92.59,42.4
5,6.55,92.58,42.41
5,6.55,92.58,42.41
5,6.55,92.59,42.38
5,6.55,92.59,42.39
5,6.55,92.59,42.39
5,6.55,92.58,42.39
5,6.55,92.58,42.39
5,6.55,92.59,42.37
5,6.55,92.59,42.36
5,6.55,92.59,42.36
5,6.55,92.58,42.36
5,6.55,92.58,42.36
5,6.55,92.59,42.35
5,6.55,92.59,42.35
