ppm HF Concentration mole,X (m),Y (m),Z (m)
3,87.42,109.69,40.44
3,87.41,109.74,40.66
3,87.59,109.76,40.6
2,87.41,109.66,41.45
2,87.42,110.71,47.44
2,87.41,110.71,47.81
2,87.57,109.77,41.53
2,87.59,110.75,47.48
2,87.82,110.76,47.53
2,45.93,80.83,59.98
2,46.13,80.75,59.91
2,45.93,80.83,59.63
2,45.93,80.84,59.3
2,45.93,80.51,59.27
2,46.31,80.69,59.86
2,46.48,81.19,60.14
2,46.34,81.38,59.53
2,46.13,80.75,59.58
2,46.13,80.76,59.26
2,45.93,80.85,58.97
2,61.83,77.82,60.4
2,48.11,81.38,59.51
2,47.23,81.38,59.51
2,45.93,80.86,58.65
2,45.93,80.29,58.94
2,45.93,80.52,58.95
2,46.13,80.47,59.25
2,46.51,80.92,60.04
2,46.31,80.69,59.55
2,46.31,80.69,59.24
2,46.49,81.18,59.45
2,46.34,81.38,58.85
2,46.12,81.08,59.45
2,46.13,80.76,58.95
2,44.86,81.39,50.64
2,45.13,81.34,50.5
2,61.05,78,60.43
2,61.51,77.83,60.44
2,61.61,77.83,60.38
2,61.26,77.83,60.44
2,61.05,77.83,60.42
2,67.26,80.88,56.9
2,48.12,81.38,58.82
2,47.24,81.38,58.83
2,47.29,81.18,59.44
2,45.93,80.52,58.63
2,45.93,80.87,58.18
2,46.13,80.77,58.63
2,45.93,80.3,58.63
2,46.13,80.26,58.93
2,45.93,80.03,58.62
2,46.13,80.48,58.94
2,46.5,80.92,59.4
2,46.31,80.69,58.93
2,46.32,81.38,58.19
2,46.48,81.18,58.8
2,46.12,81.09,58.8
2,45.48,81.41,50.67
2,45.28,81.4,50.61
2,45.93,79.81,58.25
2,45.5,81.26,50.48
2,45.25,81.29,50.5
2,61.26,77.92,60.43
2,61.05,77.92,60.42
2,60.84,78.01,60.45
2,60.6,78.02,60.42
2,60.47,77.97,60.45
2,60.27,77.95,60.45
2,61.06,78.04,60.3
2,60.95,78.07,60.41
2,60.84,77.83,60.43
2,60.61,77.83,60.41
2,60.47,77.83,60.44
2,60.27,77.82,60.44
2,61.39,77.83,60.39
2,61.18,77.83,60.38
2,61.05,77.83,60.28
2,60.93,77.83,60.38
2,68.15,80.88,56.27
2,67.26,80.68,56.9
2,67.26,80.88,56.27
2,66.46,80.88,56.9
2,45.93,80.88,57.54
2,48.12,81.38,58.17
2,47.22,81.38,58.18
2,47.3,81.18,58.79
2,45.93,80.24,58.15
2,46.13,80.48,58.62
2,46.13,80.77,58.16
2,46.31,80.69,58.61
2,46.13,80.26,58.62
2,46.13,80.01,58.62
2,46.13,79.8,58.25
2,46.42,80.44,58.93
2,46.31,81.38,57.54
2,46.48,81.18,58.16
2,46.5,80.92,58.77
2,46.13,81.08,58.16
2,45.52,81.4,52.52
2,45.39,81.27,50.77
2,45.49,81.4,51.18
2,45.68,81.22,50.66
2,45.23,81.39,51.32
2,45.39,81.07,50.82
2,45.2,81.24,50.74
2,45.42,81.15,50.6
2,45.93,79.31,58.14
2,45.65,80.96,50.49
2,45.68,81.02,50.62
2,65.92,80.88,56.9
2,60.84,77.93,60.43
2,60.6,77.93,60.41
2,60.47,77.92,60.44
2,60.27,77.9,60.43
2,61.39,77.93,60.39
2,61.18,77.93,60.38
2,61.05,77.96,60.28
2,60.93,77.94,60.38
2,61.16,78.08,60.27
2,60.73,78.08,60.41
2,60.6,78.06,60.3
2,60.51,78.1,60.41
2,60.39,78.02,60.42
2,60.17,78.02,60.41
2,60.96,78.09,60.27
2,60.05,77.97,60.43
2,59.83,77.98,60.42
2,60.05,77.82,60.42
2,59.83,77.82,60.42
2,59.62,77.83,60.42
2,59.39,77.83,60.43
2,60.75,77.83,60.38
2,60.6,77.84,60.28
2,60.39,77.83,60.39
2,60.18,77.82,60.38
2,61.39,77.84,60.26
2,61.17,77.84,60.25
2,60.95,77.84,60.25
2,68.15,80.88,55.34
2,67.25,80.43,56.27
2,67.26,80.68,56.27
2,66.46,80.68,56.9
2,67.27,80.88,55.65
2,66.46,80.88,56.27
2,67.26,80.88,55.02
2,45.93,80.22,57.53
2,45.93,80.88,56.91
2,46.13,80.77,57.53
2,48.12,81.38,57.53
2,47.21,81.38,57.54
2,47.29,81.18,58.16
2,46.33,81.38,56.9
2,46.31,80.69,58.15
2,46.42,80.44,58.61
2,46.13,80.2,58.14
2,46.3,80.24,58.61
2,46.13,79.32,58.14
2,46.5,80.92,58.14
2,46.48,81.18,57.53
2,45.52,81.4,51.88
2,45.4,81.26,51.22
2,45.57,81.11,50.76
2,45.68,81.22,51.22
2,45.4,81.06,51.25
2,45.57,80.88,50.59
2,45.59,80.92,50.7
2,45.93,78.37,58.15
2,45.93,79.32,57.52
2,45.8,81.02,50.68
2,45.86,80.22,50.68
2,65.92,80.88,56.27
2,60.05,77.91,60.41
2,59.82,77.91,60.41
2,59.61,77.93,60.42
2,59.39,77.94,60.43
2,60.75,77.94,60.37
2,60.6,77.97,60.28
2,60.39,77.92,60.38
2,60.18,77.91,60.37
2,61.17,77.97,60.25
2,60.95,77.98,60.25
2,60.72,78.11,60.27
2,60.51,78.12,60.26
2,60.29,78.11,60.41
2,60.39,78.05,60.28
2,60.17,78.05,60.27
2,60.85,78.18,60.26
2,60.06,78.01,60.31
2,59.95,78.04,60.41
2,59.83,78.01,60.29
2,59.62,78.05,60.29
2,60.06,77.83,60.31
2,59.95,77.82,60.38
2,59.83,77.83,60.28
2,59.71,77.83,60.38
2,59.63,77.84,60.28
2,59.49,77.83,60.38
2,59.3,77.83,60.38
2,60.73,77.84,60.25
2,60.52,77.84,60.23
2,60.39,77.83,60.26
2,60.17,77.83,60.25
2,60.84,77.84,60.22
2,61.28,77.84,60.22
2,60.96,77.85,60.13
2,67.26,80.43,55.65
2,67.27,80.68,55.65
2,66.46,80.68,56.27
2,67.27,80.68,55.02
2,67.26,80.88,54.4
2,66.46,80.88,55.33
2,65.92,80.88,54.39
2,46.13,80.18,57.52
2,45.93,80.23,56.9
2,46.31,80.68,57.52
2,46.13,80.77,56.9
2,46.12,78.47,58.15
2,46.13,79.34,57.52
2,47.23,81.38,56.9
2,47.33,80.9,58.15
2,47.29,81.18,57.53
2,46.35,81.38,56.27
2,46.48,81.18,56.9
2,46.46,80.23,58.15
2,46.87,80.62,58.15
2,46.5,80.92,57.52
2,45.68,81.21,51.94
2,45.79,81.02,51.24
2,45.57,81.11,51.25
2,45.86,80.22,51.24
2,45.81,80.91,50.77
2,45.92,80.33,50.76
2,46.03,77.86,58.14
2,45.93,79.31,56.9
2,45.93,78.35,57.52
2,45.91,79.93,50.64
2,45.94,80.63,50.48
2,45.93,79.2,50.62
2,67.26,80.43,55.02
2,65.92,80.68,56.27
2,65.92,80.88,55.64
2,65.92,80.88,55.02
2,65.51,80.88,56.27
2,60.06,77.94,60.31
2,59.95,77.91,60.38
2,59.83,77.94,60.28
2,59.71,77.92,60.38
