ppm NH3 Concentration mole,X (m),Y (m),Z (m)
26,451.91,511,83.93
25,472.39,502.03,83.78
32,465.99,509.72,83.81
36,458.31,503.32,83.9
72,459.68,517.43,93.84
75,452,511.03,93.93
26,480.07,508.43,83.69
26,487.76,514.83,83.6
28,473.67,516.12,83.72
25,495.44,521.23,83.5
67,467.37,523.83,93.75
60,475.05,530.23,93.66
33,468.65,537.92,93.69
43,490.41,543.03,93.48
51,482.73,536.63,93.57
54,466.08,509.75,93.81
52,458.4,503.35,93.9
92,459.77,517.47,103.84
88,452.09,511.06,103.93
27,513.46,562.24,93.21
31,505.78,555.83,93.3
36,498.1,549.43,93.39
25,487.85,514.87,93.59
55,473.77,516.15,93.72
55,481.45,522.55,93.63
28,495.53,521.27,93.5
31,503.21,527.67,93.41
54,489.13,528.95,93.54
52,496.81,535.35,93.45
95,467.46,523.87,103.75
96,475.14,530.27,103.66
95,468.74,537.95,103.69
92,490.5,543.07,103.48
95,482.82,536.67,103.57
80,476.42,544.35,103.6
64,484.1,550.75,103.51
128,452.27,511.13,123.93
120,452.18,511.1,113.93
40,458.49,503.38,103.9
50,466.17,509.78,103.81
126,459.86,517.5,113.84
34,518.58,540.47,93.23
33,510.9,534.07,93.32
47,512.18,548.15,93.26
49,504.5,541.75,93.35
36,533.95,553.27,93.05
35,526.26,546.87,93.14
42,527.55,560.95,93.08
45,519.86,554.55,93.17
69,521.24,568.67,103.11
75,513.55,562.27,103.21
30,507.15,569.95,103.24
81,505.87,555.87,103.3
87,498.19,549.47,103.39
25,493.16,571.27,113.36
38,499.47,563.55,103.33
37,485.48,564.87,113.45
50,491.79,557.15,103.42
30,571.08,571.19,92.65
27,563.39,564.79,92.74
25,540.44,545.62,103.02
37,549.31,566.07,92.87
37,541.63,559.67,92.96
39,542.91,573.75,92.9
40,535.23,567.35,92.99
58,536.6,581.47,102.93
64,528.92,575.07,103.02
39,564.68,578.87,92.69
38,556.99,572.47,92.78
36,558.28,586.55,92.72
37,550.59,580.15,92.81
49,551.97,594.27,102.75
54,544.28,587.87,102.84
54,473.86,516.18,103.72
61,481.54,522.58,103.63
30,503.31,527.7,103.41
63,489.22,528.98,103.54
67,496.9,535.38,103.45
133,459.96,517.53,123.84
133,467.55,523.9,113.75
134,475.23,530.3,113.66
145,468.83,537.98,113.69
151,461.15,531.58,113.78
133,490.6,543.1,113.48
138,482.91,536.7,113.57
134,476.51,544.38,113.6
120,484.2,550.78,113.51
54,465.67,502.79,118.84
38,518.67,540.5,103.23
32,510.99,534.1,103.32
69,512.27,548.18,103.26
68,504.59,541.78,103.35
45,534.04,553.3,103.05
39,526.35,546.9,103.14
69,527.64,560.99,103.08
69,519.95,554.58,103.17
116,521.33,568.7,113.11
127,513.64,562.3,113.21
62,514.93,576.38,113.15
75,507.24,569.98,113.24
127,505.96,555.9,113.3
