ppm NH3 Concentration mole,X (m),Y (m),Z (m)
27,959.38,-1540.57,8.45
27,982.99,-1569.12,8.24
27,977.95,-1562.31,8.28
27,965.45,-1546.57,8.06
27,971.72,-1554.45,8.15
25,1097.89,-1667.3,7.77
25,1094.6,-1664.61,8.04
25,1011.78,-1601,7.44
27,938.58,-1542.6,7.92
28,952.87,-1543.74,6.23
29,946.17,-1538.48,9.07
28,954.01,-1529.57,12.56
26,961.29,-1536.27,10.47
28,959.21,-1540.92,9.36
25,961.96,-1523.3,15.65
28,947.69,-1521.88,17.12
26,955.27,-1517.76,18.27
28,959.46,-1551.62,4.21
28,965.96,-1559.34,4.13
27,979.07,-1574.64,4.91
27,972.41,-1567.04,4.45
27,987.82,-1567.7,11
28,982.64,-1569.38,9.14
26,981.97,-1559.21,11.27
28,977.59,-1562.58,9.18
26,969.51,-1543.49,10.94
28,965.18,-1546.88,8.98
26,975.76,-1551.36,11.13
28,971.39,-1554.73,9.05
25,1097.83,-1667.45,8.76
25,1101.02,-1671.29,8.29
25,1104.1,-1675.45,9.29
25,1094.81,-1662.26,8.45
25,1094.53,-1664.76,9.02
27,906.7,-1504.32,19.74
29,914.55,-1498.03,20.59
28,907.91,-1490.17,21.71
29,922.28,-1491.66,21.79
27,929.99,-1485.22,23.34
29,915.56,-1483.81,21.78
27,923.46,-1477.3,23.1
28,935.15,-1506.82,24.46
28,928.84,-1499.3,24.11
27,936.68,-1492.88,25.66
25,931.34,-1470.65,25.98
27,942.85,-1500.21,26.55
26,901.4,-1482.35,25.38
29,909.19,-1475.6,25.44
28,902.58,-1470.52,29.05
29,916.9,-1469.41,26.88
27,924.57,-1465.25,28.18
29,892.88,-1425.13,41.09
25,991.87,-1589.85,5.54
26,985.56,-1582.14,5.32
27,1005.85,-1590.86,10.59
26,1013.35,-1584.58,15.2
27,999.69,-1583.3,11
27,993.43,-1575.61,10.84
26,1032.36,-1607.99,7.81
26,1025.74,-1602.54,8.4
27,1012.26,-1596.23,9.71
27,1011.63,-1601.29,8.39
26,1019.65,-1592.3,12.43
25,1040,-1601.49,10.69
25,1033.66,-1593.71,13.31
25,1007.09,-1577,16.52
25,1000.81,-1569.38,16.5
28,932.27,-1534.71,12.58
27,925.87,-1527.03,17.14
29,933.38,-1522.87,18.32
29,939.97,-1528.29,14.85
26,945.06,-1550.51,4.96
27,938.65,-1542.96,8.85
28,952.81,-1544.07,7.17
29,946.63,-1533.75,11.36
29,946.19,-1538.86,9.99
28,953.95,-1529.96,13.48
28,959.29,-1542.08,10.21
27,961.11,-1536.62,11.38
26,961.81,-1523.67,16.56
25,968.44,-1531.33,15.61
28,941.42,-1514.14,21.62
28,947.7,-1522.28,18.05
27,949.14,-1507.71,23.98
26,955.71,-1513.06,20.55
27,955.23,-1518.15,19.19
28,959.29,-1551.89,5.15
28,965.72,-1559.56,5.07
27,978.8,-1574.83,5.85
28,972.14,-1567.24,5.39
27,987.44,-1567.98,11.89
28,981.58,-1569.16,10
28,976.78,-1563.1,10.14
27,981.59,-1559.5,12.14
28,964.32,-1547.59,10.03
27,969.19,-1543.8,11.83
28,970.53,-1555.32,10.07
27,975.39,-1551.65,12.01
25,987.78,-1554.26,16.9
25,994.12,-1561.98,17.14
25,981.43,-1546.54,16.65
25,975.08,-1538.81,16.32
25,907.94,-1518.62,19.96
25,1045.22,-1623.46,7.35
25,1038.81,-1615.7,7.43
25,1090.78,-1666.81,8.45
25,1093.85,-1670.98,9.4
25,1097.07,-1674.77,9.18
25,1097.25,-1668.19,9.64
25,1100.85,-1671.87,9.44
25,1087.81,-1661.57,8.15
25,1087.51,-1664.08,8.72
25,1091.5,-1659.64,8.7
25,1094.75,-1662.42,9.44
25,1094.44,-1665.45,9.78
28,913.31,-1512.07,20.76
27,919.59,-1519.4,20.54
29,927.41,-1513.26,22.43
29,921.03,-1505.68,22.46
25,906.7,-1504.45,20.75
28,914.5,-1498.1,21.61
27,908.02,-1490.36,22.7
29,922.18,-1491.72,22.8
28,929.84,-1485.31,24.33
29,915.61,-1484,22.77
28,923.44,-1477.52,24.07
29,935.08,-1507.03,25.43
29,928.7,-1499.38,25.1
28,936.51,-1492.96,26.65
25,937.69,-1478.85,26.54
26,931.26,-1470.92,26.93
28,942.76,-1500.4,27.53
25,944.21,-1486.52,28.26
25,901.61,-1482.63,26.32
28,896.49,-1460.59,36.12
29,904.36,-1454.23,38.24
26,883.81,-1445.33,39.97
29,891.69,-1438.99,40.75
28,885.14,-1431.37,41.08
29,909.35,-1475.93,26.37
28,903.07,-1465.77,31.69
27,902.77,-1470.91,29.95
29,917,-1469.79,27.8
29,910.6,-1461.48,32.77
26,924.99,-1460.5,30.81
27,924.6,-1465.64,29.1
28,918.33,-1455.24,34.99
29,899.41,-1432.7,41.77
29,892.87,-1425.17,42.1
28,911.88,-1450.02,39.22
25,926.05,-1448.98,37.22
25,1052.85,-1617.06,9.13
25,1046.42,-1609.45,9.31
26,991.63,-1590.05,6.49
27,985.3,-1582.33,6.25
25,997.84,-1597.71,6.6
27,1005.62,-1591.18,11.51
26,1013.15,-1584.96,16.1
27,999.38,-1583.6,11.91
27,993.07,-1575.9,11.73
26,1018.14,-1606.81,7.31
26,1032.24,-1608.24,8.77
26,1026.18,-1597.76,10.53
26,1025.62,-1602.84,9.35
27,1011.41,-1602.7,9.42
27,1012.09,-1596.56,10.64
26,1019.51,-1592.68,13.35
25,1039.89,-1601.81,11.63
