ppm NH3 Concentration mole,X (m),Y (m),Z (m)
90,-92.91,68.83,41.03
90,-92.9,68.9,41.07
90,-92.87,68.82,41.03
90,-92.9,68.85,41.03
90,-92.87,68.87,41.03
90,-92.96,68.9,41.07
90,-92.91,68.88,41.07
90,-92.93,68.88,41.03
90,-92.91,68.83,40.99
90,-92.9,68.85,41.07
90,-92.88,68.86,41.07
90,-92.88,68.81,41.03
91,-92.87,68.82,41.07
90,-92.94,68.86,41.03
90,-92.93,68.88,41.07
91,-92.91,68.88,41.11
90,-92.91,68.83,41.07
90,-92.98,68.88,41.07
91,-92.96,68.9,41.11
90,-92.9,68.9,41.11
91,-93.01,68.9,41.11
90,-92.99,68.92,41.07
90,-92.94,68.92,41.07
90,-92.9,68.9,41.03
90,-92.87,68.87,41.07
90,-92.85,68.83,41.03
90,-92.87,68.83,40.99
90,-92.84,68.85,41.03
90,-92.84,68.79,41.03
90,-92.88,68.81,40.99
90,-92.83,68.81,41.03
90,-92.88,68.86,41.03
90,-92.9,68.85,40.99
90,-92.87,68.87,40.99
90,-92.98,68.88,41.03
90,-92.96,68.9,41.03
90,-92.94,68.86,40.99
90,-92.91,68.88,41.03
90,-92.9,68.9,40.99
90,-92.93,68.88,40.99
90,-92.91,68.83,40.95
90,-92.87,68.87,41.11
91,-92.9,68.85,41.11
90,-92.85,68.83,41.07
91,-92.88,68.86,41.11
90,-92.88,68.81,41.07
91,-92.87,68.82,41.11
90,-92.84,68.79,41.07
90,-92.94,68.86,41.07
91,-92.98,68.88,41.11
91,-92.93,68.88,41.11
91,-92.91,68.88,41.15
91,-92.91,68.83,41.11
91,-92.96,68.9,41.15
91,-92.9,68.9,41.15
91,-93.01,68.9,41.15
90,-93.01,68.9,41.07
90,-93.01,68.92,41.07
90,-92.98,68.92,41.11
90,-92.94,68.92,41.11
91,-93.01,68.92,41.11
91,-93.04,68.93,41.11
90,-93.01,68.9,41.03
90,-93.01,68.95,41.07
90,-92.99,68.92,41.03
90,-92.97,68.94,41.07
90,-92.94,68.92,41.03
90,-93.01,68.92,41.03
90,-93.01,68.9,40.99
90,-93.01,68.92,40.99
90,-92.81,68.76,40.99
90,-92.8,68.78,40.99
90,-92.81,68.76,41.03
90,-92.8,68.78,41.03
90,-92.78,68.74,40.95
90,-92.77,68.76,40.95
91,-92.78,68.74,41.07
91,-92.8,68.78,41.07
90,-92.82,68.81,41.07
90,-92.84,68.85,41.07
90,-92.81,68.83,41.03
90,-92.84,68.85,41.11
90,-92.94,68.92,40.99
90,-92.99,68.92,40.99
90,-93.01,68.92,40.95
90,-92.85,68.83,40.99
90,-92.87,68.83,40.95
90,-92.84,68.85,40.99
90,-92.84,68.79,40.99
90,-92.88,68.81,40.95
90,-92.81,68.76,40.95
90,-92.78,68.74,40.91
90,-92.83,68.81,40.99
90,-92.8,68.81,41.02
90,-92.8,68.78,40.95
90,-92.77,68.76,40.91
90,-92.72,68.7,40.86
90,-92.72,68.7,40.88
90,-92.72,68.7,40.94
90,-92.7,68.69,40.84
90,-92.88,68.86,40.99
90,-92.9,68.85,40.95
89,-92.87,68.87,40.95
90,-92.98,68.88,40.99
90,-93.01,68.9,40.95
90,-92.96,68.9,40.99
90,-93.04,68.93,40.95
90,-92.94,68.86,40.95
90,-92.91,68.88,40.99
89,-92.9,68.9,40.95
90,-92.93,68.88,40.95
90,-92.91,68.83,40.91
91,-92.87,68.87,41.15
91,-92.9,68.9,41.18
91,-92.9,68.85,41.15
91,-92.82,68.81,41.11
91,-92.85,68.83,41.11
91,-92.88,68.86,41.15
91,-92.84,68.85,41.15
91,-92.88,68.81,41.11
91,-92.87,68.82,41.15
91,-92.8,68.78,41.11
91,-92.81,68.76,41.07
91,-92.84,68.79,41.11
91,-92.78,68.74,41.11
91,-92.94,68.86,41.11
91,-93.01,68.9,41.19
91,-92.98,68.88,41.15
91,-92.93,68.88,41.15
91,-92.91,68.88,41.18
91,-92.91,68.83,41.15
91,-92.96,68.9,41.19
91,-92.94,68.92,41.18
91,-93,68.92,41.19
91,-92.98,68.92,41.15
90,-92.94,68.92,41.15
91,-93,68.92,41.15
91,-93.04,68.93,41.15
90,-93.04,68.93,41.07
90,-93.03,68.94,41.07
90,-93.01,68.95,41.11
90,-92.97,68.94,41.11
91,-93.03,68.94,41.11
90,-93.08,68.95,41.11
90,-93.04,68.93,41.03
90,-93.04,68.98,41.07
90,-93.01,68.95,41.03
90,-93,68.97,41.07
90,-92.97,68.94,41.03
90,-93.03,68.94,41.03
90,-93.04,68.93,40.99
90,-93.03,68.94,40.99
91,-92.74,68.72,41.14
91,-92.77,68.75,41.14
91,-92.78,68.79,41.14
91,-92.8,68.83,41.14
90,-92.51,68.56,40.99
90,-92.78,68.74,40.99
90,-92.77,68.76,40.99
90,-92.78,68.79,40.99
90,-92.8,68.83,40.99
90,-92.78,68.74,41.03
90,-92.77,68.76,41.03
90,-92.78,68.79,41.03
90,-92.8,68.82,41.02
90,-92.72,68.7,40.96
90,-92.74,68.72,40.95
90,-92.71,68.71,40.94
90,-92.75,68.76,40.95
90,-92.77,68.8,40.95
90,-92.71,68.71,40.96
90,-92.57,68.61,40.9
90,-92.59,68.61,40.9
90,-92.72,68.7,40.9
90,-92.59,68.61,40.92
90,-92.72,68.7,40.92
90,-92.74,68.72,40.91
90,-92.71,68.71,40.9
90,-92.71,68.71,40.92
91,-92.75,68.72,41.07
91,-92.77,68.76,41.07
90,-92.78,68.79,41.07
90,-92.8,68.83,41.07
91,-92.74,68.72,41.11
91,-92.77,68.75,41.11
91,-92.78,68.79,41.11
90,-92.8,68.83,41.11
91,-92.72,68.7,41.13
89,-92.97,68.94,40.99
89,-92.94,68.92,40.95
90,-93.01,68.95,40.99
90,-93.03,68.94,40.95
89,-93,68.97,40.95
90,-92.99,68.92,40.95
89,-93.01,68.92,40.91
90,-92.85,68.83,40.95
90,-92.87,68.83,40.91
90,-92.71,68.71,40.88
90,-92.71,68.71,40.86
90,-92.7,68.7,40.84
90,-92.84,68.85,40.95
90,-92.84,68.79,40.95
90,-92.88,68.81,40.91
90,-92.81,68.77,40.91
90,-92.78,68.74,40.87
90,-92.74,68.72,40.87
89,-92.72,68.7,40.84
89,-92.7,68.69,40.8
89,-92.72,68.7,40.82
89,-92.69,68.68,40.77
89,-92.7,68.69,40.78
90,-92.83,68.81,40.95
90,-92.81,68.81,40.99
90,-92.8,68.83,40.95
90,-92.78,68.79,40.95
90,-92.8,68.78,40.91
89,-92.77,68.8,40.91
90,-92.75,68.76,40.91
90,-92.77,68.76,40.87
90,-92.7,68.69,40.86
90,-92.7,68.72,40.86
90,-92.7,68.7,40.86
90,-92.58,68.62,40.88
90,-92.6,68.62,40.88
90,-92.7,68.69,40.88
89,-92.74,68.78,40.87
90,-92.7,68.72,40.88
90,-92.7,68.7,40.88
89,-92.7,68.69,40.82
89,-92.7,68.7,40.82
90,-92.6,68.62,40.94
90,-92.7,68.69,40.94
90,-92.7,68.72,40.94
90,-92.7,68.7,40.94
90,-92.6,68.62,40.86
90,-92.69,68.68,40.84
89,-92.69,68.73,40.84
89,-92.68,68.71,40.84
90,-92.68,68.69,40.84
90,-92.58,68.62,40.86
90,-92.51,68.57,40.95
90,-92.57,68.6,40.92
90,-92.55,68.58,40.95
90,-92.59,68.61,40.88
90,-92.57,68.6,40.9
90,-92.6,68.62,40.84
90,-92.59,68.61,40.86
90,-92.57,68.61,40.88
90,-92.57,68.61,40.86
90,-92.88,68.86,40.95
90,-92.9,68.85,40.91
89,-92.87,68.87,40.91
90,-92.98,68.88,40.95
89,-93.01,68.9,40.91
90,-92.96,68.9,40.95
90,-93.08,68.95,40.95
89,-93.04,68.93,40.91
89,-93.06,68.97,40.95
90,-92.94,68.86,40.91
90,-92.91,68.88,40.95
89,-92.9,68.9,40.91
89,-92.93,68.88,40.91
89,-92.91,68.83,40.87
90,-92.49,68.58,40.99
90,-92.51,68.56,41.06
90,-92.51,68.56,40.95
90,-92.51,68.56,41.03
90,-92.48,68.53,40.99
91,-92.49,68.58,41.14
91,-92.87,68.87,41.18
91,-92.9,68.9,41.22
91,-92.9,68.85,41.18
91,-92.82,68.81,41.15
91,-92.8,68.83,41.18
91,-92.85,68.83,41.15
91,-92.88,68.86,41.18
91,-92.84,68.85,41.18
91,-93.04,68.93,41.19
91,-92.98,68.92,41.19
92,-93,68.92,41.22
91,-92.88,68.81,41.15
91,-92.87,68.82,41.18
91,-92.78,68.79,41.18
91,-92.8,68.78,41.14
91,-92.81,68.76,41.11
91,-92.84,68.79,41.15
91,-92.78,68.74,41.14
91,-92.77,68.75,41.18
91,-92.74,68.72,41.18
91,-92.94,68.86,41.15
91,-93.01,68.9,41.22
91,-92.98,68.88,41.19
91,-92.93,68.88,41.18
91,-92.91,68.88,41.22
91,-92.91,68.83,41.18
92,-92.59,68.61,41.29
91,-92.94,68.92,41.22
91,-92.96,68.9,41.22
91,-93.01,68.95,41.19
91,-92.97,68.94,41.19
91,-93.03,68.94,41.19
91,-93.01,68.95,41.15
90,-92.97,68.94,41.15
91,-93.03,68.94,41.15
91,-93.08,68.95,41.15
91,-92.97,68.94,41.22
90,-93.08,68.95,41.07
90,-93.06,68.97,41.07
90,-93.04,68.98,41.11
90,-93,68.97,41.11
90,-93.06,68.97,41.11
90,-93.1,68.97,41.1
90,-93.11,68.98,41.11
90,-93.08,68.95,41.03
90,-93.04,68.99,41.07
90,-93.04,68.98,41.03
90,-93,68.97,41.03
90,-93.06,68.97,41.03
90,-93.08,68.95,40.99
89,-93,68.97,40.99
90,-93.04,68.98,40.99
90,-93.06,68.97,40.99
89,-93.04,68.99,40.95
89,-93.2,69.04,40.86
89,-93.11,68.97,40.95
89,-93.2,69.04,40.83
89,-93.2,69.04,40.84
89,-93.14,69,40.91
89,-93.18,69.02,40.87
89,-93.09,68.99,40.95
89,-93.14,69.01,40.87
92,-92.62,68.63,41.29
92,-92.56,68.61,41.31
92,-92.59,68.61,41.31
92,-92.6,68.62,41.29
92,-92.72,68.7,41.21
92,-92.72,68.7,41.23
92,-92.74,68.73,41.22
92,-92.71,68.71,41.21
