ppm NH3 Concentration mole,X (m),Y (m),Z (m)
444251,-99.57,68.66,40.29
437233,-99.57,68.67,40.29
631267,-99.56,68.66,40.28
412438,-99.56,68.66,40.28
529945,-99.56,68.66,40.28
300629,-99.57,68.66,40.29
358885,-99.57,68.66,40.29
389594,-99.57,68.66,40.29
310979,-99.57,68.66,40.29
312685,-99.57,68.67,40.29
309255,-99.57,68.66,40.29
1465,-96.06,70.83,40.37
329547,-99.58,68.67,40.32
271080,-99.57,68.67,40.32
269549,-99.57,68.67,40.32
356193,-99.58,68.67,40.32
334609,-99.57,68.67,40.33
285095,-99.57,68.67,40.32
306239,-99.57,68.67,40.3
283029,-99.58,68.67,40.3
310537,-99.58,68.67,40.3
264290,-99.58,68.67,40.3
265764,-99.58,68.67,40.31
279459,-99.57,68.67,40.3
295942,-99.58,68.67,40.3
316399,-99.57,68.67,40.29
287172,-99.57,68.67,40.29
271846,-99.58,68.67,40.31
266676,-99.58,68.67,40.31
267156,-99.58,68.67,40.31
251259,-99.57,68.67,40.29
230095,-99.57,68.67,40.29
649904,-99.54,68.64,40.3
649889,-99.54,68.64,40.3
540811,-99.54,68.64,40.29
548436,-99.54,68.64,40.29
558932,-99.54,68.64,40.29
539283,-99.54,68.65,40.29
549224,-99.54,68.65,40.29
576717,-99.55,68.65,40.29
489024,-99.54,68.64,40.29
502627,-99.54,68.64,40.29
450729,-99.54,68.64,40.28
461638,-99.54,68.64,40.28
432373,-99.54,68.64,40.28
513983,-99.54,68.64,40.29
516935,-99.54,68.65,40.29
472156,-99.54,68.64,40.28
480187,-99.54,68.64,40.28
441880,-99.54,68.64,40.28
501734,-99.55,68.65,40.29
492338,-99.55,68.65,40.28
489508,-99.55,68.65,40.28
500452,-99.55,68.65,40.28
431979,-99.54,68.64,40.28
614522,-99.54,68.64,40.32
676297,-99.54,68.64,40.32
789406,-99.54,68.64,40.32
302675,-99.57,68.67,40.33
303811,-99.57,68.67,40.33
290446,-99.57,68.67,40.33
914468,-99.57,68.66,40.3
911911,-99.57,68.66,40.3
603215,-99.57,68.66,40.29
907238,-99.57,68.66,40.3
900622,-99.57,68.66,40.3
277441,-99.57,68.67,40.29
839982,-99.57,68.66,40.29
274493,-99.57,68.66,40.29
297952,-99.57,68.67,40.29
891090,-99.57,68.66,40.29
285479,-99.57,68.67,40.29
479385,-99.55,68.65,40.28
438958,-99.55,68.65,40.28
495714,-99.55,68.65,40.28
454043,-99.55,68.65,40.28
484091,-99.56,68.66,40.28
436486,-99.55,68.65,40.28
400402,-99.56,68.66,40.28
339419,-99.56,68.66,40.28
261847,-99.57,68.66,40.28
755584,-99.56,68.66,40.29
380751,-99.56,68.66,40.28
564207,-99.56,68.66,40.28
375197,-99.56,68.66,40.28
892070,-99.56,68.66,40.29
332794,-99.56,68.66,40.28
811232,-99.56,68.66,40.29
315749,-99.56,68.66,40.29
338309,-99.56,68.66,40.28
374294,-99.56,68.66,40.28
357727,-99.56,68.66,40.28
375904,-99.56,68.66,40.28
648764,-99.57,68.66,40.29
350798,-99.57,68.66,40.28
520253,-99.57,68.66,40.29
337994,-99.57,68.66,40.29
316942,-99.57,68.66,40.29
619620,-99.57,68.66,40.29
292411,-99.57,68.66,40.28
327314,-99.57,68.66,40.28
308025,-99.57,68.66,40.28
414264,-99.57,68.66,40.29
279662,-99.57,68.67,40.29
390039,-99.57,68.66,40.29
253414,-99.57,68.67,40.29
381715,-99.57,68.66,40.29
279111,-99.57,68.66,40.28
1465,-96.06,70.83,40.37
2486,-96.07,70.84,41.28
1475,-96.06,70.83,40.38
1466,-96.06,70.82,40.37
