ppm HF Concentration mole,X (m),Y (m),Z (m)
14,179.98,91.03,34.53
14,179.97,90.99,34.65
15,179.87,90.97,34.53
14,180.71,90.43,34.54
14,180.8,90.31,34.54
16,181.08,89.71,34.53
16,181.08,89.56,34.53
16,181.07,89.71,34.6
14,180.71,90.43,34.59
14,180.8,90.32,34.59
15,179.87,90.97,34.59
14,180.39,90.79,34.59
14,180.39,90.79,34.54
14,180.61,90.55,34.54
14,180.08,90.92,34.61
14,180.27,90.87,34.63
14,180.28,90.89,34.53
14,180.08,90.92,34.53
15,180,91.26,34.55
15,179.88,91.17,34.54
14,180.1,91.15,34.54
14,179.98,91.06,34.62
15,179.98,91.06,34.74
15,179.88,91.02,34.58
15,179.75,91.06,34.53
16,180.9,90.19,34.54
16,180.9,90.19,34.6
14,180.8,90.51,34.54
14,180.75,90.47,34.6
15,180.9,90.39,34.54
14,180.85,90.35,34.6
16,180.99,90.07,34.54
16,181.18,89.83,34.54
16,181.07,89.52,34.61
16,181.01,89.46,34.53
15,181.06,90.62,34.54
16,181.07,89.49,34.52
16,181.42,89.81,34.55
16,181.3,89.71,34.54
16,181.12,89.72,34.59
16,181.18,89.61,34.53
16,181.11,89.52,34.59
16,181.07,89.47,34.54
16,181.17,89.39,34.54
16,181.08,89.94,34.54
16,181.12,89.83,34.67
16,180.99,90.08,34.62
16,181.2,89.82,34.78
16,181.12,89.62,34.68
15,179.66,91.19,34.54
14,180.61,90.55,34.58
14,180.75,90.48,34.68
14,180.85,90.34,34.68
15,180.31,90.94,34.73
15,179.87,91.13,34.79
15,180.08,91.08,34.82
15,179.75,91.04,34.63
15,180.47,90.79,34.65
14,180.41,90.85,34.6
14,180.5,90.86,34.54
14,180.7,90.63,34.54
14,180.59,90.74,34.54
14,180.66,90.58,34.59
15,180.17,90.95,34.68
14,180.09,90.97,34.6
14,180.31,90.93,34.62
14,180.41,91,34.54
14,180.22,91.25,34.55
14,180.19,91.01,34.54
15,180.19,91.02,34.78
15,180.32,90.98,34.72
15,180.34,91.34,34.55
15,179.9,91.38,34.55
15,179.78,91.29,34.55
15,180.12,91.36,34.55
15,180,91.3,34.6
15,179.88,91.17,34.64
15,180.22,91.28,34.61
15,180.1,91.14,34.64
15,179.99,91.11,34.72
14,179.79,91.51,34.56
15,179.77,91.09,34.6
15,179.6,91.09,34.53
14,179.68,91.41,34.56
15,179.5,91.1,34.55
15,179.53,91.09,34.52
15,179.44,91.16,34.53
15,180.85,90.86,34.54
16,181,90.28,34.54
15,180.92,90.25,34.67
16,180.96,90.23,34.61
14,180.82,90.53,34.64
15,180.92,90.41,34.64
16,181.11,90.16,34.55
16,181.06,90.1,34.62
16,181.14,89.96,34.62
16,181.21,90.05,34.55
16,181.21,89.83,34.64
16,181.32,89.93,34.55
16,181.11,89.39,34.66
16,181.02,89.32,34.53
16,181.07,89.32,34.55
15,181.1,90.66,34.61
15,181.3,90.83,34.56
16,181.26,90.37,34.55
16,181.54,89.91,34.55
16,181.61,89.79,34.55
16,181.07,89.29,34.53
16,181.52,89.69,34.55
16,181.46,89.81,34.61
16,181.41,89.59,34.56
16,181.26,89.83,34.75
16,181.3,89.71,34.64
16,181.29,89.49,34.55
16,181.19,89.61,34.63
16,181.27,89.27,34.54
16,181.17,89.39,34.62
16,181.24,89.71,34.83
16,181.07,89.94,34.63
15,180.99,90.27,34.78
16,181.08,90.15,34.79
16,181.24,89.92,34.84
16,181.19,89.61,34.77
16,181.18,89.39,34.77
15,181.54,91.03,34.58
14,179.58,91.53,34.56
14,179.56,91.31,34.55
15,179.66,91.19,34.63
15,180.91,90.49,34.75
15,179.88,91.2,34.8
15,180.08,91.15,34.83
15,179.65,91.12,34.7
14,180.65,90.59,34.66
15,180.55,90.7,34.62
15,180.51,90.88,34.78
14,180.86,90.45,34.78
15,180.4,90.96,34.81
15,180.29,91.03,34.85
14,179.76,91.19,34.84
15,179.96,91.15,34.87
15,180.11,91.14,34.94
15,179.55,91.09,34.62
15,179.5,91.04,34.53
15,181.57,91.46,34.59
15,181.34,91.27,34.58
13,182.91,93.54,34.59
15,181.37,91.7,34.59
15,180.64,90.99,34.55
14,180.52,90.89,34.64
15,180.76,91.09,34.55
14,180.73,90.65,34.63
14,180.63,90.77,34.63
15,180.96,91.04,34.55
15,180.66,91.21,34.55
15,180.54,91.11,34.55
14,180.42,91.01,34.64
14,180.32,91.13,34.55
15,180.2,91.03,34.63
15,180.44,91.23,34.55
15,180.46,91.41,34.55
15,180.54,90.93,34.75
15,181.14,91.51,34.58
13,179.82,91.69,34.55
14,180.03,91.67,34.55
15,180.21,91.07,34.75
15,180.43,91.03,34.76
14,180.14,91.59,34.55
15,180.24,91.47,34.55
15,180.34,91.36,34.63
14,179.92,91.61,34.55
14,180.02,91.49,34.55
14,179.92,91.41,34.61
14,179.78,91.28,34.65
15,180.13,91.38,34.62
15,180,91.26,34.66
15,179.89,91.2,34.75
15,180.22,91.24,34.66
15,180.11,91.16,34.77
13,179.7,91.62,34.55
14,179.82,91.53,34.62
13,179.6,91.71,34.55
15,179.56,91.12,34.59
14,179.44,91.14,34.55
15,179.44,91.24,34.54
14,179.68,91.4,34.66
13,179.58,91.56,34.62
13,179.48,91.65,34.55
14,179.34,91.09,34.55
15,179.32,91.11,34.52
10,184.13,96.15,37.62
15,181.12,91.07,34.56
15,180.91,90.89,34.61
11,184.14,95.35,37.72
11,184,96.34,37.54
10,184.13,96.18,38.15
10,184.13,95.94,38.32
15,181.02,90.59,34.65
16,181.02,90.3,34.64
16,181.13,90.17,34.64
16,181.34,90.15,34.56
16,181.22,90.05,34.65
16,181.44,90.03,34.55
16,181.32,89.93,34.65
