ppm HF Concentration mole,X (m),Y (m),Z (m)
32,66.98,85.78,40.56
34,67.03,85.59,40.46
38,68,85.55,40.46
21,72.29,82.49,50.3
21,72.35,82.48,50.15
38,66.56,79.26,50.3
33,66.95,85.78,41.02
35,67.83,85.78,40.53
35,66.95,85.78,41.73
27,66.38,85.26,40.58
30,66.43,85.78,40.52
38,67.14,85.58,40.75
40,67.16,85.43,40.65
46,68.07,85.4,40.65
34,66.61,85.3,40.46
42,67.54,85.19,40.46
43,68.5,85.12,40.46
39,66.96,85.78,42.41
36,66.96,85.78,43.07
43,66.38,85.25,43.74
25,66.96,85.78,43.72
24,68.02,85.78,43.74
38,66.38,85.25,44.38
21,72.35,84.4,50.15
20,72.02,84.43,50.3
21,72.12,82.97,50.3
21,72.35,83.05,50.15
22,71.67,82.55,50.3
21,72.35,83.04,49.64
21,72.35,83.9,49.65
22,72.35,83.88,48.95
20,70.36,84.65,50.3
20,71.38,85.78,50.15
20,71.47,85.33,50.3
20,72.35,85.56,50.15
22,72.35,84.84,48.97
21,72.35,84.85,49.65
23,72.35,84.84,48.29
24,72.35,84.84,47.63
22,72.09,82.44,50.1
22,72.07,82.05,50.3
22,72.15,82.43,49.96
21,72.35,82.48,49.64
21,72.35,82.05,50.15
36,66.88,78.79,50.3
30,66.59,80.2,50.3
28,67.02,80.61,50.3
36,66.93,79.7,50.3
28,67.49,80.12,50.3
29,66.61,81.2,50.3
37,66.74,79.29,50.1
40,66.38,79.27,50.13
38,66.53,78.35,50.3
33,67.35,78.31,50.3
32,66.38,85.25,41.07
40,66.38,85.25,41.78
38,67.1,85.58,41.17
42,67.92,85.58,40.72
36,68.02,85.78,40.98
41,67.1,85.58,41.83
38,68.01,85.78,41.75
26,66.38,84.3,40.62
35,66.57,85.13,40.75
35,66.63,85.58,40.72
45,67.23,85.32,40.87
50,68.06,85.28,40.85
41,66.77,85.17,40.65
49,67.61,85.08,40.65
48,68.52,85.03,40.66
30,66.6,84.29,40.46
42,66.99,84.71,40.46
54,68.02,84.6,40.46
49,68.93,84.51,40.46
44,69.36,85.33,40.46
34,71.3,85.15,40.46
46,66.38,85.24,42.45
44,67.1,85.58,42.48
42,68.02,85.78,42.43
30,68.03,85.78,43.09
38,67.11,85.58,43.12
48,66.38,85.24,43.09
42,66.38,84.24,43.77
44,66.58,85.13,43.76
43,66.38,84.25,44.39
39,66.38,83.35,43.78
42,66.38,83.34,44.4
24,66.95,85.78,44.37
28,67.1,85.58,43.75
23,68.01,85.78,44.38
25,72.35,85.55,44.01
26,71.37,85.78,44.02
27,68.09,85.58,43.76
24,69.44,85.78,44.05
32,66.38,85.25,45.02
41,66.58,85.13,44.39
45,66.38,84.26,45.02
26,66.38,82.98,50.14
23,66.67,82.94,50.3
20,66.38,84.84,50.15
19,66.72,84.84,50.3
45,66.38,83.35,45.02
18,69.44,85.78,50.15
19,69.42,85.4,50.3
17,67.43,85.78,50.15
18,67.42,85.46,50.3
25,72.35,84.84,46.32
24,72.35,84.84,46.97
27,68.34,78.24,50.3
27,67.56,81.03,50.3
27,68.02,80.53,50.3
25,67.22,81.97,50.3
22,72.35,83.02,48.94
24,71.13,82.12,50.3
21,71.29,83.54,50.3
21,71.84,84.3,50.1
21,72.15,84.27,49.96
22,71.94,82.91,50.1
21,72.15,82.98,49.96
23,71.52,82.5,50.1
22,72.15,82.97,49.49
22,72.15,83.8,49.49
22,69.29,83.69,50.3
23,72.35,83.87,48.27
23,72.15,83.8,48.84
23,72.35,85.56,47.98
22,71.37,85.78,47.97
21,72.35,85.56,49.33
21,70.3,84.51,50.1
21,71.37,85.78,49.31
20,71.25,85.58,49.96
21,71.33,85.15,50.1
20,72.15,85.37,49.96
23,72.15,84.71,48.85
22,72.15,84.71,49.49
24,72.15,84.71,48.2
25,72.15,84.71,47.56
24,72.35,83.86,47.61
23,71.97,82.41,49.84
23,71.89,82.01,50.1
23,71.58,81.62,50.3
22,72.26,81.55,50.3
22,72.35,82.47,48.94
