ppm NH3 Concentration mole,X (m),Y (m),Z (m)
44,-617.07,-1023.71,14.89
44,-616.94,-1023.69,15.16
44,-616.41,-1023.51,14.95
44,-616.52,-1023.54,15.18
44,-616.66,-1023.73,15.17
44,-616.63,-1023.72,14.93
44,-616.84,-1023.91,15.16
44,-616.93,-1023.92,14.9
43,-616.94,-1023.68,16.05
43,-616.65,-1023.73,16.05
44,-616.56,-1023.27,14.95
44,-617.11,-1023.71,15.05
44,-616.91,-1023.5,14.92
44,-616.94,-1023.69,15.43
44,-616.66,-1023.73,15.42
44,-616.94,-1023.69,15.74
44,-616.65,-1023.73,15.74
44,-616.86,-1023.49,15.17
44,-616.52,-1023.54,15.42
44,-616.65,-1023.29,15.18
39,-616.47,-1023.97,18.55
44,-616.38,-1023.18,15.09
43,-616.32,-1023.53,16.04
43,-616.49,-1023.97,16.05
44,-616.32,-1023.53,15.73
44,-616.49,-1023.97,15.74
44,-616.32,-1023.53,15.39
44,-616.49,-1023.97,15.42
44,-616.31,-1023.53,15.09
44,-616.49,-1023.98,15.17
44,-616.41,-1023.95,14.93
44,-616.84,-1023.92,15.43
44,-616.69,-1024.17,15.43
44,-617.06,-1023.97,15.05
44,-616.7,-1024.17,15.16
44,-616.76,-1024.18,14.9
40,-616.67,-1024.16,18.55
41,-616.64,-1023.72,17.3
41,-616.48,-1023.97,17.3
43,-616.84,-1023.92,16.05
43,-616.69,-1024.17,16.05
44,-616.84,-1023.92,15.74
44,-616.69,-1024.17,15.74
40,-616.35,-1024.23,18.55
42,-616.65,-1023.73,16.67
43,-616.95,-1023.66,16.38
43,-616.65,-1023.73,16.36
43,-617.1,-1023.7,16.05
43,-616.51,-1023.54,16.05
43,-616.85,-1023.49,16.05
44,-616.81,-1023.04,14.95
44,-617.09,-1023.25,14.91
44,-617.11,-1023.7,15.38
44,-617.15,-1023.53,15.04
44,-616.86,-1023.49,15.43
44,-617.1,-1023.7,15.72
44,-616.51,-1023.54,15.73
44,-616.85,-1023.49,15.74
44,-617,-1023.24,15.17
44,-616.83,-1023.05,15.18
44,-616.64,-1023.29,15.42
44,-616.56,-1022.83,14.97
44,-616.67,-1022.86,15.19
39,-616.47,-1023.97,18.86
41,-616.95,-1023.64,17.3
41,-616.65,-1023.73,16.99
41,-616.51,-1023.54,17.3
41,-616.83,-1023.48,17.3
39,-616.83,-1023.91,18.55
40,-616.48,-1023.97,18.24
39,-616.64,-1023.72,18.55
39,-616.24,-1023.88,18.55
39,-616.51,-1023.54,18.55
41,-616.32,-1023.53,17.3
43,-616.39,-1023.19,16.04
44,-616.39,-1023.19,15.73
44,-616.39,-1023.19,15.39
44,-616.46,-1022.85,15.09
39,-616.66,-1024.16,20.11
39,-616.35,-1024.23,19.17
39,-616.67,-1024.16,19.18
39,-616.35,-1024.23,18.86
39,-616.67,-1024.16,18.86
41,-616.32,-1023.54,16.98
41,-616.48,-1023.97,16.99
41,-616.25,-1023.88,17.3
42,-616.48,-1023.97,16.67
42,-616.32,-1023.53,16.36
42,-616.48,-1023.97,16.36
42,-616.83,-1023.91,16.68
42,-616.68,-1024.17,16.68
43,-616.83,-1023.91,16.36
43,-616.68,-1024.17,16.36
43,-616.25,-1023.88,16.05
43,-616.36,-1024.23,16.05
44,-616.24,-1023.88,15.73
