ppm NH3 Concentration mole,X (m),Y (m),Z (m)
25,-63.67,-134.84,22.08
26,-64.1,-134.67,22.2
27,-64.13,-134.78,22.14
27,-64.48,-134.67,22.21
28,-64.53,-134.73,22.19
26,-63.93,-134.97,22.12
27,-64.16,-134.94,22.17
25,-63.66,-134.86,22.24
26,-64.11,-134.68,22.45
26,-63.86,-135.14,22.19
29,-64.61,-134.84,22.22
27,-64.56,-134.67,22.44
30,-65.45,-134.74,22.31
29,-64.98,-134.75,22.24
28,-64.96,-134.68,22.44
29,-64.59,-135.09,22.21
30,-65.43,-134.67,22.46
31,-65.68,-134.98,22.37
31,-65.68,-134.81,22.36
27,-64.15,-135.1,22.15
28,-64.36,-134.95,22.18
28,-64.47,-134.77,22.28
27,-64.1,-134.79,22.27
28,-64.35,-135.14,22.41
26,-63.88,-134.95,22.25
26,-63.88,-135.14,22.44
27,-64.11,-134.83,22.47
25,-63.66,-134.86,22.47
25,-63.43,-134.78,22.78
26,-64.11,-134.68,22.78
25,-63.69,-134.68,22.78
29,-64.59,-135.14,22.42
27,-64.14,-135.14,22.39
25,-63.46,-135.14,22.78
25,-63.46,-134.98,22.47
30,-65.03,-135.07,22.27
30,-65.04,-135.14,22.45
29,-64.79,-134.94,22.23
30,-64.79,-135.14,22.43
28,-64.56,-134.81,22.47
27,-64.55,-134.68,22.78
31,-65.24,-135.14,22.41
30,-65.24,-134.89,22.29
30,-65.43,-134.79,22.52
29,-64.97,-134.8,22.48
29,-65.23,-134.68,22.45
28,-64.95,-134.68,22.79
31,-65.48,-135.04,22.34
31,-65.47,-134.89,22.35
31,-65.66,-134.82,22.54
31,-65.66,-134.96,22.56
29,-64.58,-135.02,22.47
30,-65.42,-134.68,22.79
31,-65.47,-135.14,22.48
30,-65.67,-134.67,22.49
31,-65.87,-134.77,22.53
31,-65.88,-134.71,22.36
32,-65.91,-135.04,22.39
32,-65.9,-134.87,22.4
31,-65.89,-134.88,22.58
32,-65.89,-135,22.57
27,-64.14,-135.03,22.43
28,-64.34,-134.94,22.45
28,-64.34,-135.14,22.78
26,-63.91,-134.95,22.46
26,-63.87,-135.14,22.78
27,-64.11,-134.84,22.78
25,-63.66,-134.86,22.78
25,-63.43,-134.78,23.09
26,-64.1,-134.68,23.1
25,-63.69,-134.68,23.09
29,-64.58,-135.14,22.79
27,-64.14,-135.14,22.78
25,-63.46,-135.14,23.09
25,-63.45,-134.98,22.78
30,-65.02,-135.01,22.49
30,-65.06,-135.14,22.79
29,-64.78,-134.93,22.47
29,-64.79,-135.14,22.79
28,-64.55,-134.82,22.79
27,-64.54,-134.68,23.1
30,-65.21,-134.89,22.5
30,-65.43,-134.79,22.79
29,-64.97,-134.81,22.79
29,-65.22,-134.68,22.79
29,-65.42,-134.68,23.11
28,-64.94,-134.68,23.1
31,-65.45,-134.89,22.55
31,-65.45,-135,22.54
31,-65.66,-134.87,22.8
28,-64.58,-135.02,22.79
30,-65.66,-134.68,23.11
30,-65.87,-134.78,23.11
30,-65.67,-134.68,22.79
31,-65.87,-134.78,22.8
31,-65.46,-135.14,22.79
32,-65.9,-135.14,22.51
30,-65.87,-134.67,22.49
32,-66.1,-134.86,22.57
32,-66.11,-134.84,22.41
32,-66.34,-134.95,22.58
31,-65.9,-134.98,22.8
31,-65.9,-135.14,23.11
27,-64.13,-135.04,22.79
28,-64.34,-134.94,22.79
27,-64.34,-135.14,23.1
26,-63.91,-134.96,22.78
26,-63.87,-135.14,23.09
27,-64.11,-134.83,23.1
25,-63.66,-134.86,23.09
26,-64.1,-134.68,23.41
25,-63.68,-134.68,23.4
28,-64.58,-135.14,23.1
27,-64.13,-135.14,23.1
25,-63.46,-135.14,23.4
25,-63.45,-134.98,23.09
30,-65.03,-135.01,22.79
29,-65.06,-135.14,23.11
29,-64.78,-134.93,22.79
29,-64.78,-135.14,23.1
28,-64.55,-134.82,23.1
27,-64.54,-134.68,23.41
30,-65.22,-134.89,22.79
30,-65.43,-134.79,23.11
29,-64.96,-134.81,23.1
29,-65.22,-134.68,23.11
29,-65.42,-134.68,23.42
28,-64.94,-134.68,23.42
30,-65.46,-135.14,23.11
31,-65.45,-135,22.79
30,-65.66,-134.87,23.11
28,-64.57,-135.02,23.1
29,-65.66,-134.68,23.42
30,-65.87,-134.78,23.42
30,-65.87,-134.68,23.11
31,-66.1,-134.86,23.11
30,-65.87,-134.68,22.79
31,-66.1,-134.86,22.8
31,-66.34,-134.96,23.12
31,-65.91,-135.14,22.79
32,-66.3,-135.14,22.53
32,-66.35,-134.96,22.8
31,-66.14,-134.67,22.51
