ppm NH3 Concentration mole,X (m),Y (m),Z (m)
141,-238.05,367.43,33.14
140,-242.09,374.9,30.91
110,-251.11,354.41,32.38
139,-243.5,360.87,33.01
141,-238.28,367.59,34.1
141,-237.04,353.21,35.84
141,-248.78,382.68,28.02
110,-257.59,362.14,29.54
138,-249.9,368.54,30.2
139,-242.31,375.06,31.87
53,-266.42,341.6,31.09
76,-258.72,347.95,31.76
52,-262.46,334.23,33.3
147,-251.33,354.57,33.34
112,-244.71,346.84,35.19
140,-239.6,367.81,34.94
153,-243.72,361.04,33.97
144,-237.27,353.38,36.8
56,-253.85,326.43,36.65
57,-247.26,318.63,39.54
34,-256.09,298.12,41.1
45,-248.39,304.46,41.77
34,-252.19,290.82,43.28
143,-313.2,459.52,12.02
148,-306.63,454.14,12.56
167,-305.48,465.88,11.23
99,-276.85,385.14,21.16
97,-272.84,377.76,23.3
107,-264.2,369.94,26.65
137,-269.17,391.51,21.79
143,-255.13,390.4,25.22
137,-256.49,376.34,27.33
141,-249,382.84,28.98
31,-292.48,372.42,21.19
58,-284.71,378.81,20.86
37,-285.9,364.66,22.88
66,-278.33,371.16,23.2
73,-271.77,363.53,26.02
45,-279.44,357.06,25.39
75,-265.29,355.73,28.88
50,-273.13,349.39,28.18
136,-257.81,362.3,30.5
136,-243.45,375.7,33.79
151,-250.12,368.71,31.16
25,-275.45,321.11,32.6
36,-274.25,335.26,30.4
39,-267.92,327.63,33.2
88,-266.63,341.77,32.05
122,-258.94,348.11,32.72
76,-252.44,340.39,34.53
58,-257.83,333.86,34.43
82,-262.68,334.4,34.26
176,-252.69,355.85,34.56
129,-244.94,347.01,36.15
160,-245.1,362.26,34.95
148,-237.6,353.66,41.51
31,-269.03,313.54,35.41
43,-261.41,320.02,36.03
44,-254.95,312.23,38.89
32,-262.77,305.88,38.2
90,-254.07,326.6,37.61
95,-247.48,318.8,40.5
66,-256.31,298.28,42.06
38,-247.59,290.49,44.4
80,-248.61,304.62,42.73
51,-242.15,296.97,44.52
63,-252.38,290.94,44.25
39,-243.72,283.15,45.66
100,-383.58,544.25,9.51
130,-375.88,550.65,9.91
61,-404.12,553.24,10.73
58,-410.52,560.91,11.58
40,-411.81,546.84,10.74
38,-418.21,554.52,11.59
138,-325.96,474.83,10.19
141,-319.56,467.15,11.13
162,-318.29,481.25,9.37
165,-311.88,473.56,10.32
115,-320.7,455.41,12.57
166,-313.19,459.64,13.02
140,-307.06,449.42,13.07
164,-306.62,454.25,13.55
176,-305.47,465.99,12.22
147,-300.35,444.03,13.54
149,-293.93,436.43,14.26
85,-302.88,416.05,16.55
85,-296.45,408.29,17.28
119,-295.19,422.43,15.76
120,-288.74,414.72,16.49
84,-290,400.59,18
86,-283.48,392.9,19.06
122,-282.25,406.98,17.41
131,-275.73,399.28,19.16
128,-277,385.29,22.14
112,-268.2,377.39,24.44
125,-273.03,377.92,24.27
128,-264.41,370.11,27.61
160,-269.36,391.67,22.76
136,-262.83,383.99,24.54
143,-255.34,390.56,26.18
138,-249.38,383.16,32.57
148,-256.71,376.51,28.29
55,-310.56,409.64,17.33
55,-304.15,401.89,18.07
32,-318.24,403.18,18.13
32,-311.83,395.5,18.85
54,-297.71,394.21,18.79
32,-305.41,387.81,19.58
31,-298.97,380.12,20.3
52,-291.24,386.51,19.51
57,-292.55,372.55,22.18
86,-284.82,378.95,21.84
59,-286.02,364.81,23.86
94,-278.5,371.31,24.17
32,-280.86,343.06,27.51
98,-271.97,363.69,26.98
71,-279.61,357.22,26.36
105,-265.5,355.9,29.84
80,-273.33,349.55,29.14
177,-258.34,362.71,33.4
163,-250.73,369.16,33.68
43,-282.16,329.02,30.71
41,-275.66,321.28,33.56
68,-274.46,335.42,31.36
65,-268.14,327.8,34.16
161,-260.29,349.44,34.18
149,-267.76,342.4,34.04
105,-252.66,340.56,35.49
94,-258.05,334.03,35.39
132,-263.98,334.6,35.14
181,-251.42,354.68,40.72
177,-245.25,347.25,41.26
104,-237.28,353.5,50.72
149,-243.82,361.15,40.81
60,-269.25,313.71,36.37
77,-261.63,320.18,36.99
80,-255.17,312.4,39.85
64,-262.99,306.05,39.16
154,-238.56,339.42,50.78
198,-254.36,326.85,42.01
182,-248.01,319.21,43.43
25,-271.82,285.53,40.72
48,-264.13,291.93,41.37
142,-257.43,298.9,44.07
154,-249.96,305.93,44.2
79,-247.76,290.59,45.38
111,-253.67,291.11,45.16
89,-242.34,297.09,45.49
79,-243.83,283.14,46.66
47,-257.84,284.36,44.09
42,-405.41,539.15,9.88
65,-397.71,545.55,9.88
45,-399,531.46,9.08
70,-391.29,537.85,9.22
112,-370.76,528.88,9.1
106,-377.16,536.56,9.3
116,-383.58,544.2,10.51
135,-369.47,542.96,9.71
142,-375.88,550.6,10.91
140,-363.07,535.28,9.51
76,-404.08,553.18,11.72
72,-410.47,560.86,12.58
52,-411.76,546.78,11.73
49,-418.15,554.46,12.58
104,-340.05,476.12,10.06
70,-347.73,469.71,10.87
133,-338.78,490.25,8.31
136,-332.37,482.53,9.24
158,-331.1,496.72,7.76
160,-324.7,488.97,8.44
107,-333.64,468.43,11
110,-327.24,460.69,11.96
74,-341.32,462.03,11.82
77,-334.91,454.28,12.77
156,-325.96,474.95,11.18
159,-319.55,467.27,12.13
173,-318.29,481.36,10.37
174,-311.88,473.67,11.31
42,-355.4,463.31,11.69
44,-348.99,455.58,12.64
26,-356.45,451.46,13.17
50,-342.37,450.2,13.3
106,-321.13,450.68,13.11
135,-320.7,455.52,13.56
77,-328.51,446.57,13.64
114,-314.47,445.41,13.6
81,-322.11,438.98,14.39
176,-313.12,460.64,14.64
160,-307.05,449.53,14.06
175,-306.48,455.5,14.61
180,-305.46,466.37,14.37
179,-298.99,459.27,14.59
116,-308.03,437.71,14.32
118,-301.61,430.1,15.04
83,-315.7,431.38,15.1
84,-309.29,423.77,15.82
161,-300.34,444.14,14.54
164,-293.92,436.54,15.25
48,-336.18,440.24,14.43
26,-343.86,433.92,15.21
51,-329.78,432.65,15.17
28,-337.46,426.32,15.94
53,-323.37,425.05,15.88
54,-316.97,417.36,16.61
29,-331.05,418.64,16.67
31,-324.64,410.92,17.4
113,-302.87,416.15,17.54
115,-296.46,408.4,18.27
143,-295.19,422.54,16.76
143,-288.77,414.84,17.48
113,-290.03,400.71,19
113,-283.57,393.04,20.05
143,-282.33,407.11,18.4
148,-275.86,399.42,20.14
157,-278.08,385.9,24.08
134,-268.41,377.55,25.4
148,-274.32,378.11,25.14
179,-264.69,370.35,31.98
174,-270.67,392.96,24.19
140,-255.63,390.77,31.24
148,-263.04,384.15,25.51
166,-257.03,376.77,32.27
80,-310.55,409.75,18.33
83,-304.14,402,19.06
51,-318.23,403.28,19.12
54,-311.82,395.6,19.85
85,-297.72,394.32,19.78
57,-305.41,387.92,20.57
58,-298.99,380.24,21.29
82,-291.29,386.63,20.51
38,-300.26,366.07,22.94
43,-293.53,360.68,23.83
109,-292.65,372.91,24.45
138,-285.18,379.38,24.2
101,-287.14,366.24,25.01
130,-279.8,372.52,25.18
44,-287.48,350.82,25.87
33,-288.64,336.77,27.96
58,-281.04,343.22,28.48
179,-272.28,363.92,31.73
168,-279.9,357.46,31.51
173,-265.97,356.27,33.13
164,-273.69,349.87,32.82
181,-257.85,362.44,40.88
146,-250.17,368.84,40.79
111,-282.66,329.42,33.68
99,-277,322.57,34.82
141,-275.05,335.87,33.95
123,-269.48,329.01,35.18
204,-259.03,348.21,40.62
226,-266.67,341.92,40.81
195,-252.93,340.81,41.02
210,-260.51,334.42,40.94
147,-251.36,354.79,50.85
151,-244.96,347.1,50.81
98,-243.68,361.19,50.76
25,-292.08,309.1,34.3
65,-290.29,322.98,33.41
62,-284.61,316.15,34.43
37,-276.97,307.26,35.72
43,-270.69,299.71,38.49
184,-269.57,313.95,41.54
202,-261.94,320.42,41.76
184,-255.64,312.77,43.16
168,-263.36,306.36,42.85
