ppm NH3 Concentration mole,X (m),Y (m),Z (m)
27,-182.36,178.04,37.76
51,-182.38,177.91,42.06
68,-175.99,170.35,37.25
59,-169.57,162.75,35.8
64,-190.07,171.51,41.7
91,-176.01,170.23,41.79
85,-183.69,163.92,36.35
110,-169.6,162.65,36.79
103,-163.17,155.03,35.33
89,-177.23,156.37,34.86
39,-175.85,170.4,50.77
187,-183.68,163.83,41.41
123,-169.61,162.55,41.55
139,-163.21,154.94,36.33
206,-177.27,156.28,35.86
32,-142.65,146.14,35.36
141,-156.75,147.39,34.88
197,-170.81,148.73,34.41
106,-183.53,164,50.86
70,-169.45,162.72,50.73
543,-122.24,108.69,33.14
39,-123.12,126.58,34.34
284,-120.48,115.69,33.52
28,-129.52,134.29,34.8
37,-126.33,130.44,34.57
132,-191.33,157.48,41.04
30,-184.92,149.97,34.96
151,-163.21,154.86,41.32
376,-177.28,156.17,41.14
160,-156.79,147.29,35.88
349,-170.85,148.63,35.4
82,-139.78,138.77,34.79
103,-136.58,134.91,34.55
300,-164.39,141.08,33.95
182,-150.33,139.74,34.43
441,-124.32,112.49,33.08
105,-191.22,157.6,50.95
107,-163.05,155.03,50.7
265,-177.13,156.32,50.82
559,-119.87,108.46,33.37
695,-122.34,108.67,34.14
517,-124.92,105.37,32.84
160,-126.94,123.42,33.87
211,-123.71,119.58,33.64
225,-120.55,115.65,34.52
70,-199,151.13,40.69
133,-133.37,131.08,34.33
152,-130.15,127.26,34.1
358,-184.93,149.83,40.74
37,-178.49,142.33,34.47
188,-156.8,147.2,41.08
574,-170.87,148.51,40.9
47,-139.82,138.68,35.78
63,-136.62,134.82,35.55
478,-164.43,140.99,34.95
198,-150.37,139.65,35.42
237,-143.91,132.09,33.97
357,-157.97,133.44,33.5
530,-124.4,112.45,34.08
384,-127.65,115.21,33.06
501,-128.19,109.26,32.63
420,-122.85,101.61,33.16
610,-117.85,104.7,33.68
67,-198.9,151.2,51.04
309,-184.82,149.92,50.91
147,-156.65,147.35,50.67
445,-170.73,148.63,50.79
643,-119.97,108.45,34.37
762,-122.99,108.72,34.93
736,-125.02,105.36,33.84
313,-128.8,102.18,32.45
321,-130.8,120.24,33.4
96,-126.99,123.34,34.87
140,-123.77,119.51,34.64
354,-127.43,117.59,33.3
82,-120.62,115.6,37.78
134,-192.59,143.55,40.53
305,-137.5,124.4,33.51
95,-133.41,130.99,35.32
103,-130.2,127.17,35.1
595,-178.53,142.17,40.48
40,-172.07,134.68,34.02
51,-165.4,129.46,32.8
30,-139.75,138.68,43.04
40,-139.84,138.6,38.46
32,-136.55,134.84,43.03
50,-136.64,134.75,38.34
762,-164.46,140.85,40.66
251,-150.39,139.54,40.83
272,-143.95,132,34.97
560,-158.01,133.34,34.49
318,-151.55,125.79,33.05
627,-125.11,111.91,34.96
492,-127.71,115.16,34.06
710,-128.27,109.22,33.63
30,-165.9,124.64,33.33
388,-132.03,106.05,32.19
387,-131.4,113.17,32.71
375,-134.63,117,32.93
265,-145.17,118.04,32.58
238,-125.54,98.3,32.97
513,-120.49,101.39,33.49
628,-122.96,101.61,34.16
645,-117.96,104.71,34.68
31,-178.32,142.27,60.88
138,-192.5,143.52,51.01
177,-150.25,139.67,50.63
572,-178.41,142.23,50.88
628,-164.33,140.95,50.76
163,-135.88,102.85,31.77
354,-121.21,108.56,37.74
858,-125.58,105.37,34.89
522,-128.9,102.17,33.44
95,-132.65,98.98,32.08
340,-130.86,120.17,34.4
48,-127.02,123.26,37.97
63,-123.81,119.43,37.85
361,-127.49,117.52,34.29
298,-124.4,112.46,37.84
195,-186.08,135.89,40.62
38,-133.35,131,43.01
27,-130.15,127.16,42.99
373,-137.55,124.32,34.51
71,-133.43,130.92,38.22
66,-130.22,127.09,38.1
774,-172.11,134.51,40.24
91,-165.45,129.37,33.8
341,-143.98,131.88,40.59
964,-158.05,133.19,40.41
504,-151.59,125.7,34.04
604,-127.81,114.52,34.87
860,-128.45,109.12,34.87
57,-166.04,123.38,34.4
615,-132.11,106.02,33.19
578,-131.47,113.11,33.71
555,-134.69,116.92,33.93
428,-145.21,117.96,33.58
47,-159.3,119.26,33.1
259,-138.78,110.26,32.13
31,-152.87,111.64,31.64
67,-129.39,95.12,32.6
414,-125.64,98.3,33.96
671,-120.6,101.39,34.48
710,-123.62,101.67,34.95
347,-118.08,104.74,37.87
77,-127.31,91.4,32.95
25,-157.84,133.3,60.72
45,-171.92,134.58,60.85
209,-186.1,135.83,50.97
188,-143.85,131.98,50.6
811,-157.93,133.27,50.73
836,-172.01,134.55,50.85
277,-135.96,102.82,32.77
662,-125.03,105.37,37.92
764,-129.11,102.18,34.79
181,-132.75,98.97,33.07
104,-130.79,120.11,43.02
61,-127.59,116.27,43
272,-128.24,109.23,43.03
320,-130.87,120.08,37.75
316,-127.64,116.3,37.73
708,-128.28,109.21,38.03
226,-179.66,128.23,40.48
444,-137.58,124.2,40.34
1172,-151.64,125.53,40.17
909,-165.7,126.93,40.18
769,-135.31,116.29,34.88
903,-132.25,105.95,34.68
800,-131.63,112.62,34.83
653,-144.57,116.29,34.64
85,-160.53,118.01,34.4
425,-138.85,110.2,33.13
56,-152.92,111.56,32.64
30,-146.47,103.86,31.23
156,-129.49,95.11,33.6
579,-126.35,98.87,34.89
550,-121.86,101.53,37.8
208,-125.04,105.39,43.02
49,-130.03,88.11,32.64
210,-127.42,91.38,33.94
33,-130.73,81.12,32.29
35,-151.44,125.62,60.69
64,-165.52,126.9,60.82
25,-130.75,120.13,48.02
170,-128.19,109.25,48.03
283,-179.7,128.15,50.94
181,-137.45,124.3,50.57
991,-151.53,125.58,50.69
1116,-165.61,126.87,50.82
519,-136.08,102.77,34.49
42,-139.8,99.61,32.34
985,-128.92,102.17,38.06
368,-132.93,98.98,34.63
1326,-132.08,106.03,43.08
678,-134.64,116.91,43.07
508,-131.44,113.07,43.05
901,-134.64,116.93,37.87
1216,-132.12,106.01,38.08
847,-131.47,113.12,37.93
223,-173.37,120.58,40.64
1358,-145.3,117.95,40.34
1072,-159.18,119.25,40.37
704,-139.11,109.75,34.65
29,-167.19,112.47,34.3
102,-153.21,110.59,34.29
47,-146.54,103.8,32.22
111,-124.99,105.41,48.02
33,-133.38,91.92,33.21
293,-130.03,95.2,34.79
127,-121.84,101.55,43
760,-125.68,98.27,37.87
1013,-128.88,102.19,43.06
355,-128.09,91.43,34.81
138,-130.13,88.09,33.64
113,-130.83,81.07,33.29
40,-128.14,109.26,53.03
47,-145.04,117.93,60.66
92,-159.12,119.22,60.78
207,-134.55,116.95,53.07
137,-131.34,113.11,53.05
1291,-132.03,106.05,48.08
386,-134.59,116.93,48.07
301,-131.39,113.09,48.05
361,-173.3,120.47,50.91
1194,-145.13,117.9,50.66
1440,-159.21,119.18,50.78
2465,-135.92,102.83,43.12
1303,-135.96,102.81,38.12
122,-139.92,99.58,34.3
1008,-132.76,98.97,38.11
80,-136.75,95.78,34.47
1590,-138.82,110.18,40.63
199,-166.99,112.75,40.87
1135,-152.89,111.6,40.51
109,-146.71,103.51,34.26
942,-128.83,102.21,48.06
89,-133.59,91.95,34.71
637,-125.68,98.35,43.05
2060,-132.72,98.99,43.11
806,-129.5,95.12,37.97
205,-130.66,88.07,34.82
232,-130.99,80.96,34.76
524,-131.99,106.06,53.08
63,-138.64,110.25,60.63
133,-152.72,111.53,60.75
347,-128.79,102.22,53.06
