ppm HF Concentration mole,X (m),Y (m),Z (m)
4319,54.78,78.73,41.34
386824,54.78,78.73,41.33
119823,54.78,78.73,41.33
398143,54.78,78.73,41.33
51390,54.78,78.73,41.34
35394,54.77,78.73,41.34
4843,54.78,78.73,41.34
18138,54.78,78.73,41.34
18135,54.78,78.73,41.34
572312,54.78,78.73,41.34
5758,54.78,78.73,41.34
17635,54.78,78.73,41.34
3981,54.78,78.73,41.34
111072,54.78,78.73,41.34
17661,54.78,78.73,41.34
85649,54.78,78.73,41.34
746279,54.78,78.73,41.34
639430,54.78,78.73,41.34
752803,54.78,78.73,41.34
61947,54.78,78.73,41.34
573884,54.78,78.73,41.33
597073,54.78,78.73,41.33
49092,54.78,78.73,41.33
4185,54.77,78.73,41.34
467081,54.77,78.73,41.33
877223,54.77,78.73,41.34
859012,54.78,78.73,41.33
3850,54.78,78.73,41.34
1380,54.78,78.73,41.34
4535,54.78,78.73,41.34
949,54.78,78.73,41.34
490712,54.78,78.73,41.33
42183,54.78,78.73,41.33
33648,54.78,78.73,41.33
6813,54.78,78.73,41.33
456430,54.77,78.73,41.33
477362,54.78,78.73,41.33
372358,54.77,78.73,41.32
548533,54.77,78.73,41.33
567683,54.78,78.73,41.33
468895,54.78,78.73,41.33
232653,54.78,78.73,41.33
673428,54.78,78.73,41.33
198450,54.78,78.73,41.33
393840,54.78,78.73,41.33
478482,54.78,78.73,41.33
138608,54.78,78.73,41.33
31157,54.78,78.73,41.33
22011,54.78,78.73,41.33
780885,54.78,78.73,41.34
426058,54.78,78.73,41.34
24484,54.78,78.73,41.34
355299,54.77,78.73,41.34
430288,54.78,78.73,41.34
355325,54.77,78.73,41.34
5004,54.78,78.73,41.34
51513,54.77,78.73,41.34
4815,54.77,78.73,41.34
1283,54.77,78.73,41.34
2094,54.78,78.73,41.34
435,54.78,78.73,41.35
721262,54.78,78.73,41.34
764420,54.78,78.73,41.34
792402,54.78,78.73,41.34
756147,54.78,78.73,41.34
749760,54.78,78.73,41.34
674854,54.78,78.73,41.33
824490,54.78,78.73,41.33
479863,54.78,78.73,41.33
746443,54.78,78.73,41.33
407486,54.78,78.73,41.33
6303,54.78,78.73,41.34
5110,54.78,78.73,41.34
57519,54.78,78.73,41.34
3463,54.78,78.73,41.34
120408,54.78,78.73,41.34
458377,54.78,78.73,41.34
83168,54.78,78.73,41.34
577923,54.78,78.73,41.34
405855,54.78,78.73,41.34
461962,54.78,78.73,41.34
7153,54.78,78.73,41.34
47875,54.78,78.73,41.34
3919,54.78,78.73,41.34
1190,54.78,78.73,41.34
382,54.78,78.73,41.34
156386,54.78,78.73,41.33
300660,54.78,78.73,41.34
12042,54.78,78.73,41.34
6428,54.78,78.73,41.34
87897,54.78,78.73,41.34
303088,54.78,78.73,41.34
11858,54.78,78.73,41.34
287588,54.78,78.73,41.34
340074,54.78,78.73,41.34
344507,54.78,78.73,41.34
400578,54.78,78.73,41.34
243570,54.78,78.73,41.34
274613,54.78,78.73,41.34
252977,54.78,78.73,41.34
10902,54.78,78.73,41.34
196893,54.78,78.73,41.33
16127,54.78,78.73,41.33
214933,54.78,78.73,41.33
184363,54.78,78.73,41.33
464252,54.77,78.73,41.33
574194,54.77,78.73,41.33
385115,54.77,78.73,41.33
331800,54.77,78.73,41.33
434133,54.77,78.73,41.33
366985,54.77,78.73,41.33
255443,54.77,78.73,41.33
206027,54.77,78.73,41.32
297283,54.77,78.73,41.32
83095,54.77,78.73,41.34
649529,54.77,78.73,41.34
44301,54.77,78.73,41.34
49544,54.77,78.73,41.34
28278,54.77,78.73,41.34
595337,54.77,78.73,41.34
672198,54.77,78.73,41.34
478275,54.77,78.73,41.34
644735,54.77,78.73,41.34
434178,54.77,78.73,41.34
224903,54.77,78.73,41.34
247401,54.77,78.73,41.34
4379,54.77,78.73,41.34
13712,54.77,78.73,41.34
2185,54.77,78.73,41.34
508,54.77,78.73,41.35
100851,54.77,78.73,41.33
103450,54.77,78.73,41.33
283360,54.77,78.73,41.33
518848,54.77,78.73,41.34
782657,54.77,78.73,41.34
702465,54.77,78.73,41.34
386190,54.77,78.73,41.34
460661,54.77,78.73,41.34
731994,54.77,78.73,41.34
738097,54.77,78.73,41.34
595492,54.77,78.73,41.33
848163,54.77,78.73,41.33
835766,54.77,78.73,41.33
279235,54.77,78.73,41.33
279447,54.77,78.73,41.33
650482,54.77,78.73,41.33
900794,54.77,78.73,41.33
770534,54.78,78.73,41.33
820847,54.78,78.73,41.33
840780,54.77,78.73,41.34
878822,54.77,78.73,41.34
360283,54.77,78.73,41.34
685370,54.77,78.73,41.34
798921,54.77,78.73,41.33
842255,54.77,78.73,41.33
706352,54.78,78.73,41.34
642693,54.78,78.73,41.33
775122,54.77,78.73,41.33
831810,54.78,78.73,41.33
855064,54.77,78.73,41.33
3297,54.78,78.73,41.34
745,54.78,78.73,41.34
525,54.78,78.73,41.34
470,54.78,78.73,41.34
1298,54.78,78.73,41.34
320,54.78,78.73,41.34
912,54.78,78.73,41.34
210,54.78,78.73,41.34
2785,54.78,78.73,41.34
1106,54.78,78.73,41.34
2062,54.78,78.73,41.34
1761,54.78,78.73,41.34
112546,54.78,78.73,41.33
57774,54.78,78.73,41.33
7530,54.78,78.73,41.33
6047,54.78,78.73,41.33
3593,54.78,78.73,41.33
1256,54.78,78.73,41.33
3299,54.78,78.73,41.33
383509,54.77,78.73,41.33
261946,54.78,78.73,41.33
315408,54.77,78.73,41.33
411174,54.77,78.73,41.33
331835,54.78,78.73,41.33
358301,54.78,78.73,41.33
302939,54.77,78.73,41.32
195777,54.77,78.73,41.32
323390,54.77,78.73,41.32
291532,54.78,78.73,41.32
663486,54.77,78.73,41.33
717893,54.78,78.73,41.33
600452,54.78,78.73,41.33
454635,54.78,78.73,41.33
494407,54.77,78.73,41.33
506156,54.77,78.73,41.33
548076,54.78,78.73,41.33
448350,54.78,78.73,41.33
336480,54.78,78.73,41.33
680776,54.78,78.73,41.33
732394,54.78,78.73,41.33
578462,54.78,78.73,41.33
747459,54.78,78.73,41.33
244857,54.78,78.73,41.32
266848,54.77,78.73,41.32
185695,54.78,78.73,41.33
49170,54.78,78.73,41.33
266014,54.78,78.73,41.33
224913,54.78,78.73,41.33
87474,54.78,78.73,41.33
8193,54.78,78.73,41.33
13586,54.78,78.73,41.33
6623,54.78,78.73,41.33
3227,54.78,78.73,41.33
328977,54.78,78.73,41.33
257032,54.78,78.73,41.33
133537,54.78,78.73,41.33
281078,54.78,78.73,41.33
139047,54.78,78.73,41.33
33869,54.78,78.73,41.33
18493,54.78,78.73,41.33
109423,54.78,78.73,41.32
26494,54.78,78.73,41.33
145703,54.78,78.73,41.33
2840,54.78,78.73,41.32
4805,54.78,78.73,41.33
74245,54.78,78.73,41.32
251242,54.77,78.73,41.34
329615,54.78,78.73,41.34
302400,54.77,78.73,41.34
387721,54.78,78.73,41.34
44781,54.77,78.73,41.34
78545,54.78,78.73,41.34
89302,54.78,78.73,41.34
56093,54.77,78.73,41.34
9056,54.78,78.73,41.34
2710,54.78,78.73,41.34
6108,54.77,78.73,41.34
513,54.78,78.73,41.35
734,54.77,78.73,41.34
346,54.77,78.73,41.35
154,54.78,78.73,41.35
81,54.78,78.74,41.35
76,54.78,78.74,41.35
1715,54.78,78.73,41.34
237,54.78,78.73,41.35
250,54.78,78.74,41.34
162,54.78,78.73,41.35
251518,54.78,78.73,41.34
243730,54.77,78.73,41.34
284529,54.78,78.73,41.34
254198,54.77,78.73,41.34
266701,54.78,78.73,41.34
231360,54.78,78.73,41.33
559038,54.78,78.73,41.33
156281,54.78,78.73,41.33
433822,54.78,78.73,41.33
115874,54.78,78.73,41.33
11342,54.78,78.73,41.34
5897,54.78,78.73,41.34
742,54.78,78.74,41.34
3954,54.78,78.73,41.34
16915,54.78,78.73,41.34
107101,54.78,78.73,41.34
16932,54.78,78.73,41.34
131943,54.78,78.73,41.34
87529,54.78,78.73,41.34
114290,54.78,78.73,41.34
2243,54.78,78.74,41.34
16228,54.78,78.73,41.34
1013,54.78,78.73,41.34
301,54.78,78.73,41.34
762,54.78,78.74,41.34
220,54.78,78.74,41.34
103,54.78,78.73,41.35
78,54.78,78.74,41.35
55,54.78,78.74,41.35
38809,54.78,78.73,41.33
28795,54.78,78.73,41.33
39106,54.78,78.73,41.33
95177,54.78,78.73,41.34
15205,54.78,78.73,41.34
18933,54.78,78.73,41.34
7783,54.78,78.73,41.34
75308,54.78,78.73,41.34
20939,54.78,78.73,41.34
61252,54.78,78.73,41.34
74304,54.78,78.73,41.34
73296,54.78,78.73,41.34
90238,54.78,78.73,41.34
55157,54.78,78.73,41.34
59148,54.78,78.73,41.34
61767,54.78,78.73,41.34
20296,54.78,78.73,41.34
49132,54.78,78.73,41.33
48502,54.78,78.73,41.33
49292,54.78,78.73,41.33
17359,54.78,78.73,41.33
103,54.77,78.73,41.35
364437,54.77,78.73,41.33
565839,54.77,78.73,41.33
192112,54.77,78.73,41.33
231094,54.77,78.73,41.33
388421,54.77,78.73,41.33
206067,54.77,78.73,41.33
359882,54.77,78.73,41.33
222657,54.77,78.73,41.33
282035,54.77,78.73,41.33
152179,54.77,78.73,41.33
126677,54.77,78.73,41.33
182788,54.77,78.73,41.33
123282,54.77,78.73,41.32
149911,54.77,78.73,41.32
248828,54.77,78.73,41.32
81515,54.77,78.73,41.32
140738,54.77,78.73,41.32
225819,54.77,78.73,41.32
8672,54.77,78.73,41.34
399149,54.77,78.73,41.34
12694,54.77,78.73,41.34
261730,54.77,78.73,41.34
10084,54.77,78.73,41.34
35155,54.77,78.73,41.34
12807,54.77,78.73,41.34
177454,54.77,78.73,41.34
311263,54.77,78.73,41.34
175848,54.77,78.73,41.34
360360,54.77,78.73,41.34
373434,54.77,78.73,41.34
24970,54.77,78.73,41.34
166445,54.77,78.73,41.34
9034,54.77,78.73,41.34
85242,54.77,78.73,41.34
133022,54.77,78.73,41.34
202597,54.77,78.73,41.34
115762,54.77,78.73,41.34
168812,54.77,78.73,41.34
94956,54.77,78.73,41.34
23996,54.77,78.73,41.34
31981,54.77,78.73,41.34
2189,54.77,78.73,41.34
4892,54.77,78.73,41.34
1455,54.77,78.73,41.34
325,54.77,78.73,41.35
2360,54.77,78.73,41.34
296,54.77,78.73,41.34
197,54.77,78.73,41.35
13515,54.77,78.73,41.34
482187,54.77,78.73,41.34
26088,54.77,78.73,41.34
18772,54.77,78.73,41.34
622263,54.77,78.73,41.34
20264,54.77,78.73,41.34
313473,54.77,78.73,41.34
368878,54.77,78.73,41.34
16062,54.77,78.73,41.33
118998,54.77,78.73,41.33
743208,54.77,78.73,41.33
105656,54.77,78.73,41.33
358685,54.77,78.73,41.33
108005,54.77,78.73,41.33
485643,54.77,78.73,41.33
87130,54.77,78.73,41.33
139847,54.77,78.73,41.34
249141,54.77,78.73,41.34
156806,54.77,78.73,41.34
79235,54.77,78.73,41.34
430052,54.77,78.73,41.33
662824,54.77,78.73,41.33
833375,54.77,78.73,41.33
511844,54.77,78.73,41.33
756611,54.77,78.73,41.33
880057,54.77,78.73,41.33
107349,54.77,78.73,41.34
254571,54.77,78.73,41.34
209978,54.77,78.73,41.34
390443,54.77,78.73,41.34
718973,54.77,78.73,41.34
199318,54.77,78.73,41.33
323038,54.77,78.73,41.33
634847,54.77,78.73,41.33
436589,54.77,78.73,41.33
662046,54.77,78.73,41.33
536394,54.77,78.73,41.33
754124,54.77,78.73,41.33
366043,54.77,78.73,41.33
269608,54.77,78.73,41.33
736889,54.77,78.73,41.33
804656,54.77,78.73,41.33
656229,54.77,78.73,41.33
759511,54.77,78.73,41.33
458670,54.78,78.73,41.33
562210,54.78,78.73,41.33
357815,54.77,78.73,41.34
610417,54.77,78.73,41.34
67606,54.77,78.73,41.34
154301,54.77,78.73,41.34
331774,54.77,78.73,41.33
561346,54.77,78.73,41.33
252324,54.77,78.73,41.34
227445,54.77,78.73,41.33
411151,54.77,78.73,41.33
550650,54.77,78.73,41.33
544693,54.77,78.73,41.33
678154,54.77,78.73,41.33
625,54.78,78.73,41.34
150,54.78,78.73,41.34
83,54.78,78.73,41.34
770,54.78,78.74,41.34
408,54.78,78.74,41.34
112,54.78,78.73,41.34
306,54.78,78.74,41.34
113,54.78,78.73,41.34
211,54.78,78.74,41.34
93,54.78,78.73,41.34
88,54.78,78.73,41.34
152,54.78,78.74,41.34
72,54.78,78.73,41.34
132,54.78,78.74,41.34
478,54.78,78.73,41.34
2085,54.78,78.73,41.34
217,54.79,78.73,41.34
1955,54.78,78.73,41.34
371,54.78,78.73,41.34
1400,54.78,78.73,41.34
245,54.78,78.73,41.34
160,54.79,78.73,41.34
12992,54.78,78.73,41.33
1876,54.78,78.73,41.33
7855,54.78,78.73,41.33
4720,54.78,78.73,41.33
1103,54.78,78.73,41.33
3260,54.78,78.73,41.33
870,54.78,78.73,41.33
841,54.78,78.73,41.33
197,54.79,78.73,41.33
1679,54.78,78.73,41.33
443,54.78,78.73,41.33
563,54.78,78.73,41.33
973,54.78,78.73,41.32
164927,54.77,78.73,41.33
154094,54.78,78.73,41.33
261551,54.78,78.73,41.33
211670,54.77,78.73,41.33
199388,54.78,78.73,41.33
109015,54.77,78.73,41.32
131231,54.77,78.73,41.32
278943,54.78,78.73,41.32
124738,54.78,78.73,41.32
207687,54.78,78.73,41.32
312481,54.77,78.73,41.33
415120,54.77,78.73,41.33
483354,54.78,78.73,41.33
445989,54.78,78.73,41.33
235335,54.77,78.73,41.33
306738,54.77,78.73,41.33
323676,54.78,78.73,41.33
236962,54.78,78.73,41.33
354703,54.78,78.73,41.33
330064,54.78,78.73,41.33
250619,54.78,78.73,41.33
248197,54.78,78.73,41.33
174903,54.78,78.73,41.32
83433,54.78,78.73,41.32
232579,54.78,78.73,41.32
232818,54.77,78.73,41.32
80049,54.77,78.73,41.32
241710,54.77,78.73,41.32
1066,54.78,78.73,41.33
1965,54.78,78.73,41.33
127103,54.78,78.73,41.33
25971,54.78,78.73,41.33
203439,54.78,78.73,41.33
72614,54.78,78.73,41.33
4451,54.78,78.73,41.33
9791,54.78,78.73,41.33
4428,54.78,78.73,41.33
2308,54.78,78.73,41.33
91816,54.78,78.73,41.33
102745,54.78,78.73,41.33
32406,54.78,78.73,41.33
85743,54.78,78.73,41.33
75329,54.78,78.73,41.33
20630,54.78,78.73,41.33
13996,54.78,78.73,41.33
333,54.78,78.73,41.32
544,54.78,78.73,41.33
42792,54.78,78.73,41.32
19519,54.78,78.73,41.32
12005,54.78,78.73,41.33
39119,54.78,78.73,41.33
80499,54.78,78.73,41.33
614,54.78,78.73,41.32
1706,54.78,78.73,41.33
90692,54.78,78.73,41.32
23374,54.78,78.73,41.32
13555,54.78,78.73,41.32
1721,54.78,78.73,41.32
44013,54.77,78.73,41.34
65601,54.78,78.73,41.34
51688,54.77,78.73,41.34
77102,54.78,78.73,41.34
5307,54.77,78.74,41.34
9254,54.78,78.73,41.34
12491,54.78,78.73,41.34
7682,54.77,78.74,41.34
933,54.77,78.74,41.34
1775,54.78,78.73,41.34
335,54.77,78.74,41.35
245,54.77,78.73,41.35
207,54.77,78.74,41.35
89,54.78,78.74,41.35
79,54.77,78.74,41.35
55,54.77,78.74,41.35
61,54.78,78.74,41.35
63,54.78,78.74,41.35
60,54.78,78.74,41.35
59,54.78,78.74,41.35
51,54.78,78.74,41.35
51,54.78,78.74,41.35
52,54.78,78.74,41.35
450,54.78,78.74,41.34
360,54.78,78.74,41.34
128,54.78,78.74,41.35
111,54.78,78.74,41.35
58035,54.78,78.73,41.34
43120,54.77,78.73,41.34
56786,54.78,78.73,41.34
46149,54.77,78.73,41.34
56400,54.78,78.73,41.34
57218,54.78,78.73,41.33
184897,54.78,78.73,41.33
41672,54.78,78.73,41.33
139659,54.78,78.73,41.33
33718,54.78,78.73,41.33
1695,54.78,78.74,41.34
1527,54.78,78.74,41.34
274,54.78,78.74,41.34
347,54.78,78.74,41.34
1988,54.78,78.74,41.34
2729,54.78,78.74,41.34
17555,54.78,78.73,41.34
2903,54.78,78.74,41.34
20583,54.78,78.73,41.34
16344,54.78,78.73,41.34
20211,54.78,78.73,41.34
554,54.78,78.74,41.34
3530,54.78,78.74,41.34
276,54.78,78.74,41.34
202,54.78,78.74,41.34
94,54.78,78.73,41.34
144,54.78,78.74,41.34
77,54.78,78.74,41.34
61,54.78,78.74,41.35
108,54.78,78.74,41.34
62,54.78,78.74,41.35
92,54.78,78.74,41.34
50,54.78,78.74,41.35
53,54.78,78.74,41.35
51,54.78,78.74,41.35
52,54.78,78.74,41.35
11020,54.78,78.73,41.33
6850,54.78,78.73,41.33
9638,54.78,78.73,41.33
4914,54.78,78.73,41.33
11087,54.78,78.73,41.33
18800,54.78,78.73,41.34
10876,54.78,78.73,41.34
4114,54.78,78.74,41.34
2976,54.78,78.74,41.34
1194,54.78,78.74,41.34
433,54.78,78.74,41.34
16612,54.78,78.73,41.34
10601,54.78,78.73,41.34
1375,54.78,78.74,41.34
14545,54.78,78.73,41.34
16212,54.78,78.73,41.34
15210,54.78,78.73,41.34
18062,54.78,78.73,41.34
