ppm HF Concentration mole,X (m),Y (m),Z (m)
1061,66.98,85.78,40.56
1112,67.03,85.59,40.46
1107,68,85.55,40.46
8,72.29,82.49,50.3
8,72.35,82.48,50.15
1001,66.95,85.78,41.02
1046,67.83,85.78,40.53
805,66.95,85.78,41.73
968,66.38,85.26,40.58
1029,66.43,85.78,40.52
1013,67.14,85.58,40.75
1026,67.16,85.43,40.65
1016,68.07,85.4,40.65
1121,66.61,85.3,40.46
1173,67.54,85.19,40.46
1169,68.5,85.12,40.46
325,66.96,85.78,42.41
138,66.96,85.78,43.07
172,66.38,85.25,43.74
123,66.96,85.78,43.72
95,68.02,85.78,43.74
150,66.38,85.25,44.38
11,72.35,84.4,50.15
9,72.02,84.43,50.3
9,72.12,82.97,50.3
8,72.35,83.05,50.15
9,71.67,82.55,50.3
11,72.35,83.04,49.64
13,72.35,83.9,49.65
15,72.35,83.88,48.95
9,70.36,84.65,50.3
14,71.38,85.78,50.15
12,71.47,85.33,50.3
16,72.35,85.56,50.15
17,72.35,84.84,48.97
16,72.35,84.85,49.65
16,72.35,84.84,48.29
18,72.35,84.84,47.63
10,72.09,82.44,50.1
8,72.07,82.05,50.3
10,72.15,82.43,49.96
10,72.35,82.48,49.64
7,72.35,82.05,50.15
879,66.38,85.25,41.07
649,66.38,85.25,41.78
952,67.1,85.58,41.17
1014,67.92,85.58,40.72
986,68.02,85.78,40.98
662,67.1,85.58,41.83
742,68.01,85.78,41.75
947,66.38,84.3,40.62
934,66.57,85.13,40.75
1008,66.63,85.58,40.72
943,67.23,85.32,40.87
944,68.06,85.28,40.85
993,66.77,85.17,40.65
996,67.61,85.08,40.65
986,68.52,85.03,40.66
1309,66.6,84.29,40.46
1235,66.99,84.71,40.46
1255,68.02,84.6,40.46
1257,68.93,84.51,40.46
1101,69.36,85.33,40.46
1165,71.3,85.15,40.46
335,66.38,85.24,42.45
263,67.1,85.58,42.48
221,68.02,85.78,42.43
112,68.03,85.78,43.09
148,67.11,85.58,43.12
196,66.38,85.24,43.09
183,66.38,84.24,43.77
174,66.58,85.13,43.76
156,66.38,84.25,44.39
176,66.38,83.35,43.78
151,66.38,83.34,44.4
100,66.95,85.78,44.37
136,67.1,85.58,43.75
78,68.01,85.78,44.38
35,72.35,85.55,44.01
44,71.37,85.78,44.02
111,68.09,85.58,43.76
65,69.44,85.78,44.05
123,66.38,85.25,45.02
154,66.58,85.13,44.39
129,66.38,84.26,45.02
3,66.67,82.94,50.3
3,66.38,84.84,50.15
2,66.72,84.84,50.3
119,66.38,83.35,45.02
7,69.44,85.78,50.15
6,69.42,85.4,50.3
4,67.43,85.78,50.15
3,67.42,85.46,50.3
24,72.35,84.84,46.32
21,72.35,84.84,46.97
14,72.35,83.02,48.94
9,71.13,82.12,50.3
9,71.29,83.54,50.3
12,71.84,84.3,50.1
12,72.15,84.27,49.96
10,71.94,82.91,50.1
10,72.15,82.98,49.96
10,71.52,82.5,50.1
12,72.15,82.97,49.49
14,72.15,83.8,49.49
6,69.29,83.69,50.3
15,72.35,83.87,48.27
16,72.15,83.8,48.84
17,72.35,85.56,47.98
24,71.37,85.78,47.97
18,72.35,85.56,49.33
10,70.3,84.51,50.1
17,71.37,85.78,49.31
14,71.25,85.58,49.96
12,71.33,85.15,50.1
15,72.15,85.37,49.96
17,72.15,84.71,48.85
16,72.15,84.71,49.49
17,72.15,84.71,48.2
21,72.15,84.71,47.56
18,72.35,83.86,47.61
11,71.97,82.41,49.84
9,71.89,82.01,50.1
8,71.58,81.62,50.3
7,72.26,81.55,50.3
13,72.35,82.47,48.94
11,72.15,82.43,49.49
