ppm HF Concentration mole,X (m),Y (m),Z (m)
5843,171.81,65.83,34.77
999653,171.82,65.83,34.76
999648,171.82,65.83,34.76
999771,171.82,65.83,34.76
999767,171.82,65.83,34.76
999656,171.82,65.83,34.76
999773,171.82,65.83,34.76
999658,171.82,65.83,34.76
999774,171.82,65.83,34.76
999637,171.82,65.83,34.76
999643,171.82,65.83,34.76
999760,171.82,65.83,34.76
999763,171.82,65.83,34.76
999624,171.82,65.83,34.76
999630,171.82,65.83,34.76
999753,171.82,65.83,34.76
999756,171.82,65.83,34.76
999748,171.82,65.83,34.76
3623,171.81,65.83,34.73
1307,171.81,65.83,34.73
3423,171.81,65.83,34.73
10642,171.81,65.83,34.73
13021,171.81,65.83,34.73
17526,171.81,65.83,34.74
20652,171.82,65.83,34.73
11192,171.82,65.83,34.73
14583,171.82,65.83,34.74
10173,171.82,65.83,34.74
5172,171.82,65.83,34.74
1653,171.82,65.83,34.74
12606,171.81,65.83,34.77
998675,171.82,65.83,34.76
998667,171.82,65.83,34.76
999546,171.82,65.83,34.76
999432,171.82,65.83,34.76
999543,171.82,65.83,34.76
999429,171.82,65.83,34.76
999297,171.82,65.83,34.76
998657,171.82,65.83,34.76
998640,171.82,65.83,34.76
999538,171.82,65.83,34.76
999424,171.82,65.83,34.76
999533,171.82,65.83,34.76
999417,171.82,65.83,34.76
999292,171.82,65.83,34.76
999286,171.82,65.83,34.76
999543,171.82,65.83,34.76
999428,171.82,65.83,34.76
999296,171.82,65.83,34.76
999771,171.82,65.83,34.76
999055,171.82,65.83,34.76
999775,171.82,65.83,34.76
999065,171.82,65.83,34.76
999592,171.82,65.83,34.76
999601,171.82,65.83,34.76
999776,171.82,65.83,34.76
999068,171.82,65.83,34.76
999777,171.82,65.83,34.76
999065,171.82,65.83,34.76
999604,171.82,65.83,34.76
999608,171.82,65.83,34.76
999615,171.82,65.83,34.76
998510,171.82,65.83,34.76
999485,171.82,65.83,34.76
999358,171.82,65.83,34.76
998620,171.82,65.83,34.76
998599,171.82,65.83,34.76
999526,171.82,65.83,34.76
999409,171.82,65.83,34.76
999518,171.82,65.83,34.76
999400,171.82,65.83,34.76
999278,171.82,65.83,34.76
999267,171.82,65.83,34.76
998541,171.82,65.83,34.76
998572,171.82,65.83,34.76
999497,171.82,65.83,34.76
999373,171.82,65.83,34.76
999509,171.82,65.83,34.76
999388,171.82,65.83,34.76
999237,171.82,65.83,34.76
999252,171.82,65.83,34.76
999775,171.82,65.83,34.76
999773,171.82,65.83,34.76
999059,171.82,65.83,34.76
999048,171.82,65.83,34.76
999607,171.82,65.83,34.76
999606,171.82,65.83,34.76
999770,171.82,65.83,34.76
999033,171.82,65.83,34.76
999602,171.82,65.83,34.76
999766,171.82,65.83,34.76
999020,171.82,65.83,34.76
999601,171.82,65.83,34.76
24932,171.83,65.83,34.74
2372,171.82,65.83,34.74
7447,171.83,65.83,34.74
2005,171.83,65.83,34.74
6687,171.83,65.83,34.74
2193,171.83,65.83,34.74
12183,171.83,65.83,34.74
18725,171.81,65.83,34.77
1295,171.81,65.83,34.78
475,171.81,65.83,34.78
5902,171.81,65.83,34.77
117428,171.81,65.83,34.77
2755,171.81,65.83,34.77
1190,171.8,65.83,34.77
1582,171.8,65.83,34.77
7864,171.8,65.83,34.77
996880,171.82,65.83,34.76
996841,171.82,65.83,34.76
998878,171.82,65.83,34.76
998863,171.82,65.83,34.76
999078,171.82,65.83,34.76
999064,171.82,65.83,34.76
996902,171.82,65.83,34.76
998888,171.82,65.83,34.76
999088,171.82,65.83,34.76
998896,171.82,65.83,34.76
999655,171.82,65.83,34.76
998669,171.82,65.83,34.76
996913,171.82,65.83,34.76
999772,171.82,65.83,34.76
999771,171.82,65.83,34.76
999093,171.82,65.83,34.76
996747,171.82,65.83,34.76
998828,171.82,65.83,34.76
996795,171.82,65.83,34.76
998844,171.82,65.83,34.76
999035,171.82,65.83,34.76
999049,171.82,65.83,34.76
998785,171.82,65.83,34.76
996627,171.82,65.83,34.76
