ppm HF Concentration mole,X (m),Y (m),Z (m)
13734,171.81,65.83,34.77
999749,171.82,65.83,34.76
999764,171.82,65.83,34.76
999847,171.82,65.83,34.76
999856,171.82,65.83,34.76
999730,171.82,65.83,34.76
999834,171.82,65.83,34.76
999706,171.82,65.83,34.76
999817,171.82,65.83,34.76
999796,171.82,65.83,34.76
999781,171.82,65.83,34.76
999877,171.82,65.83,34.76
999867,171.82,65.83,34.76
999830,171.82,65.83,34.76
999811,171.82,65.83,34.76
999899,171.82,65.83,34.76
999887,171.82,65.83,34.76
999903,171.82,65.83,34.76
16731,171.81,65.83,34.73
29356,171.81,65.83,34.73
19411,171.81,65.83,34.73
37991,171.81,65.83,34.73
28423,171.81,65.83,34.73
64764,171.81,65.83,34.74
64988,171.82,65.83,34.73
53557,171.82,65.83,34.73
40985,171.82,65.83,34.74
31971,171.82,65.83,34.74
14323,171.82,65.83,34.74
8769,171.82,65.83,34.74
28747,171.81,65.83,34.77
998828,171.82,65.83,34.76
998912,171.82,65.83,34.76
999551,171.82,65.83,34.76
999378,171.82,65.83,34.76
999584,171.82,65.83,34.76
999417,171.82,65.83,34.76
999232,171.82,65.83,34.76
998987,171.82,65.83,34.76
999045,171.82,65.83,34.76
999611,171.82,65.83,34.76
999452,171.82,65.83,34.76
999633,171.82,65.83,34.76
999482,171.82,65.83,34.76
999272,171.82,65.83,34.76
999310,171.82,65.83,34.76
999511,171.82,65.83,34.76
999330,171.82,65.83,34.76
999186,171.82,65.83,34.76
999739,171.82,65.83,34.76
998939,171.82,65.83,34.76
999746,171.82,65.83,34.76
998975,171.82,65.83,34.76
999551,171.82,65.83,34.76
999554,171.82,65.83,34.76
999756,171.82,65.83,34.76
999017,171.82,65.83,34.76
999767,171.82,65.83,34.76
999062,171.82,65.83,34.76
999565,171.82,65.83,34.76
999580,171.82,65.83,34.76
999839,171.82,65.83,34.76
999325,171.82,65.83,34.76
999740,171.82,65.83,34.76
999624,171.82,65.83,34.76
999104,171.82,65.83,34.76
999166,171.82,65.83,34.76
999655,171.82,65.83,34.76
999510,171.82,65.83,34.76
999677,171.82,65.83,34.76
999540,171.82,65.83,34.76
999347,171.82,65.83,34.76
999384,171.82,65.83,34.76
999282,171.82,65.83,34.76
999222,171.82,65.83,34.76
999721,171.82,65.83,34.76
999597,171.82,65.83,34.76
999699,171.82,65.83,34.76
999569,171.82,65.83,34.76
999459,171.82,65.83,34.76
999421,171.82,65.83,34.76
999779,171.82,65.83,34.76
999791,171.82,65.83,34.76
999110,171.82,65.83,34.76
999160,171.82,65.83,34.76
999600,171.82,65.83,34.76
999623,171.82,65.83,34.76
999805,171.82,65.83,34.76
999214,171.82,65.83,34.76
999651,171.82,65.83,34.76
999817,171.82,65.83,34.76
999265,171.82,65.83,34.76
999675,171.82,65.83,34.76
73375,171.83,65.83,34.74
8516,171.82,65.83,34.74
22449,171.83,65.83,34.74
8300,171.83,65.83,34.74
20569,171.83,65.83,34.74
9757,171.83,65.83,34.74
33033,171.83,65.83,34.74
38870,171.81,65.83,34.77
3550,171.81,65.83,34.78
2056,171.81,65.83,34.78
15084,171.81,65.83,34.77
121049,171.81,65.83,34.77
5427,171.81,65.83,34.77
3023,171.8,65.83,34.77
3687,171.8,65.83,34.77
22370,171.8,65.83,34.77
997850,171.82,65.83,34.76
997973,171.82,65.83,34.76
999236,171.82,65.83,34.76
999281,171.82,65.83,34.76
999402,171.82,65.83,34.76
999437,171.82,65.83,34.76
997697,171.82,65.83,34.76
999174,171.82,65.83,34.76
999353,171.82,65.83,34.76
999100,171.82,65.83,34.76
999673,171.82,65.83,34.76
998729,171.82,65.83,34.76
997535,171.82,65.83,34.76
999782,171.82,65.83,34.76
999795,171.82,65.83,34.76
999295,171.82,65.83,34.76
998217,171.82,65.83,34.76
999378,171.82,65.83,34.76
998091,171.82,65.83,34.76
999329,171.82,65.83,34.76
999509,171.82,65.83,34.76
999474,171.82,65.83,34.76
999473,171.82,65.83,34.76
998443,171.82,65.83,34.76
998322,171.82,65.83,34.76
999421,171.82,65.83,34.76
999582,171.82,65.83,34.76
999541,171.82,65.83,34.76
999603,171.82,65.83,34.76
999499,171.82,65.83,34.76
998536,171.82,65.83,34.76
999627,171.82,65.83,34.76
999907,171.82,65.83,34.76
30979,171.82,65.83,34.74
42567,171.81,65.83,34.73
74203,171.81,65.83,34.73
48682,171.82,65.83,34.73
14851,171.81,65.83,34.73
9454,171.81,65.83,34.73
13525,171.82,65.83,34.73
8610,171.82,65.83,34.73
10424,171.81,65.83,34.73
9253,171.81,65.83,34.73
14941,171.81,65.83,34.73
50831,171.81,65.83,34.73
16640,171.81,65.83,34.73
274252,171.81,65.83,34.73
16940,171.81,65.83,34.73
12056,171.81,65.83,34.73
11183,171.81,65.83,34.73
9973,171.81,65.83,34.73
999572,171.81,65.83,34.74
999683,171.81,65.83,34.74
999404,171.81,65.83,34.74
999621,171.81,65.83,34.74
55902,171.8,65.83,34.74
29873,171.81,65.83,34.73
13403,171.81,65.83,34.73
53760,171.81,65.83,34.73
16083,171.81,65.83,34.73
17083,171.81,65.83,34.73
997354,171.81,65.83,34.74
1000000,171.81,65.83,34.74
51606,171.81,65.83,34.74
33734,171.81,65.83,34.73
839109,171.81,65.83,34.74
712996,171.81,65.83,34.74
30699,171.81,65.83,34.73
3538,171.8,65.83,34.77
24832,171.8,65.83,34.74
879555,171.81,65.83,34.74
42165,171.8,65.83,34.74
29268,171.8,65.83,34.74
32984,171.8,65.83,34.74
64722,171.8,65.83,34.74
7609,171.82,65.83,34.73
6817,171.82,65.83,34.73
11531,171.82,65.83,34.73
8261,171.82,65.83,34.73
6425,171.82,65.83,34.73
998524,171.82,65.83,34.74
996788,171.82,65.83,34.74
30437,171.82,65.83,34.73
938987,171.82,65.83,34.74
775558,171.82,65.83,34.74
14430,171.82,65.83,34.73
926278,171.82,65.83,34.74
21533,171.82,65.83,34.74
652620,171.82,65.83,34.74
11091,171.82,65.83,34.74
67205,171.82,65.83,34.74
8994,171.82,65.83,34.73
27991,171.82,65.83,34.74
6600,171.82,65.83,34.74
6380,171.82,65.83,34.73
757,171.81,65.83,34.78
1131,171.81,65.83,34.78
1475,171.81,65.83,34.78
18440,171.81,65.83,34.77
820719,171.81,65.83,34.77
4407,171.81,65.83,34.78
6442,171.81,65.83,34.78
6881,171.81,65.83,34.78
31590,171.81,65.83,34.77
38166,171.81,65.83,34.77
77133,171.82,65.83,34.77
43469,171.83,65.83,34.77
26120,171.83,65.83,34.77
61998,171.83,65.83,34.77
36548,171.83,65.83,34.77
33739,171.83,65.83,34.77
7655,171.81,65.83,34.78
37574,171.81,65.83,34.77
6749,171.82,65.83,34.78
29273,171.82,65.83,34.77
40719,171.82,65.83,34.77
25130,171.82,65.83,34.77
6539,171.82,65.83,34.77
27314,171.82,65.83,34.77
26213,171.82,65.83,34.77
75630,171.82,65.83,34.77
4022,171.82,65.83,34.77
3676,171.82,65.83,34.77
25487,171.82,65.83,34.77
1191,171.83,65.83,34.77
3664,171.83,65.83,34.77
995924,171.82,65.83,34.76
996132,171.82,65.83,34.76
996333,171.82,65.83,34.76
997027,171.82,65.83,34.76
997194,171.82,65.83,34.76
998310,171.82,65.83,34.76
