ppm HF Concentration mole,X (m),Y (m),Z (m)
10,181.06,113.5,35.37
10,181.04,113.5,35.35
10,181.04,113.43,35.35
10,181.09,113.44,35.39
10,181.04,113.54,35.35
10,181.11,113.55,35.35
10,181.17,113.49,35.37
10,181.06,113.28,35.44
10,181.04,113.27,35.43
10,181.04,113.34,35.36
10,181.08,113.35,35.42
10,181.05,113.33,35.25
7,177.55,108.52,34.59
9,177.68,110.43,34.59
10,182.72,113.88,36.88
10,182.67,113.88,36.84
10,182.71,113.88,36.91
10,182.7,113.86,36.92
10,182.62,113.88,36.84
10,182.73,113.86,36.92
9,183.19,114.49,36.88
9,183.18,114.48,36.91
9,183.19,114.46,36.88
9,183.2,114.47,36.88
10,183.17,114.46,36.9
10,183.16,114.46,36.89
9,183.14,114.61,36.89
10,182.65,113.91,36.86
10,181.12,113.48,35.31
10,181.12,113.65,35.32
10,181.04,113.65,35.29
10,181.07,113.6,35.33
10,181.08,113.71,35.3
10,181.2,113.7,35.31
10,181.1,113.47,35.3
10,181.11,113.4,35.31
10,181.05,113.49,35.27
10,181.05,113.42,35.26
10,181.05,113.54,35.27
10,181.04,113.6,35.28
10,181.04,113.69,35.28
12,178.52,112.78,36.41
10,181.14,113.42,35.33
10,181.15,113.39,35.41
10,181.08,113.25,35.47
10,181.04,113.23,35.44
10,181.13,113.3,35.44
10,181.13,113.25,35.46
10,181.1,113.52,35.29
10,181.15,113.52,35.3
10,181.24,113.59,35.36
10,181.2,113.46,35.32
10,181.22,113.43,35.4
11,181.05,113.36,35.08
10,181.27,113.4,35.42
10,181.05,113.25,35.35
10,181.12,113.23,35.39
10,181.11,113.23,35.38
10,181.11,113.31,35.32
10,181.13,113.31,35.36
11,181.05,113.24,35.24
10,181.12,113.31,35.23
11,181.05,113.29,35.13
8,179.04,107.87,34.67
8,179.04,107.87,34.96
8,178.57,107.87,34.99
8,178.57,107.87,34.67
8,178.84,107.87,34.97
8,178.84,107.87,34.67
7,177.54,108.61,34.78
9,177.68,110.44,34.79
8,179.05,107.93,34.59
8,177.97,108.1,34.59
8,178.59,107.97,34.59
7,178.84,108.1,34.59
14,178.42,111.26,34.59
14,178.66,111.46,34.59
7,178.01,109.03,34.59
7,178.09,109.95,34.59
12,178.16,110.84,34.59
10,182.72,113.88,36.85
10,182.73,113.88,36.85
10,182.74,113.88,36.85
10,182.73,113.87,36.84
10,182.71,113.88,36.89
10,182.72,113.86,36.88
10,182.75,113.86,36.89
10,182.76,113.86,36.89
