ppm HF Concentration mole,X (m),Y (m),Z (m)
3,151.63,81.18,44.63
2,152.19,81.53,44.63
4,151.62,81.2,44.8
2,152.67,81.91,44.63
2,150.83,81.08,46.51
4,151.62,81.22,45.12
3,152.12,81.6,44.8
2,152.61,81.99,44.82
3,152.1,81.61,45.12
2,152.57,82.02,45.13
2,152.09,81.62,45.65
3,149.33,86.96,45.99
2,149.48,87.09,46.1
2,149.29,88.44,45.97
4,149.72,87.62,46.17
7,149.48,87.59,45.98
18,149.21,88.95,45.97
20,149.13,89.45,45.97
18,149.14,90.37,45.97
5,149.37,88.47,46.1
4,149.99,88.01,46.27
15,149.2,88.97,46.1
2,149.48,88.47,45.98
13,149.05,89.45,46.1
15,149.22,89.87,45.97
2,150.47,88.42,46.27
13,149.07,90.34,46.1
12,149.24,90.81,45.97
16,149.15,91.33,45.97
10,149.51,88.49,46.4
2,149.99,88.02,46.9
6,149.39,89.38,46.1
5,149.75,88.49,46.19
13,149.24,89.86,46.1
5,150.06,88.9,46.27
3,150.47,88.42,46.9
6,149.22,91.87,46.93
12,149.27,90.76,46.1
12,149.09,91.24,46.1
12,149.25,91.66,45.97
13,149.22,91.87,46.24
5,149.59,88.49,46.9
9,149.55,89.38,46.41
4,149.78,89.37,46.2
7,149.41,90.26,46.1
10,149.26,89.85,46.38
2,149.47,88.49,47.3
5,150.07,88.9,46.9
3,150.55,89.3,46.27
3,150.12,89.78,46.26
3,150.95,88.82,46.9
2,151.43,89.22,46.9
6,149.22,91.73,46.91
6,149.34,92.01,46.91
10,149.33,90.73,46.38
6,149.43,91.2,46.1
12,149.28,91.54,46.1
11,149.22,91.73,46.33
8,149.34,92.02,46.17
3,149.65,90.72,46.13
4,149.35,92.34,47.57
3,149.34,92.01,47.51
6,149.67,89.37,46.9
6,149.27,89.85,46.9
9,149.6,90.25,46.43
4,149.83,90.26,46.22
2,150.07,88.9,47.52
5,150.55,89.3,46.9
6,150.15,89.78,46.9
2,151.91,89.62,46.9
4,151.03,89.7,46.9
2,149.62,92.55,48.2
5,150.62,90.18,46.9
2,150.27,92.55,48.25
4,149.6,92.55,47.58
6,149.34,91.48,46.9
6,149.48,91.87,46.9
6,149.35,92.34,46.87
5,149.61,92.56,46.89
9,149.63,91.13,46.44
9,149.35,91.48,46.38
7,149.48,91.88,46.26
5,149.35,92.35,46.15
4,149.6,92.56,46.15
3,149.88,91.14,46.23
3,150.3,92.56,47.81
2,150.22,90.66,46.27
4,150.24,92.63,47.62
3,149.49,91.87,47.42
4,149.53,92.16,47.54
7,149.74,90.26,46.9
2,149.77,89.37,47.53
2,151.98,90.5,46.9
2,150.57,89.74,47.83
3,151.51,90.1,46.9
2,149.79,92.36,48.17
7,149.82,91.14,46.9
4,151.1,90.58,46.9
6,150.22,90.66,46.9
2,150.36,92.37,48.18
2,150.72,92.55,48.37
4,149.77,92.38,47.54
4,149.88,92.6,47.48
6,149.68,91.65,46.9
6,149.53,92.17,46.89
5,149.77,92.39,46.89
5,149.88,92.6,46.93
3,150.76,92.71,47.62
3,149.88,92.73,46.24
6,149.67,91.69,46.37
6,149.53,92.17,46.22
4,149.76,92.39,46.22
3,149.88,92.6,46.24
4,149.88,92.73,46.93
2,151.66,92.56,48.12
3,150.39,92.41,47.69
2,151.58,90.98,46.9
4,150.34,92.57,47.48
4,150.02,92.74,47.62
4,150.29,92.79,47.62
2,151.54,90.54,47.83
3,149.92,91.96,47.51
3,149.98,90.7,47.82
5,150.3,91.54,46.9
2,150.39,92.17,48.11
2,150.77,92.36,48.3
4,150.7,91.06,46.9
2,151.64,92.66,47.62
2,150.77,92.81,47.81
5,150.01,92.52,47.37
4,149.88,92.73,47.48
3,150.41,92.2,47.54
5,149.94,91.99,46.9
5,150.01,92.52,46.91
3,150.82,92.74,47.48
3,151.28,92.78,47.62
2,150.01,92.77,46.33
3,149.94,91.99,46.27
2,150.01,92.52,46.33
4,150.01,92.77,46.91
2,151.68,92.39,48.02
2,151.18,91.46,46.9
3,150.78,91.94,46.9
4,150.4,92.49,47.3
4,150.14,92.81,47.48
2,150.31,92.81,47.82
4,150.38,92.9,47.48
3,150.74,91.49,47.83
2,151.67,92.63,47.48
2,150.82,92.96,47.69
4,150.01,92.77,47.37
3,150.4,92.42,46.9
3,150.85,92.79,47.31
3,151.31,92.88,47.48
3,150.2,92.87,46.9
2,151.71,92,47.82
3,150.4,92.96,47.71
3,150.45,93.02,47.29
4,150.2,92.87,47.31
2,151.67,92.57,47.3
2,151.43,92.96,47.69
3,150.87,93.12,47.54
2,151.33,93,47.29
2,150.86,92.82,46.9
2,150.45,93.3,46.9
2,150.46,93.34,47.52
2,151.34,93.28,47.52
2,150.93,93.7,47.52
2,151.81,93.9,44.64
3,150.44,94.06,44.63
2,150.5,94.13,44.83
4,151,94.98,44.64
2,150.53,94.18,45.14
4,151.03,95.01,44.84
3,151.98,95.81,44.64
2,151.05,95.02,45.46
2,152,95.82,44.84
4,151.13,96.8,44.64
3,151.17,96.79,44.84
2,152.14,97.59,44.64
2,151.2,96.78,45.46
6,147.57,85.23,39.21
6,147.57,85.23,39.21
6,147.6,85.23,39.21
6,147.6,85.23,39.22
6,147.56,85.22,39.21
6,147.57,85.22,39.22
6,147.56,85.23,39.21
6,147.54,85.23,39.21
6,147.56,85.23,39.21
5,147.54,85.23,39.21
5,147.53,85.22,39.21
7,147.63,85.23,39.21
7,147.63,85.22,39.21
7,147.63,85.22,39.22
6,147.6,85.22,39.21
6,147.57,85.23,39.21
6,147.59,85.23,39.21
6,147.57,85.23,39.21
6,147.57,85.22,39.22
6,147.57,85.22,39.23
6,147.58,85.23,39.22
6,147.61,85.23,39.21
6,147.6,85.22,39.21
7,147.61,85.22,39.21
6,147.61,85.22,39.22
6,147.6,85.22,39.23
6,147.57,85.21,39.21
5,147.56,85.22,39.22
5,147.54,85.21,39.21
13,147.66,85.22,39.22
19,147.68,85.22,39.22
33,147.71,85.22,39.22
36,147.94,85.21,39.23
36,147.94,85.21,39.22
36,147.94,85.21,39.21
36,147.94,85.21,39.23
36,147.97,85.21,39.23
36,147.97,85.21,39.22
36,147.97,85.21,39.21
36,147.97,85.21,39.23
36,148,85.21,39.23
36,148,85.21,39.22
36,148,85.21,39.23
36,148,85.21,39.21
5,147.56,85.22,39.23
6,147.55,85.23,39.22
6,147.54,85.23,39.21
5,147.53,85.23,39.21
5,147.5,85.22,39.21
5,147.53,85.23,39.21
6,147.54,85.23,39.21
5,147.51,85.22,39.21
5,147.53,85.22,39.22
8,147.64,85.23,39.21
7,147.63,85.22,39.22
9,147.64,85.22,39.21
7,147.63,85.22,39.23
9,147.64,85.22,39.22
6,147.58,85.22,39.21
5,147.57,85.22,39.22
6,147.58,85.22,39.22
6,147.58,85.22,39.23
6,147.61,85.22,39.22
6,147.6,85.22,39.22
8,147.61,85.21,39.21
6,147.61,85.22,39.23
6,147.57,85.21,39.22
6,147.57,85.2,39.22
5,147.56,85.22,39.25
5,147.56,85.22,39.23
5,147.54,85.22,39.22
6,147.54,85.2,39.22
12,147.67,85.22,39.21
10,147.65,85.22,39.22
10,147.66,85.23,39.21
11,147.66,85.22,39.22
11,147.65,85.22,39.21
14,147.67,85.22,39.21
16,147.67,85.22,39.22
10,147.65,85.22,39.23
17,147.68,85.22,39.21
24,147.7,85.22,39.21
18,147.68,85.22,39.21
25,147.7,85.22,39.21
18,147.68,85.22,39.22
32,147.7,85.22,39.22
16,147.68,85.22,39.23
32,147.71,85.22,39.21
31,147.71,85.22,39.21
33,147.71,85.22,39.22
36,147.72,85.21,39.21
31,147.71,85.22,39.22
31,147.71,85.22,39.23
37,147.87,85.21,39.21
36,147.87,85.22,39.22
36,147.87,85.22,39.23
36,147.9,85.21,39.21
36,147.9,85.21,39.23
36,147.9,85.21,39.22
36,147.9,85.21,39.23
36,147.93,85.2,39.21
36,147.92,85.21,39.23
36,147.93,85.21,39.22
36,147.93,85.21,39.23
36,147.96,85.21,39.23
36,147.96,85.21,39.22
36,147.96,85.2,39.21
36,147.94,85.21,39.23
36,147.94,85.21,39.24
36,147.96,85.21,39.23
36,147.99,85.21,39.23
36,147.99,85.21,39.22
36,147.98,85.2,39.22
36,147.97,85.2,39.23
36,147.97,85.21,39.24
36,147.98,85.21,39.23
36,148.03,85.21,39.22
36,148.03,85.2,39.21
36,148.03,85.21,39.23
36,148,85.21,39.24
36,148,85.2,39.23
36,148.01,85.21,39.22
36,148.01,85.21,39.23
36,148.01,85.21,39.24
36,148.01,85.2,39.22
36,148.04,85.19,39.22
36,148.04,85.21,39.22
36,148.03,85.21,39.24
36,148.05,85.21,39.23
36,148.05,85.21,39.22
36,148.05,85.2,39.22
5,147.53,85.23,39.23
5,147.5,85.22,39.22
5,147.53,85.23,39.22
5,147.52,85.23,39.21
5,147.5,85.23,39.21
5,147.49,85.22,39.21
5,147.5,85.23,39.21
5,147.52,85.23,39.21
5,147.47,85.22,39.21
5,147.51,85.22,39.22
5,147.51,85.21,39.21
5,147.53,85.22,39.23
5,147.49,85.22,39.22
5,147.5,85.22,39.23
5,147.49,85.21,39.21
53,148.55,85.19,39.24
53,148.61,85.18,39.24
53,148.47,85.19,39.23
53,148.47,85.18,39.22
53,148.41,85.19,39.23
53,148.41,85.18,39.22
7,147.63,85.22,39.22
9,147.64,85.22,39.22
11,147.64,85.21,39.21
8,147.64,85.22,39.23
15,147.65,85.2,39.22
10,147.62,85.2,39.22
8,147.6,85.2,39.22
8,147.58,85.19,39.22
6,147.58,85.22,39.23
6,147.58,85.22,39.25
7,147.61,85.21,39.23
7,147.61,85.22,39.25
8,147.57,85.18,39.22
6,147.57,85.22,39.25
6,147.57,85.21,39.23
7,147.55,85.19,39.22
5,147.53,85.23,39.26
7,147.54,85.18,39.22
5,147.55,85.22,39.25
6,147.56,85.21,39.25
5,147.54,85.22,39.25
5,147.54,85.21,39.23
6,147.53,85.19,39.22
37,147.86,85.2,39.22
39,147.75,85.21,39.21
39,147.76,85.21,39.21
39,147.76,85.22,39.21
39,147.76,85.22,39.22
39,147.77,85.22,39.22
39,147.77,85.22,39.22
37,147.85,85.22,39.22
37,147.85,85.21,39.21
37,147.84,85.22,39.22
10,147.65,85.22,39.22
10,147.65,85.22,39.22
16,147.67,85.21,39.21
13,147.67,85.22,39.22
12,147.67,85.22,39.23
24,147.68,85.2,39.22
18,147.68,85.22,39.22
27,147.69,85.21,39.22
26,147.7,85.22,39.22
17,147.68,85.21,39.23
18,147.68,85.22,39.24
23,147.69,85.22,39.23
32,147.71,85.22,39.22
38,147.74,85.22,39.21
38,147.74,85.22,39.21
38,147.74,85.22,39.22
37,147.72,85.2,39.22
36,147.72,85.21,39.22
30,147.71,85.21,39.23
31,147.71,85.22,39.24
35,147.72,85.22,39.23
37,148.08,85.21,39.23
36,148.08,85.21,39.22
36,148.08,85.2,39.22
37,148.08,85.2,39.24
36,147.9,85.18,39.22
36,147.91,85.19,39.22
36,147.91,85.17,39.22
36,147.93,85.17,39.22
36,147.87,85.21,39.23
36,147.89,85.19,39.22
36,147.87,85.21,39.23
36,147.9,85.2,39.23
36,147.9,85.21,39.25
36,147.94,85.19,39.22
36,147.93,85.2,39.23
36,147.93,85.21,39.25
36,147.94,85.16,39.22
36,147.95,85.17,39.22
36,147.97,85.18,39.22
36,147.94,85.2,39.24
36,147.96,85.2,39.23
36,147.96,85.21,39.25
36,147.98,85.17,39.22
36,148,85.18,39.22
36,147.97,85.2,39.24
36,147.98,85.2,39.23
36,147.98,85.21,39.25
36,148.03,85.2,39.23
36,148.03,85.2,39.24
36,148.01,85.17,39.22
36,148.04,85.17,39.22
36,148,85.2,39.24
36,148.01,85.21,39.25
36,148.01,85.19,39.23
36,148.02,85.18,39.22
36,148.05,85.18,39.22
36,148.04,85.19,39.23
36,148.04,85.2,39.25
36,148.05,85.21,39.24
36,148.07,85.21,39.22
36,148.07,85.19,39.22
36,148.05,85.2,39.23
5,147.54,85.24,39.26
5,147.5,85.22,39.25
5,147.53,85.22,39.25
5,147.53,85.23,39.26
54,148.55,85.19,39.25
53,148.61,85.19,39.25
5,147.5,85.23,39.23
5,147.47,85.22,39.22
5,147.5,85.23,39.22
5,147.48,85.23,39.21
5,147.49,85.23,39.21
5,147.5,85.23,39.21
5,147.48,85.23,39.21
5,147.46,85.22,39.21
6,147.51,85.18,39.22
6,147.48,85.19,39.22
6,147.5,85.17,39.22
5,147.5,85.2,39.22
5,147.51,85.21,39.23
5,147.53,85.22,39.26
5,147.53,85.22,39.25
5,147.5,85.22,39.24
5,147.49,85.21,39.23
5,147.46,85.22,39.22
5,147.45,85.22,39.21
5,147.47,85.2,39.22
5,147.46,85.21,39.21
5,155.17,88.32,44.01
5,155.33,88.83,44.02
5,155.09,88.76,44.43
6,155.13,89.91,44.43
53,148.5,85.19,39.23
53,148.49,85.17,39.22
53,148.66,85.18,39.25
53,148.66,85.18,39.24
53,148.52,85.19,39.23
53,148.53,85.17,39.22
54,148.55,85.18,39.25
53,148.58,85.18,39.23
53,148.58,85.17,39.22
55,148.61,85.17,39.25
54,148.63,85.17,39.22
53,148.63,85.18,39.23
52,148.72,85.18,39.24
53,148.72,85.18,39.26
36,148.07,85.17,39.22
36,148.08,85.18,39.22
36,148.09,85.16,39.22
37,148.1,85.2,39.22
36,148.09,85.19,39.22
37,148.11,85.17,39.22
37,148.11,85.2,39.22
37,148.11,85.21,39.22
37,148.12,85.19,39.22
38,148.12,85.2,39.22
37,148.11,85.2,39.24
37,148.11,85.21,39.23
53,148.36,85.18,39.22
54,148.41,85.19,39.24
53,148.36,85.19,39.23
53,148.39,85.19,39.23
53,148.38,85.17,39.22
53,148.44,85.19,39.23
53,148.44,85.17,39.22
54,148.47,85.19,39.25
54,148.47,85.17,39.24
54,148.41,85.19,39.24
54,148.41,85.18,39.24
15,147.64,85.19,39.22
9,147.64,85.21,39.23
9,147.64,85.22,39.25
14,147.65,85.2,39.23
22,147.66,85.18,39.22
19,147.65,85.18,39.22
13,147.62,85.18,39.22
10,147.62,85.2,39.23
7,147.6,85.2,39.23
10,147.61,85.19,39.22
10,147.59,85.18,39.22
7,147.58,85.19,39.23
6,147.58,85.21,39.25
6,147.59,85.22,39.25
6,147.57,85.24,39.26
5,147.55,85.23,39.26
5,147.55,85.23,39.27
8,147.61,85.21,39.25
7,147.61,85.22,39.25
7,147.52,85.17,39.22
8,147.57,85.18,39.24
8,147.57,85.17,39.22
7,147.54,85.18,39.24
6,147.57,85.22,39.25
6,147.57,85.21,39.25
6,147.55,85.19,39.23
5,147.54,85.22,39.26
5,147.54,85.22,39.27
8,147.55,85.16,39.23
6,147.56,85.21,39.26
5,147.54,85.22,39.25
6,147.53,85.2,39.23
6,147.54,85.21,39.25
37,147.83,85.17,39.22
37,147.88,85.17,39.22
37,147.84,85.18,39.22
37,147.86,85.17,39.22
37,147.86,85.2,39.23
37,147.87,85.18,39.22
38,147.72,85.18,39.22
39,147.77,85.18,39.22
39,147.76,85.19,39.22
39,147.75,85.21,39.22
39,147.75,85.2,39.22
39,147.75,85.22,39.23
39,147.73,85.19,39.22
39,147.75,85.18,39.22
38,147.82,85.18,39.22
38,147.8,85.2,39.22
38,147.81,85.21,39.23
38,147.8,85.17,39.22
38,147.79,85.19,39.22
38,147.79,85.21,39.21
38,147.79,85.22,39.22
38,147.79,85.22,39.22
38,147.79,85.21,39.23
39,147.78,85.2,39.22
39,147.78,85.22,39.23
39,147.77,85.22,39.22
39,147.76,85.21,39.22
39,147.76,85.22,39.23
37,147.83,85.2,39.22
37,147.82,85.22,39.22
38,147.82,85.21,39.21
37,147.82,85.22,39.22
37,147.82,85.21,39.23
37,147.85,85.21,39.23
37,147.85,85.21,39.23
15,147.67,85.21,39.23
14,147.67,85.22,39.25
31,147.69,85.18,39.22
23,147.68,85.2,39.23
35,147.71,85.19,39.22
21,147.68,85.21,39.24
26,147.69,85.21,39.23
25,147.69,85.22,39.25
38,147.74,85.22,39.22
38,147.74,85.22,39.23
31,147.71,85.21,39.24
36,147.72,85.21,39.23
35,147.72,85.22,39.25
6,147.58,85.25,39.26
36,148.08,85.2,39.25
36,148.08,85.2,39.23
36,147.9,85.18,39.23
36,147.91,85.19,39.23
36,147.91,85.17,39.24
36,147.91,85.16,39.23
36,147.93,85.18,39.24
36,147.87,85.21,39.25
36,147.89,85.19,39.23
37,147.87,85.2,39.25
36,147.9,85.2,39.25
36,147.91,85.21,39.26
36,147.94,85.19,39.23
36,147.93,85.21,39.26
36,147.93,85.2,39.25
36,147.97,85.13,39.23
36,147.94,85.14,39.23
36,147.92,85.15,39.23
36,147.95,85.14,39.23
36,147.94,85.17,39.24
36,147.94,85.16,39.23
36,147.97,85.16,39.23
36,147.95,85.18,39.24
36,147.97,85.19,39.23
36,147.96,85.2,39.25
36,147.96,85.21,39.26
36,147.98,85.18,39.23
36,147.98,85.16,39.22
36,147.98,85.14,39.23
36,147.99,85.13,39.23
36,148.01,85.14,39.23
36,147.99,85.15,39.23
36,148,85.18,39.23
36,147.98,85.19,39.25
36,147.98,85.2,39.26
36,148.03,85.2,39.25
36,148.03,85.2,39.26
36,148.02,85.15,39.23
36,148.01,85.17,39.24
36,148.01,85.16,39.22
36,148.04,85.17,39.24
36,148.04,85.16,39.22
36,148.01,85.2,39.26
36,148.01,85.19,39.25
36,148.02,85.18,39.23
36,148.05,85.18,39.23
36,148.04,85.19,39.25
36,148.04,85.2,39.26
36,148.05,85.2,39.25
36,148.07,85.19,39.23
36,148.05,85.2,39.25
36,148.07,85.2,39.25
5,147.55,85.25,39.26
5,147.53,85.24,39.26
5,147.49,85.22,39.25
5,147.51,85.22,39.25
5,147.52,85.22,39.26
5,147.53,85.22,39.27
54,148.52,85.19,39.25
53,148.58,85.19,39.25
54,148.55,85.18,39.26
53,148.63,85.18,39.25
54,148.61,85.18,39.26
54,148.66,85.18,39.26
54,148.72,85.18,39.27
55,148.47,85.19,39.26
55,148.41,85.19,39.26
54,148.36,85.19,39.26
5,147.47,85.22,39.23
5,147.49,85.23,39.23
5,147.48,85.23,39.22
5,147.47,85.22,39.25
5,147.45,85.23,39.21
5,147.47,85.23,39.21
6,147.47,85.18,39.22
6,147.51,85.18,39.24
6,147.48,85.19,39.23
6,147.5,85.18,39.24
7,147.5,85.17,39.22
5,147.5,85.2,39.23
5,147.51,85.21,39.25
5,147.53,85.21,39.26
5,147.49,85.21,39.25
5,147.47,85.2,39.23
