ppm HF Concentration mole,X (m),Y (m),Z (m)
2,274.47,115.78,40.03
2,263.28,110.09,36.81
2,261.66,111.96,36.81
2,261.43,108.98,36.81
2,276.08,115.81,40.03
2,276.12,116.01,40.74
2,274.45,116.79,40.99
2,276.3,117.61,41.23
2,265.19,111.65,36.81
2,262.02,114.43,38.3
2,262.23,115.49,39.97
2,266.8,109.85,38.47
2,268.71,111.35,38.46
2,270.81,115.06,39.07
2,270.88,115.7,40.02
2,274.42,115.01,40.43
2,272.48,115.74,40.02
2,272.55,116.06,40.78
2,263.27,110.08,38.46
2,257.66,115.4,39.94
2,258.37,113.22,38.08
2,261.66,111.96,38.46
2,257.95,116.27,40.9
2,261.41,108.96,38.46
2,259.75,110.26,38.45
2,259.75,110.26,36.81
2,272.79,117.89,41.31
2,274.46,115.95,41.73
2,276.29,116.95,41.82
2,265.5,116.17,40.83
2,265.51,114.36,38.54
2,265.46,115.53,39.97
2,265.19,111.65,38.46
2,267.09,113.19,38.47
2,262.09,114.54,40.63
2,263.57,113.47,38.45
2,269.01,114.36,38.51
2,268.68,115.61,40
2,268.86,116.11,40.8
2,269.28,118.15,41.36
2,270.93,116.97,41.03
2,270.85,115.07,40.45
2,267.39,117.21,41.11
2,270.62,112.95,40.96
2,272.52,114.99,41.78
2,272.54,114.24,40.74
2,263.26,110,40.98
2,258.2,114.52,43.22
2,261.66,111.96,40.96
2,258.38,113.04,41.18
2,259.75,110.3,40.93
2,272.77,117.24,41.89
2,265.42,114.44,40.68
2,265.48,115.33,41.74
2,265.19,111.65,40.96
2,267.09,113.27,40.97
2,262.14,117.08,43.17
2,263.58,113.5,40.98
2,269.03,114.36,40.72
2,268.96,115.19,41.74
2,269.26,117.52,41.92
2,270.92,116.23,41.76
2,265.96,120.25,43.55
2,267.4,116.54,41.82
2,261.66,111.96,43.46
2,259.75,110.35,43.46
2,257.52,108.74,41.84
2,272.84,118.08,43.4
2,274.76,119.64,43.53
2,271.24,119.95,43.55
2,265.19,111.65,43.46
2,267.1,113.26,43.46
2,263.58,113.57,43.46
2,265.49,115.18,43.46
2,269.02,114.87,43.46
2,270.93,116.5,43.42
2,267.41,116.79,43.44
2,269.34,118.37,43.42
2,150.1,85.99,44.64
2,149.84,86.23,44.64
2,149.6,86.47,44.64
2,151.09,85.92,44.64
2,149.44,86.7,44.64
2,150.41,85.75,44.84
2,150.61,85.95,44.64
2,150.87,86.16,44.64
2,150.65,86.4,44.64
2,150.2,85.99,44.83
2,150.38,86.19,44.64
2,149.72,85.83,45.8
2,149.97,86.23,44.83
2,150.14,86.43,44.64
2,149.77,86.47,44.83
2,149.89,86.67,44.64
2,150.43,86.64,44.64
2,150.19,86.88,44.64
2,151.55,85.88,44.64
2,151.34,86.12,44.64
2,151.8,86.08,44.64
2,151.59,86.32,44.64
2,150.87,85.72,44.84
2,151.33,85.68,44.84
2,151.12,85.92,44.84
2,150.66,85.52,45.15
2,149.63,86.91,44.64
2,149.63,86.7,44.83
2,149.46,87.15,44.64
2,149.93,87.12,44.64
2,149.66,87.36,44.64
2,151.13,86.36,44.64
2,151.38,86.56,44.64
2,151.17,86.8,44.64
2,150.91,86.6,44.64
2,149.8,85.59,45.8
2,149.98,85.35,45.8
2,150.46,85.76,45.15
2,150.67,85.96,44.84
2,150.91,86.16,44.84
2,150.71,86.4,44.84
2,150.26,86,45.15
2,150.45,86.2,44.84
2,149.71,85.85,46.12
2,149.83,86.03,45.8
2,149.71,86.29,45.8
2,149.83,86.03,45.49
2,150.06,86.24,45.15
2,150.24,86.44,44.84
2,149.87,86.47,45.15
2,150.02,86.68,44.83
2,150.49,86.64,44.84
2,150.69,86.84,44.64
2,150.95,87.04,44.64
2,150.28,86.88,44.84
2,150.47,87.08,44.64
2,150.73,87.28,44.64
2,152.05,86.28,44.64
2,152.29,86.48,44.64
2,151.84,86.52,44.64
2,152.09,86.72,44.64
2,151.57,85.88,44.84
2,151.36,86.12,44.84
2,151.81,86.08,44.84
2,151.61,86.32,44.84
2,151.1,85.48,45.15
2,150.9,85.72,45.15
2,151.34,85.68,45.15
2,151.14,85.92,45.15
2,150.64,85.3,45.65
2,150.15,84.89,46.27
2,149.47,87.62,44.64
2,149.55,85.83,46.09
2,149.55,86.01,46.02
2,149.36,85.27,46.2
2,149.36,85.78,46.36
2,149.8,86.91,44.83
2,149.74,86.7,45.15
2,149.64,87.15,44.83
2,150.06,87.12,44.83
2,150.23,87.32,44.64
2,150.51,87.52,44.64
2,150.27,87.76,44.64
2,149.82,87.36,44.83
2,149.98,87.56,44.64
2,151.88,86.96,44.64
2,151.67,87.2,44.64
2,151.63,86.76,44.64
2,151.42,87,44.64
2,151.16,86.36,44.84
2,151.4,86.56,44.84
2,151.2,86.8,44.84
2,150.95,86.6,44.84
2,149.86,85.38,46.27
2,150.24,85.78,45.65
2,150.7,85.96,45.15
2,150.94,86.16,45.15
2,150.74,86.4,45.15
2,150.5,86.2,45.15
2,149.71,85.85,46.42
2,150.99,87.48,44.64
2,151.24,87.68,44.64
2,151.46,87.44,44.64
2,151.21,87.24,44.64
2,149.83,86.03,46.11
2,149.71,86.28,46.12
2,150.06,86.24,45.8
2,149.85,86.47,45.8
