ppm NH3 Concentration mole,X (m),Y (m),Z (m)
32,-171.92,134.58,60.85
34,-123,123.15,90.44
53,-143.57,132.08,80.6
77,-171.83,134.62,70.85
40,-164.15,141.02,70.76
117,-165.43,126.93,70.82
38,-157.75,133.33,70.72
62,-186.01,135.87,60.97
36,-192.41,143.55,61.01
77,-149.98,139.77,80.63
250,-143.48,132.12,90.6
35,-135.8,138.52,90.51
35,-129.4,130.83,90.48
74,-156.38,147.45,80.67
26,-176.95,156.38,70.82
48,-184.63,149.98,70.91
58,-178.23,142.3,70.88
31,-170.55,148.7,70.79
535,-164.65,134.02,85.79
141,-185.92,135.9,70.97
104,-192.32,143.58,71.01
151,-156.28,147.48,90.67
190,-149.88,139.8,90.63
28,-142.2,146.2,90.54
205,-136.31,131.52,105.54
34,-162.09,162.19,85.67
27,-191.03,157.67,70.95
259,-177.46,149.39,85.85
926,-164.47,134.09,105.78
1582,-179.84,121.29,105.97
501,-192.82,136.59,86.03
56,-198.72,151.27,71.04
37,-123.32,116.22,125.47
122,-149.11,146.89,105.6
40,-136.12,131.59,125.54
51,-161.91,162.26,105.67
229,-164.29,134.16,125.78
67,-190.26,164.76,85.92
344,-177.27,149.46,105.85
572,-179.66,121.36,125.97
646,-192.64,136.66,106.03
116,-205.62,151.96,86.1
68,-177.09,149.52,125.85
56,-190.07,164.82,105.92
156,-192.46,136.72,126.03
105,-205.44,152.02,106.1
36,-107.76,74.43,36.65
36,-107.15,74.17,37.32
37,-106.82,73.3,37.92
32,-108.41,74.63,37.38
38,-108.41,73.5,36.32
38,-107.79,73.22,36.98
33,-107.81,74.38,38.02
38,-107.17,71.73,38.09
32,-107.46,73.51,38.56
39,-107.47,72.45,37.54
30,-108.71,71.7,36.55
34,-109.73,72.84,35.33
26,-108.91,74.72,37.86
30,-109.06,73.69,37.05
36,-109.06,72.59,35.97
26,-108.47,74.6,38.72
30,-108.45,73.43,37.68
30,-107.81,71.96,38.72
30,-107.85,70.76,37.77
28,-107.99,73.65,39.02
28,-108.12,72.67,38.19
34,-108.1,71.63,37.17
30,-109.32,73.76,38.6
43,-108.29,72.06,39.13
34,-108.53,70.99,38.43
33,-108.65,72.86,38.85
45,-109.92,72.04,37.77
49,-109.7,70.32,37.41
26,-110.96,72.91,34.42
30,-110.38,72.99,37.46
35,-111.77,75.72,33.81
29,-113.16,74.1,33.46
73,-110.25,72.96,38.6
160,-109.07,71.18,38.95
58,-109.15,70.07,38.13
100,-109.53,72.03,38.67
167,-110.58,71.24,37.59
40,-110.67,70.24,36.46
315,-110.22,70.42,37.87
108,-110.34,69.38,37.08
44,-111.29,70.31,35.92
101,-113.18,68.83,34.78
110,-108.9,69.37,38.69
70,-108.83,68.16,37.68
328,-110.52,66.74,36.36
42,-111.51,72.28,36.41
87,-111.24,72.14,37.36
32,-112.16,75.78,34.72
34,-112.93,77.66,33.62
36,-114.96,76.1,33.27
29,-116.95,74.54,32.97
242,-111.24,72.16,38.63
456,-111.23,72.17,39.88
111,-112.3,71.38,36.24
219,-112.17,71.35,37.36
26,-112.3,70.38,35.12
25,-115.77,69.02,33.68
118,-109.75,69.13,37.81
560,-109.8,70.31,38.77
393,-110.46,71.21,38.64
690,-110.43,71.21,39.87
946,-109.65,70.25,39.89
480,-111.43,70.41,37.39
744,-110.9,69.57,37.66
246,-111.81,70.43,36.49
143,-111.83,68.55,35.96
46,-112.47,66.48,34.52
180,-113.68,68.89,35.36
128,-114.3,67.16,34.36
55,-115.74,61.95,32.83
196,-114.58,60.09,33.84
72,-114.27,63.5,33.67
781,-109,64.88,38.9
867,-109.42,69.48,39.13
420,-109.53,68.41,38.36
430,-109.37,66.3,37.84
726,-111.76,65,35.7
1096,-111.2,66.95,37.06
27,-115.99,58.53,32.8
37,-113.03,72.32,36.16
121,-113.01,72.32,37.39
46,-112.05,73.12,37.38
27,-112.7,75.84,35.33
35,-113.23,77.67,34.57
32,-114.73,79.07,33.53
35,-116.67,78.08,33.29
33,-115.21,76.08,34.24
87,-114.86,56.81,33.72
37,-118.64,76.49,33
33,-120.59,74.91,32.7
261,-112.03,73.13,39.88
124,-112.04,73.12,38.63
494,-112.99,72.33,39.89
282,-113,72.32,38.64
815,-112.19,71.37,39.89
528,-112.2,71.36,38.64
255,-114.06,70.64,36.78
34,-116.1,69.01,34.88
135,-115.95,65.47,33.65
1337,-111.39,70.41,39.88
1763,-110.59,69.45,39.88
967,-111.4,70.4,38.63
1288,-110.62,69.45,38.65
1067,-112.68,68.78,37.03
435,-113.07,66.62,35.29
195,-114.93,67.36,35.08
277,-116.27,61.97,33.67
1276,-113.26,59.95,35.24
687,-115.22,60.12,34.6
866,-112.85,63.31,35.03
439,-114.85,63.58,34.47
2094,-112.38,61.53,35.98
2376,-109.69,65.12,39.61
1962,-110.14,63.11,38.25
1693,-110.1,68.61,38.91
1513,-110.06,66.53,38.53
1161,-110.58,64.38,37.18
2569,-111.86,67.05,37.62
2051,-112.43,65.16,36.43
55,-118.01,63.91,32.81
96,-116.56,58.49,33.62
33,-113.72,77.39,35.27
30,-114.63,80.25,33.64
32,-114.94,79.04,34.51
32,-118.33,80.01,33.31
36,-116.84,78.04,34.28
36,-122.23,76.83,32.72
34,-120.3,78.42,33.01
27,-109.85,54.07,36.63
233,-104.73,55.52,38.94
2402,-102.96,57.22,41.02
1722,-112.77,58.3,36.05
469,-113.55,56.78,35.15
264,-115.49,56.7,34.49
530,-112.9,55.06,35.67
34,-118.79,76.43,33.99
34,-124.16,75.25,32.43
25,-120.72,74.84,33.69
90,-113.71,74.17,39.27
38,-115.65,72.56,36.79
34,-117.96,67.38,34.64
831,-114.03,70.65,39.28
410,-115.98,69.04,36.8
186,-116.5,65.52,34.78
2110,-112.43,68.72,39.27
1433,-114.39,67.1,36.79
242,-116.88,62.01,34.78
2498,-113.96,59.99,35.94
550,-115.9,60.16,35.19
2115,-113.51,63.43,35.77
567,-115.53,63.66,35.1
3026,-111.11,61.41,37.58
3518,-113.09,61.63,36.68
3500,-110.32,65.21,40.15
2119,-109.2,62.62,39.64
3758,-110.84,63.28,38.96
3129,-111.06,66.89,39.46
2900,-111.29,64.59,37.86
2956,-113.18,65.45,37.23
25,-126.11,73.64,32.13
57,-118.3,63.88,34.47
52,-117.2,58.47,34.74
32,-115.09,78.73,35.21
30,-116.38,81.61,33.6
28,-114.83,80.23,34.61
30,-120.54,81.99,33.27
33,-118.46,79.95,34.3
33,-117.05,77.79,35.15
32,-123.66,80.51,32.88
36,-122.34,76.76,33.71
35,-120.41,78.35,34
35,-127.54,77.3,32.3
31,-131.4,74.12,31.71
30,-119.4,21.06,27.75
30,-125.98,20.19,29.14
45,-125.85,21.27,27.98
29,-115.45,37,30.25
29,-122.49,20.08,28.64
61,-122.16,23.28,28
35,-117.66,31.88,28.74
40,-119.25,33.82,28.91
49,-118.23,26.54,28.14
51,-118.95,37.32,30.17
36,-120.84,35.75,28.94
41,-120.53,39.22,30.18
29,-122.44,37.68,28.98
26,-122.11,41.1,30.27
94,-108.19,54.55,37.49
122,-110.16,53.39,37.34
8462,-109.59,55.27,38.17
20018,-108.2,55.78,39.13
34633,-106.13,57.52,41.15
1255,-106.46,55.02,38.21
11205,-104.65,56.54,40.29
1757,-104.78,54.8,39.66
1064,-102.9,56.84,41.94
4783,-111.54,58.27,37.67
3138,-113.49,58.25,36.75
11737,-110.34,56.28,38.99
6930,-111.17,56.82,38.26
3804,-110.77,59.8,38.46
2705,-108.89,61.37,40.44
3698,-111.08,54.72,37.3
999,-114.22,56.63,35.88
143,-116.18,56.65,35.11
3856,-111.72,55.53,37.28
1141,-113.49,54.69,36.42
25,-118.92,76.35,35.07
31,-124.26,75.16,33.42
60,-117.58,70.96,36.81
176,-115.63,72.57,39.29
291,-117.9,67.44,36.83
1024,-115.95,69.05,39.3
1073,-116.25,65.51,36.77
2570,-114.35,67.12,39.3
954,-116.61,61.99,36.83
1871,-115.16,60.09,36.94
2248,-114.75,63.61,36.85
4565,-111.84,61.51,38.28
3395,-113.85,61.73,37.34
3404,-109.83,62.79,40.43
4130,-111.6,63.54,39.74
3891,-112.74,65.18,39.27
68,-119.82,65.84,36.85
318,-118.22,63.92,36.84
83,-118.54,60.39,36.86
196,-116.94,58.48,36.85
35,-144.29,50.38,29.05
54,-141.09,46.53,29.01
27,-133.92,45.25,29.42
39,-130.49,46.36,30.46
66,-137.92,42.68,28.96
29,-130.73,81.12,32.29
28,-126.83,84.32,32.84
25,-129.39,95.12,32.6
27,-127.31,91.4,32.95
29,-122.95,87.51,33.35
29,-119.52,84.25,33.51
27,-116.53,81.57,34.59
25,-115.02,79.62,36.62
29,-120.65,81.93,34.26
33,-118.86,79.65,35.11
33,-113.37,77.7,41.75
25,-113.05,81.22,41.74
33,-123.76,80.45,33.87
28,-122.43,76.68,34.94
33,-120.52,78.27,35.08
37,-127.64,77.23,33.29
31,-138.44,74.75,31.17
27,-134.58,77.94,31.74
28,-131.49,74.04,32.7
30,-142.3,71.52,30.56
25,-147.49,54.23,29.15
