ppm NH3 Concentration mole,X (m),Y (m),Z (m)
25,-275.69,321.5,51.18
69,-268.01,327.9,51.09
66,-274.41,335.59,51.12
65,-275.6,321.53,61.18
168,-267.92,327.94,61.09
56,-287.21,350.95,51.19
61,-280.81,343.27,51.15
144,-274.32,335.62,61.12
54,-282,329.22,61.21
53,-300.01,366.32,51.25
54,-293.61,358.64,51.22
231,-267.83,327.97,71.09
104,-275.51,321.57,71.18
106,-287.12,350.98,61.18
123,-280.72,343.3,61.15
184,-274.23,335.65,71.12
39,-294.8,344.58,61.28
46,-288.4,336.9,61.24
80,-281.91,329.25,71.21
68,-300.52,359.33,66.28
27,-283.19,315.17,71.27
123,-287.03,351.02,71.18
152,-280.63,343.33,71.15
112,-274.73,328.66,86.15
53,-294.71,344.62,71.28
66,-288.31,336.93,71.24
73,-287.53,344.03,86.21
26,-568.21,831.02,65.91
28,-567.86,834.55,68.4
28,-566.61,829.1,65.9
32,-269.4,391.74,30.59
27,-572.98,836.79,68.44
28,-576.16,840.64,70.95
33,-574.56,838.72,70.95
37,-572.96,836.8,70.94
30,-571.04,838.4,70.91
25,-572.64,840.32,70.92
28,-570.3,827.66,64.69
33,-569.78,832.95,68.42
25,-573.5,831.5,64.71
30,-571.38,834.87,68.43
36,-568.18,831.03,68.41
31,-566.26,832.63,68.39
44,-569.76,832.96,70.92
41,-571.36,834.88,70.93
38,-567.84,834.56,70.9
34,-569.44,836.48,70.91
32,-564.32,834.24,70.87
27,-562.4,835.84,70.84
30,-565.92,836.16,70.88
26,-567.52,838.08,70.88
26,-580.54,832.14,64.77
30,-574.14,824.46,64.74
28,-577.34,828.3,64.76
28,-560.06,823.17,64.61
31,-567.1,823.82,64.68
38,-566.58,829.11,68.4
33,-564.66,830.71,68.38
25,-563.26,827.02,64.63
27,-562.74,832.31,68.36
35,-562.72,832.32,70.86
30,-560.8,833.92,70.84
25,-558.88,835.52,70.81
31,-556.86,819.33,64.6
34,-563.9,819.97,64.66
31,-570.94,820.62,64.72
29,-272.02,441.79,30.75
28,-265.62,434.11,30.71
45,-247.61,397.01,40.67
28,-254.2,404.7,30.8
32,-261.78,398.22,30.7
25,-259.22,426.42,30.68
27,-240.9,470.94,37.87
34,-244.74,467.74,37.91
31,-241.54,463.89,37.9
28,-238.34,460.05,37.88
25,-235.14,456.21,37.86
28,-310.43,409.79,31.2
26,-304.03,402.1,31.17
50,-295.06,422.59,31.02
42,-302.75,416.19,31.11
39,-296.35,408.5,31.08
46,-288.66,414.9,30.99
36,-289.95,400.82,31.05
42,-282.26,407.22,30.95
32,-283.55,393.14,31.01
112,-277.05,385.49,40.98
38,-275.86,399.54,30.92
109,-269.37,391.89,40.89
29,-246.32,411.09,40.61
34,-226.77,430.62,42.87
28,-223.57,426.78,42.86
31,-222.93,433.82,42.83
25,-219.73,429.98,42.81
25,-220.37,422.94,42.84
27,-583.05,843.04,69.76
28,-580.94,846.41,73.48
33,-579.34,844.49,73.47
33,-579.85,839.2,69.74
38,-576.65,835.36,69.73
37,-577.74,842.57,73.46
41,-576.14,840.65,73.45
27,-575.82,844.17,73.44
32,-574.22,842.25,73.43
45,-574.54,838.73,73.45
48,-572.94,836.81,73.44
41,-571.02,838.41,73.41
37,-572.62,840.33,73.42
47,-570.25,827.67,69.69
43,-573.45,831.52,69.71
49,-566.56,829.12,70.9
46,-568.16,831.04,70.91
43,-564.64,830.72,70.88
41,-566.24,832.64,70.89
53,-569.74,832.97,73.42
51,-571.34,834.89,73.43
48,-567.82,834.57,73.4
45,-569.42,836.49,73.41
41,-564.3,834.25,73.37
36,-562.37,835.85,73.34
38,-565.9,836.17,73.38
35,-567.5,838.09,73.38
33,-563.98,837.77,73.35
30,-565.58,839.69,73.36
30,-560.45,837.45,73.32
27,-562.05,839.37,73.33
32,-569.1,840.01,73.39
28,-570.7,841.93,73.4
27,-567.18,841.61,73.37
25,-590.78,836.62,64.85
33,-593.29,847.52,69.84
35,-590.09,843.68,69.82
37,-586.89,839.84,69.8
28,-577.98,821.26,64.78
27,-581.18,825.1,64.8
25,-587.58,832.78,64.83
26,-584.38,828.94,64.82
39,-583.69,836,69.79
41,-580.49,832.16,69.77
44,-574.09,824.47,69.74
43,-577.29,828.32,69.75
33,-596.5,851.37,69.85
34,-553.66,815.49,64.58
49,-560.01,823.19,69.61
50,-567.05,823.83,69.68
44,-563.21,827.03,69.63
40,-552.97,822.55,69.55
29,-549.13,825.75,69.51
36,-556.17,826.39,69.57
44,-562.7,832.33,73.36
38,-560.77,833.93,73.34
31,-559.37,830.23,69.59
25,-552.33,829.59,69.52
33,-558.85,835.53,73.31
26,-556.93,837.13,73.29
29,-555.68,831.68,70.8
27,-557.28,833.6,70.81
25,-551.14,804.59,59.59
29,-574.78,817.42,64.77
38,-557.5,812.29,64.63
29,-571.58,813.57,64.75
32,-567.74,816.77,64.71
53,-556.81,819.35,69.6
52,-563.85,819.99,69.66
36,-560.7,816.13,64.64
45,-570.89,820.63,69.72
62,-320.67,453.32,31.15
53,-328.35,446.92,31.24
59,-314.27,445.64,31.12
51,-321.95,439.24,31.21
34,-336.03,440.52,31.33
33,-329.63,432.84,31.3
32,-323.23,425.15,31.27
30,-316.83,417.47,31.23
57,-307.87,437.95,31.09
53,-301.47,430.27,31.05
48,-315.55,431.55,31.18
46,-309.15,423.87,31.14
41,-305.3,466.12,30.97
55,-312.98,459.72,31.06
54,-306.58,452.04,31.03
42,-298.9,458.44,30.94
28,-291.22,464.84,30.85
53,-300.18,444.35,30.99
42,-292.5,450.76,30.9
50,-293.78,436.67,30.96
41,-286.1,443.07,30.87
29,-284.82,457.16,30.81
30,-278.42,449.47,30.78
29,-246.31,489.19,40.36
51,-253.99,482.79,40.45
46,-247.59,475.11,40.42
25,-239.91,481.51,40.32
29,-269.36,469.99,40.63
48,-261.68,476.39,40.54
30,-262.96,462.31,40.6
46,-255.28,468.71,40.51
48,-287.38,428.99,30.93
40,-279.7,435.39,30.84
45,-280.98,421.3,30.9
38,-273.3,427.71,30.81
50,-271.93,441.82,40.75
26,-264.24,448.22,40.66
45,-265.52,434.14,40.71
25,-257.84,440.54,40.62
41,-274.58,413.62,30.86
36,-266.9,420.02,30.77
37,-268.18,405.94,30.83
32,-260.5,412.34,30.74
54,-254.01,404.69,40.71
85,-261.69,398.29,40.8
40,-259.12,426.46,40.68
34,-252.72,418.77,40.65
58,-244.69,467.75,42.91
49,-240.85,470.95,42.87
55,-241.49,463.91,42.9
44,-237.65,467.11,42.85
33,-237.01,474.15,42.82
29,-233.81,470.31,42.81
25,-230.61,466.47,42.79
50,-238.29,460.07,42.88
40,-234.45,463.27,42.84
47,-235.09,456.23,42.86
35,-231.25,459.43,42.82
30,-256.56,454.62,40.56
43,-248.88,461.02,40.47
29,-250.16,446.94,40.53
40,-242.48,453.34,40.44
42,-231.89,452.39,42.85
37,-228.69,448.54,42.83
31,-228.05,455.59,42.8
27,-224.85,451.74,42.79
33,-225.49,444.7,42.81
28,-222.29,440.86,42.8
27,-243.76,439.26,40.5
48,-239.57,445.99,42.94
44,-236.37,442.14,42.92
49,-235.73,449.19,42.89
44,-232.53,445.34,42.88
42,-233.17,438.3,42.91
37,-229.97,434.46,42.89
40,-229.33,441.5,42.86
35,-226.13,437.66,42.84
115,-310.34,409.82,41.2
111,-303.94,402.14,41.17
59,-318.02,403.42,41.29
57,-311.62,395.74,41.26
104,-297.54,394.45,41.14
54,-305.22,388.05,41.23
52,-298.82,380.37,41.19
98,-291.14,386.77,41.1
161,-294.97,422.62,41.02
154,-302.66,416.22,41.11
146,-296.26,408.54,41.08
150,-288.57,414.94,40.99
